Chiloquin Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167
2022-12-27 17:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.88521
2022-12-27 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.89312
2022-12-27 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.86354
2022-12-27 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.86083
2022-12-27 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.95854
2022-12-27 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.91958
2022-12-27 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.88937
2022-12-28 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.83646
2022-12-28 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.9525
2022-12-28 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.93688
2022-12-28 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.88271
2022-12-28 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.80875
2022-12-28 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.78729
2022-12-28 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.82375
2022-12-28 07:00:00,3.271059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.78083
2022-12-28 08:00:00,144.5663,0.2164583,0.229875,0.27725,0.1958125,0.2963541,0.4307083,0.3056249,0.3142083,0.3759584,0.2692083,0.3211876,0.2279792,0.4848958,0.2615,0.3012916,0.3608333,0.2716667,0.3236875,0.160125,0.3025832,0.3158751,0.2199583,0.2366667,0.2438125,0.2022083,0.09727082,0.1521667,0.2271667,0.1068333,0.07091667,0.1723333,0.09433334,0.1847917,0.07860415,0.1288542,0.0900625,0.2756251,0.07083333,0.1180833,0.05533332,0.1269792,0.09785416,0.1964375,0.1359375,0.07945834,0.2946458,0.03468751,0.1899792,0.1454167,0.1831458,0.1188125,0.0795,0.3807917,0.14725,0.07827085,0.2635,0.08264583,0.1609583,0.1238125,0.2265833,0.2602292,0.2973958,0.2346875,0.2252292,0.2470625,,0.3399375,0.2752292,0.2947918,0.1925417,0.2984793,0.1902083,0.3554374,0.4682708,0.4157709,0.3392291,0.4038332,0.367125,0.4188751,0.4094375,0.4916667,0.5042916,0.3647707,0.3662083,0.4104582,0.3956043,0.4032708,0.3518541,0.4107917,,0.3944792,0.4024167,0.4155001,0.4547291,0.3996458,0.2957917,0.3565207,0.3487084,0.3655209,0.3949166,0.4757084,0.4167292,0.4819168,0.3493749,0.3991459,0.3862082,0.3497501,0.2575,0.3915001,0.1937917,0.4336667,0.2333542,0.3463124,0.2534167,0.3303333,0.4015417,0.3410624,0.3821251,0.4734376,0.3162084,0.3841249,0.3187917,0.2412708,0.2856459,0.3935834,0.2835833,0.2664583,0.3652917,0.2692499,0.3630207,0.4803959,0.2372917,0.4009999,0.3125625,0.3197916,0.3962917,0.3511458,0.3011874,0.3040833,0.3531874,0.2978959,0.3415416,0.3047291,0.2583125,0.3685207,0.3650208,0.2652292,0.3161666,0.3483126,0.3361875,0.3797499,0.4239791,0.4638749,0.3703541,0.4420416,0.3626249,0.3089583,0.4071249,0.2993125,0.2863959,0.3664791,0.3909583,0.3026459,0.4092708,0.2574583,41.03499
2022-12-28 09:00:00,332.9713,1.151375,1.391542,1.451271,1.287146,1.536667,1.859583,1.458438,1.533271,1.773146,1.453375,1.602646,1.437854,2.129729,1.394833,1.531417,1.709146,1.405187,1.552854,1.123688,1.520708,1.496729,1.159167,1.430687,1.397354,1.493354,0.8860626,1.293125,1.46175,1.090458,0.9471667,1.422188,0.784125,1.438875,0.6634375,1.084667,0.7365,1.684209,0.6600625,1.068042,0.6705,1.030687,0.8352083,1.383667,1.31325,0.7151667,1.787104,0.7898332,1.473104,1.168458,1.535813,1.041375,0.8878958,2.144771,1.400271,0.8914374,1.359708,0.904354,1.184875,1.239812,1.355604,1.32525,1.789146,1.346375,1.37225,1.385896,,1.607021,1.438771,1.619125,1.214584,1.592438,1.295875,1.780333,2.097417,1.913229,1.868417,2.111604,1.990854,1.980708,2.011083,2.297396,2.495354,1.815333,1.910625,1.940875,1.971375,1.919396,1.772458,1.917458,,1.847271,1.843667,1.924979,2.148313,2.029521,1.644021,1.770646,1.939354,1.885771,1.890937,2.0985,2.013542,2.212771,1.858125,2.086375,1.762271,1.785146,1.754667,1.773021,1.47175,1.940375,1.571,1.896083,1.600271,1.758104,2.051375,1.761417,1.817188,1.966479,1.914062,1.739417,1.57375,1.320958,1.583063,1.747188,1.576854,1.492854,1.879187,1.419167,1.639854,2.105062,1.421562,1.813792,1.627208,1.868792,1.722187,1.660375,1.674854,1.816916,1.748521,1.582687,2.019666,1.805646,1.304354,1.756625,1.654208,1.363458,1.538083,1.399375,1.618896,1.478667,1.668313,1.743896,1.543333,1.777521,1.813084,1.634687,1.762021,1.72052,1.574083,2.142875,1.632125,1.932562,2.2065,1.539188,273.5321
2022-12-28 10:00:00,596.9338,4.706833,4.052396,4.431354,4.098312,4.269354,4.670479,4.312042,4.480812,4.530833,4.202125,4.450438,4.279937,5.240708,4.385271,4.367063,4.563917,4.229333,4.340312,4.217708,4.485583,5.067125,4.926229,4.161812,4.808417,4.386375,3.049479,4.277625,5.042125,4.149,6.07425,5.719354,3.947479,10.28192,3.632417,3.6765,3.305813,4.014542,3.5225,4.730125,3.618292,3.788292,3.719979,4.416771,4.710375,3.944771,4.42,4.043271,4.667146,4.43275,4.678729,3.874938,3.837375,5.272083,4.5845,3.836584,4.142813,3.205146,4.098646,4.484833,4.819042,3.61325,4.610937,5.598063,3.113542,8.182542,,4.798791,5.721813,5.812125,4.639917,5.201083,5.471979,6.640624,6.345228,5.883458,8.278521,7.702958,6.679418,7.161979,6.19025,6.539146,6.612166,7.637436,7.411979,7.325751,6.99973,7.944168,6.748166,7.002853,,5.2,5.58275,6.094979,6.053792,8.629751,6.228168,7.166251,5.813999,5.626166,6.659958,6.309897,5.985271,7.725521,6.650626,7.090312,6.426124,7.612374,7.641874,4.891604,8.522061,9.9225,9.55623,16.72275,6.433541,14.86225,5.507021,10.82702,8.221729,5.786645,7.443896,6.269187,6.316792,4.948417,5.800562,5.498292,5.303417,4.909313,7.878063,5.410834,5.530521,6.983959,4.037938,7.126041,4.497771,5.995145,6.731688,10.59083,12.21156,20.01204,9.917875,18.02273,15.60569,17.44127,9.041668,5.028479,5.784042,4.403687,5.383543,4.916542,6.383001,5.098542,5.856646,7.895457,3.664,9.175334,4.141959,17.25611,6.346104,21.62585,12.56329,24.36071,5.673854,16.98081,17.55025,18.77667,1112.356
2022-12-28 11:00:00,922.3041,24.47239,24.95304,25.48792,26.51262,28.69058,29.01179,29.26298,28.00729,28.9976,26.03237,33.85321,28.63913,35.3865,36.70419,34.42994,29.47688,25.49787,26.98831,29.55371,31.31279,32.17841,33.333,29.09546,32.83225,32.3121,23.25069,33.445,33.35227,30.18344,25.56963,27.94785,30.16431,41.54842,22.98262,25.50579,15.01917,23.05996,18.78223,29.5341,19.19277,27.697,21.78992,22.42756,36.98431,22.20735,27.40167,28.39569,25.39744,26.86473,27.60673,22.49842,20.14998,28.80444,32.86904,24.32456,26.23175,20.57598,25.87527,21.68096,27.00852,23.90783,27.55281,37.77075,29.24109,37.72211,,33.43769,38.98152,39.07317,30.39931,30.61942,31.216,40.48788,44.24096,39.83656,45.82996,42.85012,38.92602,38.4076,39.56836,39.35898,41.83255,42.35027,46.38346,46.69964,45.83877,46.54319,41.38092,45.08142,,34.61237,37.61098,39.04327,38.57677,45.33885,44.34958,45.72816,42.14223,38.55483,45.17025,40.6195,42.39904,44.14693,44.97775,39.96379,40.08083,42.34935,43.11925,35.64769,45.43911,50.67404,50.35715,51.12221,45.57417,52.96902,36.72644,49.92454,48.05088,39.23627,47.16584,36.36923,44.06931,35.49431,38.49806,42.38217,37.44587,31.17768,40.77929,40.30661,37.70323,40.23531,27.13796,44.63012,25.33881,33.50489,39.13046,52.00866,51.56346,53.78125,44.82833,54.26798,51.30442,48.5305,41.91704,29.06742,37.14717,32.68798,41.52081,26.66902,36.83565,30.21663,26.39029,43.47794,29.38467,46.38521,26.23771,54.17337,36.2385,55.35027,48.41004,55.5165,34.16629,46.87798,53.69417,54.25042,5904.598
2022-12-28 12:00:00,891.8767,54.46481,53.65802,53.82315,55.05292,54.61769,54.08786,54.8825,53.70656,54.57138,53.65314,54.36915,54.90165,53.19906,55.10567,54.96154,53.98402,46.82444,54.07025,54.77096,53.95612,55.22383,55.10482,53.50225,55.20913,54.25964,41.71302,54.86742,54.40892,54.4656,53.18379,54.56448,53.53183,54.06083,53.6354,50.42002,47.75335,49.56581,47.51945,50.4385,50.27529,50.11571,51.02869,50.72548,54.64521,50.52763,50.25777,52.30835,51.04896,49.79502,52.60283,51.82292,50.90181,49.7455,53.91019,51.33879,51.21402,41.68465,50.13869,52.12748,52.16165,48.95358,52.39208,51.22998,53.94544,51.23625,,51.52608,55.38152,55.58296,47.72956,55.60609,51.01236,56.05448,55.69386,56.69627,56.1505,56.34275,55.97461,56.40027,56.25052,56.74606,55.85194,56.24773,56.44029,56.31329,56.29998,56.28339,55.87363,55.78218,,55.63252,54.7266,55.5165,55.47592,54.61507,55.27137,56.0569,55.08406,56.17025,54.97781,56.24509,55.47665,56.6565,55.03642,56.21213,55.09548,55.00942,54.97021,55.05844,54.74133,55.32004,54.15275,55.33046,54.52721,54.22886,53.48944,55.45086,55.10879,54.26948,54.67691,54.50894,53.73373,54.11121,53.3116,55.17159,53.6894,54.49519,53.71775,54.81835,53.48536,54.23241,52.51321,54.47337,53.104,54.71454,53.66787,53.83923,53.93668,53.8619,53.60069,53.81237,54.29575,54.21469,53.37865,53.37477,53.55885,54.10225,53.53154,41.87685,52.8471,53.98362,53.89888,53.72541,50.338,52.11591,53.35727,53.29017,53.96806,53.56187,53.45379,53.20864,53.92306,48.8569,53.96977,52.13452,8671.77
2022-12-28 13:00:00,391.7877,26.23094,25.35459,25.25346,25.43806,25.02906,24.63714,24.79033,24.79246,24.56832,24.81631,24.47862,24.76954,24.26623,24.54058,24.3855,23.69508,20.20208,23.81246,24.5915,23.62652,24.63689,24.40606,22.98331,24.48037,23.11135,18.08881,23.74302,22.86608,23.38777,22.59266,22.44467,21.15735,22.0381,22.5366,19.83183,21.66237,19.35306,20.37879,19.18375,21.78656,18.98512,21.50094,21.35475,21.11171,21.47294,19.23767,21.31119,21.36113,18.88029,21.5466,21.2425,20.81689,19.22367,21.42554,20.4565,19.64973,16.25891,19.41514,21.34864,20.84521,18.72215,21.31532,18.54421,15.61687,19.01223,,19.59029,21.79206,21.79636,17.61117,21.70808,18.68077,21.51869,20.5194,20.9639,20.68367,20.67192,20.83129,20.71862,20.81414,21.06034,20.87859,20.66912,20.66335,20.6409,20.74262,20.52564,20.53594,20.40063,,20.114,20.22981,20.38335,20.63233,20.21777,20.44446,20.61869,20.24262,20.42329,20.50975,20.69052,20.68344,20.93386,20.63498,20.94679,19.90211,19.60494,20.54802,19.65494,20.15392,19.7359,20.18817,19.70362,20.18279,18.89754,20.01936,19.84477,20.15313,19.97719,20.11996,20.50217,21.917,20.32331,21.5994,20.40115,21.38846,20.09739,21.34204,19.95123,20.82796,19.78517,19.61358,19.54985,19.72288,20.58488,22.31471,22.26888,23.39194,21.82346,23.15959,21.52598,23.334,21.48494,22.57056,20.90071,22.69579,20.98065,22.37667,15.68571,22.01598,24.40936,25.34813,23.601,23.36123,22.33958,24.51325,23.10181,24.60319,22.76731,23.97964,22.54869,23.91173,19.76571,23.60137,22.40398,3500.532
2022-12-28 14:00:00,635.3382,43.84277,42.68277,42.99477,43.52425,43.55979,42.94823,44.14452,44.21319,44.54773,44.39692,45.10058,44.51829,44.97427,44.34982,44.40413,45.11835,36.06964,45.66494,46.03387,45.88321,46.49088,46.46965,45.57781,46.64764,46.19206,33.19617,46.43615,45.77568,45.95864,44.09508,45.56658,43.69425,45.25433,43.85477,39.34619,41.50058,38.66579,41.49929,38.3778,43.43144,38.00169,42.80479,41.83315,44.60563,42.09021,38.54296,42.43469,42.32971,37.64596,43.58466,41.95333,42.31157,37.41811,43.37556,40.10073,38.54971,31.61019,37.85592,43.23746,40.93346,37.63479,42.89489,38.10567,34.44923,38.14244,,38.59165,44.32183,44.3989,35.38237,43.63667,37.98159,44.34388,46.53823,45.17792,46.60654,46.64388,44.83531,46.77125,45.0495,47.27848,45.43494,46.80496,44.21111,46.5326,44.89615,46.38937,44.72752,46.29675,,45.40535,43.34273,46.06106,43.93021,46.41621,43.91096,46.21419,43.66998,46.20948,43.08819,46.481,44.35717,46.9571,44.44498,45.11748,43.99637,43.9121,43.46714,44.18725,43.12702,44.64481,43.11569,44.8769,42.76842,41.8824,42.76336,45.33531,43.26852,45.44415,43.45585,42.357,43.04335,42.20375,43.01162,42.86867,42.96223,42.8839,43.45375,43.11385,42.97706,43.08502,40.20358,43.34652,40.82304,43.33759,42.43777,43.32162,42.85432,42.58981,42.81594,42.16498,43.23192,42.59387,42.22675,42.3714,43.15679,42.18281,42.98031,43.11083,42.94508,43.70996,43.50723,42.62354,39.73354,39.9105,43.35073,42.41912,43.57021,41.98383,41.36666,42.17867,42.45027,36.28302,42.68608,39.86708,6998.139
2022-12-28 15:00:00,103.2209,6.888145,6.529354,6.542293,6.54323,6.544667,6.532709,6.511751,6.95627,6.340686,7.2705,6.316687,7.305812,6.649604,7.182479,7.142562,6.324084,5.830334,6.420959,7.319167,6.574584,7.536896,7.389332,6.330166,7.604709,6.590249,5.443625,7.442543,6.437082,7.195083,6.859959,6.39923,6.779563,6.405021,6.815042,5.598875,5.650624,5.692854,5.618208,5.348874,5.699958,5.347374,5.938291,6.054145,6.224146,5.438667,5.70552,5.810416,5.893437,5.330832,6.404064,6.367562,6.273916,5.661709,6.669188,5.495751,5.372918,4.893147,5.310104,6.601083,6.274187,5.190895,6.811042,5.420125,4.732521,5.330146,,5.705396,6.797271,6.877874,5.092729,6.828,5.380187,6.898083,6.388229,6.129375,5.467041,5.514458,5.811209,5.585145,5.894291,5.975355,6.173751,5.688167,5.720083,5.86452,5.876355,5.940458,5.889395,5.971895,,5.216124,5.725625,5.341688,5.913666,5.303959,5.726958,5.339832,5.660667,5.28948,5.601896,5.472187,5.88027,5.59848,5.771791,5.974124,5.180583,5.131999,5.764521,5.199374,5.50752,5.307603,5.602645,5.202145,5.547874,4.865812,5.653291,5.167667,5.655354,5.375667,5.635416,4.933312,5.374041,4.747168,5.405458,5.154082,5.367355,4.976771,5.537709,4.900355,5.583708,5.300458,5.039543,5.052562,5.176875,5.744626,4.777084,4.824749,5.321022,4.749812,5.399167,4.724751,5.651249,4.769478,5.169125,4.827978,5.448353,4.735603,5.392812,5.269584,5.428709,5.203292,6.119563,5.042957,5.429895,4.712624,5.787354,4.729979,5.796959,4.684604,5.371501,4.678543,5.550395,4.139208,5.501417,5.039855,941.5446
2022-12-28 16:00:00,7.73144,0.6006874,0.6438333,0.6334584,0.5114375,0.5933334,0.7391665,0.5368541,0.5837291,0.6629792,0.5944583,0.5229376,0.6079792,0.7621667,0.5764167,0.5867292,0.6016041,0.5335625,0.6006042,0.5106457,0.5903959,0.6587292,0.5721666,0.5320415,0.6935209,0.5983959,0.5065833,0.6679584,0.5756667,0.5563751,0.5219166,0.5728958,0.539875,0.5726667,0.5695624,0.4648124,0.5747291,0.7343959,0.5204583,0.4085208,0.5023543,0.3974375,0.5708334,0.7592915,0.4925209,0.5038542,0.6923751,0.4371666,0.7776042,0.4099167,0.775625,0.5633957,0.4379792,0.7316041,0.6280832,0.41325,0.4417292,0.3892708,0.4341875,0.599875,0.5664167,0.4127292,0.8426667,0.5236876,0.3986667,0.4555,,0.6144791,0.5427291,0.5654582,0.4087292,0.58725,0.441625,0.5564793,0.6865001,0.6176459,0.5081667,0.5175626,0.5302917,0.5302916,0.5516251,0.7474583,0.8062292,0.4821667,0.5646875,0.5614166,0.5199168,0.5530208,0.5269166,0.5174374,,0.50725,0.50675,0.5242499,0.6526041,0.5110625,0.4431041,0.4916042,0.5048334,0.496625,0.5659166,0.5690626,0.6003959,0.6169166,0.5074165,0.6194374,0.5399791,0.5208333,0.5903957,0.539854,0.3934583,0.6296043,0.4564792,0.4980207,0.5087292,0.5085208,0.6117708,0.4740208,0.4723333,0.5771875,0.5133125,0.545,0.5128958,0.3835625,0.5249584,0.640375,0.4935834,0.4782709,0.5650417,0.3978125,0.5866249,0.7516251,0.4715834,0.5266042,0.5720625,0.6182916,0.5169791,0.5266666,0.4480209,0.4999376,0.5180417,0.4727918,0.6526876,0.4889583,0.4309168,0.5861459,0.5444791,0.4232917,0.5130624,0.8203335,0.5701457,0.5734792,0.6170626,0.6474584,0.5992293,0.6866875,0.6587293,0.5126666,0.6002083,0.4454167,0.492875,0.4996041,0.5480207,0.4780416,0.5559582,0.4348333,75.12292
2022-12-28 17:00:00,0.00846862,0,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0.06999131,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.1264765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.57146
2022-12-28 18:00:00,0.00846862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.60729
2022-12-28 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.76
2022-12-28 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.84562
2022-12-28 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.74958
2022-12-28 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.70521
2022-12-28 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.80104
2022-12-29 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.78312
