"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-10-23 00:00:00,0,0,0,0
2022-10-23 01:00:00,0,0,0,0
2022-10-23 02:00:00,0,0,0,0
2022-10-23 03:00:00,0,0,0,0
2022-10-23 04:00:00,0,0,0,0
2022-10-23 05:00:00,0,0,0,0
2022-10-23 06:00:00,0,0,0,0
2022-10-23 07:00:00,4.029416,5.062628,4.551934,5.307491
2022-10-23 08:00:00,35.31499,61.40184,59.07119,59.75429
2022-10-23 09:00:00,89.43304,153.9318,155.1515,160.3206
2022-10-23 10:00:00,60.46044,108.9056,107.7506,111.3033
2022-10-23 11:00:00,68.52006,126.4314,126.7495,130.9684
2022-10-23 12:00:00,69.66481,129.9925,129.3001,134.4131
2022-10-23 13:00:00,149.1902,273.0818,269.5603,271.2274
2022-10-23 14:00:00,212.095,376.2693,372.601,371.1999
2022-10-23 15:00:00,143.9158,250.8285,250.1958,255.0033
2022-10-23 16:00:00,85.33554,148.5706,147.3704,149.0434
2022-10-23 17:00:00,15.92441,22.87781,21.41293,23.22835
2022-10-23 18:00:00,0.7883397,0.1374665,0.03663317,0.04579145
2022-10-23 19:00:00,0,0,0,0
2022-10-23 20:00:00,0,0,0,0
2022-10-23 21:00:00,0,0,0,0
2022-10-23 22:00:00,0,0,0,0
2022-10-23 23:00:00,0,0,0,0
2022-10-24 00:00:00,0,0,0,0
2022-10-24 01:00:00,0,0,0,0
2022-10-24 02:00:00,0,0,0,0
2022-10-24 03:00:00,0,0,0,0
2022-10-24 04:00:00,0,0,0,0
2022-10-24 05:00:00,0,0,0,0
2022-10-24 06:00:00,0,0,0,0
2022-10-24 07:00:00,2.734834,2.0871,2.060078,2.837717
2022-10-24 08:00:00,28.86148,47.16986,45.89182,48.19398
2022-10-24 09:00:00,81.23279,138.8898,138.8759,143.847
2022-10-24 10:00:00,117.0691,203.748,204.3328,209.223
2022-10-24 11:00:00,176.2334,305.0064,306.7296,313.4351
2022-10-24 12:00:00,333.9341,578.9308,578.0668,573.8706
2022-10-24 13:00:00,276.4336,461.2035,466.5662,474.2676
2022-10-24 14:00:00,294.2354,488.1524,493.9571,509.532
2022-10-24 15:00:00,364.0169,617.3121,621.2685,645.2017
2022-10-24 16:00:00,300.0373,543.7532,570.9215,548.4517
2022-10-24 17:00:00,166.611,230.7811,262.4445,245.4053
2022-10-24 18:00:00,3.350815,5.182517,5.402199,4.5405
2022-10-24 19:00:00,0,0,0,0
2022-10-24 20:00:00,0,0,0,0
2022-10-24 21:00:00,0,0,0,0
2022-10-24 22:00:00,0,0,0,0
2022-10-24 23:00:00,0,0,0,0
2022-10-25 00:00:00,0,0,0,0
2022-10-25 01:00:00,0,0,0,0
2022-10-25 02:00:00,0,0,0,0
2022-10-25 03:00:00,0,0,0,0
2022-10-25 04:00:00,0,0,0,0
2022-10-25 05:00:00,0,0,0,0
2022-10-25 06:00:00,0,0,0,0
2022-10-25 07:00:00,6.513945,7.978646,6.997133,7.812644
2022-10-25 08:00:00,53.52585,83.47556,82.80376,87.00465
2022-10-25 09:00:00,115.6609,187.6698,189.7264,196.1304
2022-10-25 10:00:00,153.4859,259.8958,261.2225,267.5137
2022-10-25 11:00:00,145.3754,255.9139,256.5851,264.6572
2022-10-25 12:00:00,157.3208,274.7877,277.094,284.8703
2022-10-25 13:00:00,160.9533,282.0876,282.3145,286.3435
2022-10-25 14:00:00,143.5716,248.2037,253.1973,263.1174
2022-10-25 15:00:00,103.9396,187.3497,185.862,188.0143
2022-10-25 16:00:00,100.0725,166.5711,167.388,171.0458
2022-10-25 17:00:00,42.23007,64.57103,63.65288,66.32737
2022-10-25 18:00:00,1.671092,2.442448,2.113003,2.38342
2022-10-25 19:00:00,0,0,0,0
2022-10-25 20:00:00,0,0,0,0
2022-10-25 21:00:00,0,0,0,0
2022-10-25 22:00:00,0,0,0,0
2022-10-25 23:00:00,0,0,0,0
2022-10-26 00:00:00,0,0,0,0
2022-10-26 01:00:00,0,0,0,0
2022-10-26 02:00:00,0,0,0,0
2022-10-26 03:00:00,0,0,0,0
2022-10-26 04:00:00,0,0,0,0
2022-10-26 05:00:00,0,0,0,0
2022-10-26 06:00:00,0,0,0,0
2022-10-26 07:00:00,7.546723,9.43035,8.746854,9.132817
2022-10-26 08:00:00,41.96117,67.19216,65.5565,66.49107
2022-10-26 09:00:00,116.0359,182.4258,186.3155,192.1508
2022-10-26 10:00:00,245.1295,412.0624,423.5888,414.975
2022-10-26 11:00:00,274.9037,468.9573,463.2932,468.5487
2022-10-26 12:00:00,264.0609,457.2496,461.0848,448.4594
2022-10-26 13:00:00,689.2051,1293.299,1251.09,1331.761
2022-10-26 14:00:00,607.1315,1038.852,1056.155,1099.167
2022-10-26 15:00:00,414.933,723.7589,742.7876,753.6021
2022-10-26 16:00:00,417.145,666.3654,724.7214,735.9386
2022-10-26 17:00:00,105.2017,158.1436,174.0613,171.4137
2022-10-26 18:00:00,1.297964,2.488878,2.213461,2.474761
2022-10-26 19:00:00,0,0,0,0
2022-10-26 20:00:00,0,0,0,0
2022-10-26 21:00:00,0,0,0,0
2022-10-26 22:00:00,0,0,0,0
2022-10-26 23:00:00,0,0,0,0
2022-10-27 00:00:00,0,0,0,0
2022-10-27 01:00:00,0,0,0,0
2022-10-27 02:00:00,0,0,0,0
2022-10-27 03:00:00,0,0,0,0
2022-10-27 04:00:00,0,0,0,0
2022-10-27 05:00:00,0,0,0,0
2022-10-27 06:00:00,0,0,0,0
2022-10-27 07:00:00,21.78039,23.12509,23.34398,22.36148
2022-10-27 08:00:00,229.178,395.7563,401.5305,403.5382
2022-10-27 09:00:00,200.6981,346.0384,351.2804,347.7492
2022-10-27 10:00:00,276.0674,457.3092,465.0201,474.562
2022-10-27 11:00:00,743.877,1305.924,1359.339,1395.512
2022-10-27 12:00:00,883.6932,1561.334,1618.659,1625.556
2022-10-27 13:00:00,889.8774,1624.037,1643.991,1650.747
2022-10-27 14:00:00,797.8582,1458.658,1480.886,1529.189
2022-10-27 15:00:00,628.8657,1148.179,1189.939,1214.849
2022-10-27 16:00:00,408.7855,706.3708,761.3822,764.157
2022-10-27 17:00:00,157.2977,207.7618,237.8822,221.0582
2022-10-27 18:00:00,1.995034,3.530851,3.353288,3.036444
2022-10-27 19:00:00,0,0,0,0
2022-10-27 20:00:00,0,0,0,0
2022-10-27 21:00:00,0,0,0,0
2022-10-27 22:00:00,0,0,0,0
2022-10-27 23:00:00,0,0,0,0
2022-10-28 00:00:00,0,0,0,0
2022-10-28 01:00:00,0,0,0,0
2022-10-28 02:00:00,0,0,0,0
2022-10-28 03:00:00,0,0,0,0
2022-10-28 04:00:00,0,0,0,0
2022-10-28 05:00:00,0,0,0,0
2022-10-28 06:00:00,0,0,0,0
2022-10-28 07:00:00,7.608636,10.29742,9.596869,10.55769
2022-10-28 08:00:00,89.09563,145.8599,148.281,148.2732
2022-10-28 09:00:00,332.6955,531.3511,579.5731,592.2281
2022-10-28 10:00:00,352.1277,601.2158,607.1631,618.5448
2022-10-28 11:00:00,369.9073,664.5762,662.3444,646.7676
2022-10-28 12:00:00,274.5793,452.8975,457.8389,487.4398
2022-10-28 13:00:00,238.78,401.0994,399.3429,400.0289
2022-10-28 14:00:00,160.4491,273.3286,273.3611,274.342
2022-10-28 15:00:00,61.7036,111.5569,110.2743,112.9622
2022-10-28 16:00:00,46.61159,83.43819,82.63191,86.12746
2022-10-28 17:00:00,17.99382,27.24728,25.82909,27.75449
2022-10-28 18:00:00,0.117213,0,0,0
2022-10-28 19:00:00,0,0,0,0
2022-10-28 20:00:00,0,0,0,0
2022-10-28 21:00:00,0,0,0,0
2022-10-28 22:00:00,0,0,0,0
2022-10-28 23:00:00,0,0,0,0
2022-10-29 00:00:00,0,0,0,0
2022-10-29 01:00:00,0,0,0,0
2022-10-29 02:00:00,0,0,0,0
2022-10-29 03:00:00,0,0,0,0
2022-10-29 04:00:00,0,0,0,0
2022-10-29 05:00:00,0,0,0,0
2022-10-29 06:00:00,0,0,0,0
2022-10-29 07:00:00,5.756818,6.453028,5.618446,6.065805
2022-10-29 08:00:00,61.62318,97.16199,95.9958,98.15165
2022-10-29 09:00:00,183.1344,301.4918,305.2644,318.5877
2022-10-29 10:00:00,481.7067,805.4137,857.0005,901.8597
2022-10-29 11:00:00,349.3091,593.1984,601.8486,615.626
2022-10-29 12:00:00,425.1419,717.1436,729.9979,754.6796
2022-10-29 13:00:00,498.7363,891.0621,884.8361,893.0283
2022-10-29 14:00:00,601.962,1043.476,1084.019,1052.475
2022-10-29 15:00:00,512.5259,905.7923,949.7469,932.1161
2022-10-29 16:00:00,180.5206,291.1727,294.6138,303.1887
2022-10-29 17:00:00,53.71475,77.12896,75.79913,79.055
2022-10-29 18:00:00,0.3795821,0.1590019,0.05039085,0.1587242
2022-10-29 19:00:00,0,0,0,0
2022-10-29 20:00:00,0,0,0,0
2022-10-29 21:00:00,0,0,0,0
2022-10-29 22:00:00,0,0,0,0
2022-10-29 23:00:00,0,0,0,0
2022-10-30 00:00:00,0,0,0,0
2022-10-30 01:00:00,0,0,0,0
2022-10-30 02:00:00,0,0,0,0
2022-10-30 03:00:00,0,0,0,0
2022-10-30 04:00:00,0,0,0,0
2022-10-30 05:00:00,0,0,0,0
2022-10-30 06:00:00,0,0,0,0
2022-10-30 07:00:00,9.118201,13.07571,12.17126,12.74294
2022-10-30 08:00:00,99.88835,154.1615,155.3033,162.7625
2022-10-30 09:00:00,242.5994,437.8837,427.8517,421.6102
2022-10-30 10:00:00,376.5775,652.4131,652.8556,670.475
2022-10-30 11:00:00,379.6736,645.0358,654.8213,657.8783
2022-10-30 12:00:00,476.8115,780.8443,831.7153,849.5129
2022-10-30 13:00:00,447.2993,781.6048,778.225,773.667
2022-10-30 14:00:00,471.0877,818.0528,820.6395,842.8447
2022-10-30 15:00:00,369.917,631.7809,652.8824,663.9333
2022-10-30 16:00:00,304.1685,511.0207,527.8329,537.2631
2022-10-30 17:00:00,53.32377,83.07005,84.23317,84.47324
2022-10-30 18:00:00,2.449477,5.469029,5.090144,5.395975
2022-10-30 19:00:00,0,0,0,0
2022-10-30 20:00:00,0,0,0,0
2022-10-30 21:00:00,0,0,0,0
2022-10-30 22:00:00,0,0,0,0
2022-10-30 23:00:00,0,0,0,0
2022-10-31 00:00:00,0,0,0,0
2022-10-31 01:00:00,0,0,0,0
2022-10-31 02:00:00,0,0,0,0
2022-10-31 03:00:00,0,0,0,0
2022-10-31 04:00:00,0,0,0,0
2022-10-31 05:00:00,0,0,0,0
2022-10-31 06:00:00,0,0,0,0
2022-10-31 07:00:00,22.31685,23.16021,25.19847,23.0625
2022-10-31 08:00:00,229.7208,381.7097,386.4419,383.3491
2022-10-31 09:00:00,464.6579,894.8421,908.4588,925.8861
2022-10-31 10:00:00,370.0969,627.3837,635.5656,644.2527
2022-10-31 11:00:00,347.1211,585.7715,594.2571,605.4646
2022-10-31 12:00:00,598.9182,969.3733,976.4033,1035.121
2022-10-31 13:00:00,835.3099,1411.203,1447.795,1440.265
2022-10-31 14:00:00,703.2463,1252.044,1291.021,1298.724
2022-10-31 15:00:00,399.8959,671.9385,682.7081,703.4304
2022-10-31 16:00:00,187.1022,299.4318,309.7116,319.3546
2022-10-31 17:00:00,38.93663,59.04651,57.90845,60.01882
2022-10-31 18:00:00,0.4009688,0.704219,0.4238023,0.605825
2022-10-31 19:00:00,0,0,0,0
2022-10-31 20:00:00,0,0,0,0
2022-10-31 21:00:00,0,0,0,0
2022-10-31 22:00:00,0,0,0,0
2022-10-31 23:00:00,0,0,0,0
