Freemont Solar Center,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-10-24 20:00:00,0,,0,0
2022-10-24 21:00:00,0,,0,0
2022-10-24 22:00:00,0,,0,0
2022-10-24 23:00:00,0,,0,0
2022-10-25 00:00:00,0,,0,0
2022-10-25 01:00:00,0,,0,0
2022-10-25 02:00:00,0,,0,0
2022-10-25 03:00:00,0,,0,0
2022-10-25 04:00:00,0,,0,0
2022-10-25 05:00:00,0,,0,0
2022-10-25 06:00:00,0,,0,0
2022-10-25 07:00:00,2.739088,,2.981415,1.436263
2022-10-25 08:00:00,113.3739,,162.0238,157.0297
2022-10-25 09:00:00,388.9777,,662.5884,618.9434
2022-10-25 10:00:00,669.8394,,1158.277,1169.868
2022-10-25 11:00:00,825.4557,,1412.802,1424.364
2022-10-25 12:00:00,895.469,,1511.668,1542.409
2022-10-25 13:00:00,917.6388,,1543.877,1547.132
2022-10-25 14:00:00,796.0207,,1309.9,1378.324
2022-10-25 15:00:00,448.3354,,764.2142,796.2247
2022-10-25 16:00:00,490.6884,,796.6021,834.9519
2022-10-25 17:00:00,115.8851,,177.9671,189.473
2022-10-25 18:00:00,8.1328,,11.65882,12.47429
2022-10-25 19:00:00,0,,0,0
2022-10-25 20:00:00,0,,0,0
2022-10-25 21:00:00,0,,0,0
2022-10-25 22:00:00,0,,0,0
2022-10-25 23:00:00,0,,0,0
2022-10-26 00:00:00,0,,0,0
2022-10-26 01:00:00,0,,0,0
2022-10-26 02:00:00,0,,0,0
2022-10-26 03:00:00,0,,0,0
2022-10-26 04:00:00,0,,0,0
2022-10-26 05:00:00,0,,0,0
2022-10-26 06:00:00,0,,0,0
2022-10-26 07:00:00,0.02105353,,0,0
2022-10-26 08:00:00,17.42187,,20.1575,21.69147
2022-10-26 09:00:00,102.1245,,156.5728,159.8164
2022-10-26 10:00:00,95.22942,,158.1551,161.0683
2022-10-26 11:00:00,110.4062,,181.3733,179.1494
2022-10-26 12:00:00,117.7676,,202.191,203.9876
2022-10-26 13:00:00,410.3224,,715.4405,771.0001
2022-10-26 14:00:00,662.6268,,1173.3,1187.089
2022-10-26 15:00:00,414.1019,,691.8733,729.3879
2022-10-26 16:00:00,486.0594,,814.8394,821.4395
2022-10-26 17:00:00,148.2953,,235.6277,250.5595
2022-10-26 18:00:00,3.626691,,0.970299,0.4481753
2022-10-26 19:00:00,0,,0,0
2022-10-26 20:00:00,0,,0,0
2022-10-26 21:00:00,0,,0,0
2022-10-26 22:00:00,0,,0,0
2022-10-26 23:00:00,0,,0,0
2022-10-27 00:00:00,0,,0,0
2022-10-27 01:00:00,0,,0,0
2022-10-27 02:00:00,0,,0,0
2022-10-27 03:00:00,0,,0,0
2022-10-27 04:00:00,0,,0,0
2022-10-27 05:00:00,0,,0,0
2022-10-27 06:00:00,0,,0,0
2022-10-27 07:00:00,5.699235,,0.93545,0
2022-10-27 08:00:00,213.4494,,251.5508,220.099
2022-10-27 09:00:00,474.231,,836.9102,801.4621
2022-10-27 10:00:00,667.3795,,1240.313,1245.335
2022-10-27 11:00:00,773.7604,,1498.232,1511.141
2022-10-27 12:00:00,859.6254,,1477.607,1567.959
2022-10-27 13:00:00,905.7526,,1502.213,1521.004
2022-10-27 14:00:00,664.8954,,1111.222,1141.491
2022-10-27 15:00:00,587.702,,903.58,1050.146
2022-10-27 16:00:00,491.3568,,843.4594,921.9631
2022-10-27 17:00:00,230.9229,,311.3092,379.8279
2022-10-27 18:00:00,23.60184,,14.35931,18.38443
2022-10-27 19:00:00,0,,0,0
2022-10-27 20:00:00,0,,0,0
2022-10-27 21:00:00,0,,0,0
2022-10-27 22:00:00,0,,0,0
2022-10-27 23:00:00,0,,0,0
2022-10-28 00:00:00,0,,0,0
2022-10-28 01:00:00,0,,0,0
2022-10-28 02:00:00,0,,0,0
2022-10-28 03:00:00,0,,0,0
2022-10-28 04:00:00,0,,0,0
2022-10-28 05:00:00,0,,0,0
2022-10-28 06:00:00,0,,0,0
2022-10-28 07:00:00,5.05666,,1.439891,0.0001340852
2022-10-28 08:00:00,213.5391,,248.2797,216.916
2022-10-28 09:00:00,486.6046,,840.8768,787.3077
2022-10-28 10:00:00,674.6687,,1245.67,1251.142
2022-10-28 11:00:00,660.285,,1260.318,1248.741
2022-10-28 12:00:00,631.9674,,1097.955,1144.698
2022-10-28 13:00:00,637.7222,,1130.446,1152.141
2022-10-28 14:00:00,426.8716,,688.252,724.4319
2022-10-28 15:00:00,425.666,,762.374,754.8854
2022-10-28 16:00:00,301.7078,,508.9056,494.4266
2022-10-28 17:00:00,80.28561,,125.936,129.0809
2022-10-28 18:00:00,13.96573,,18.68875,19.13642
2022-10-28 19:00:00,0,,0,0
2022-10-28 20:00:00,0,,0,0
2022-10-28 21:00:00,0,,0,0
2022-10-28 22:00:00,0,,0,0
2022-10-28 23:00:00,0,,0,0
2022-10-29 00:00:00,0,,0,0
2022-10-29 01:00:00,0,,0,0
2022-10-29 02:00:00,0,,0,0
2022-10-29 03:00:00,0,,0,0
2022-10-29 04:00:00,0,,0,0
2022-10-29 05:00:00,0,,0,0
2022-10-29 06:00:00,0,,0,0
2022-10-29 07:00:00,0.3303307,,0,0
2022-10-29 08:00:00,37.7807,,54.76521,55.31461
2022-10-29 09:00:00,141.2215,,217.5855,219.5069
2022-10-29 10:00:00,195.3824,,306.2172,307.2532
2022-10-29 11:00:00,291.9596,,461.0538,466.8254
2022-10-29 12:00:00,383.9737,,621.6935,620.5008
2022-10-29 13:00:00,415.5068,,671.4304,682.3912
2022-10-29 14:00:00,503.0699,,854.1656,852.9984
2022-10-29 15:00:00,378.5282,,632.0038,624.4584
2022-10-29 16:00:00,210.2154,,331.7051,331.7531
2022-10-29 17:00:00,86.79269,,124.1905,128.1236
2022-10-29 18:00:00,11.80308,,9.965898,10.20185
2022-10-29 19:00:00,0,,0,0
2022-10-29 20:00:00,0,,0,0
2022-10-29 21:00:00,0,,0,0
2022-10-29 22:00:00,0,,0,0
2022-10-29 23:00:00,0,,0,0
2022-10-30 00:00:00,0,,0,0
2022-10-30 01:00:00,0,,0,0
2022-10-30 02:00:00,0,,0,0
2022-10-30 03:00:00,0,,0,0
2022-10-30 04:00:00,0,,0,0
2022-10-30 05:00:00,0,,0,0
2022-10-30 06:00:00,0,,0,0
2022-10-30 07:00:00,0.2752241,,0,0
2022-10-30 08:00:00,63.02727,,86.74789,83.33298
2022-10-30 09:00:00,65.43787,,102.4158,99.22887
2022-10-30 10:00:00,67.45355,,108.2602,105.9032
2022-10-30 11:00:00,74.37638,,129.9869,129.4059
2022-10-30 12:00:00,84.72385,,150.3023,156.2264
2022-10-30 13:00:00,96.22106,,163.9375,166.3863
2022-10-30 14:00:00,105.0101,,174.1706,175.8674
2022-10-30 15:00:00,102.9868,,178.6245,177.6555
2022-10-30 16:00:00,41.5531,,71.05896,73.11742
2022-10-30 17:00:00,21.136,,27.50106,29.08675
2022-10-30 18:00:00,6.122876,,4.571965,3.972703
2022-10-30 19:00:00,0,,0,0
2022-10-30 20:00:00,0,,0,0
2022-10-30 21:00:00,0,,0,0
2022-10-30 22:00:00,0,,0,0
2022-10-30 23:00:00,0,,0,0
2022-10-31 00:00:00,0,,0,0
2022-10-31 01:00:00,0,,0,0
2022-10-31 02:00:00,0,,0,0
2022-10-31 03:00:00,0,,0,0
2022-10-31 04:00:00,0,,0,0
2022-10-31 05:00:00,0,,0,0
2022-10-31 06:00:00,0,,0,0
2022-10-31 07:00:00,0.8972483,,0,0
2022-10-31 08:00:00,38.37255,,59.38631,56.56798
2022-10-31 09:00:00,87.48367,,148.9903,143.8208
2022-10-31 10:00:00,139.7498,,235.3589,222.5653
2022-10-31 11:00:00,104.643,,181.198,182.3611
2022-10-31 12:00:00,39.78325,,69.10213,71.14877
2022-10-31 13:00:00,48.15658,,84.84731,82.84847
2022-10-31 14:00:00,37.21972,,59.45691,62.38213
2022-10-31 15:00:00,118.6032,,193.7572,189.8042
2022-10-31 16:00:00,217.2798,,357.6523,331.8059
2022-10-31 17:00:00,90.11769,,125.1609,126.3169
2022-10-31 18:00:00,12.34207,,11.28295,11.65479
2022-10-31 19:00:00,0,,0,0
2022-10-31 20:00:00,0,,0,0
2022-10-31 21:00:00,0,,0,0
2022-10-31 22:00:00,0,,0,0
2022-10-31 23:00:00,0,,0,0
