Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-10-24 08:00:00,39.97913,65.25,66.75,67.75
2022-10-24 09:00:00,323.736,580,600.75,594.25
2022-10-24 10:00:00,564.0082,1090.5,1140.25,1141.75
2022-10-24 11:00:00,818.0897,1606.5,1557.75,1605.75
2022-10-24 12:00:00,939.4351,1634.75,1649.75,1661.5
2022-10-24 13:00:00,913.1332,1665.5,1663.75,1664.75
2022-10-24 14:00:00,833.1383,1557.25,1552.75,1571.25
2022-10-24 15:00:00,680.4803,1276.25,1288,1296
2022-10-24 16:00:00,466.7134,858.25,896,880
2022-10-24 17:00:00,211.9552,337.75,383.5,336
2022-10-24 18:00:00,3.356154,17,20,14.75
2022-10-24 19:00:00,0,0,0,0
2022-10-24 20:00:00,0,0,0,0
2022-10-24 21:00:00,0,0,0,0
2022-10-24 22:00:00,0,0,0,0
2022-10-24 23:00:00,0,0,0,0
2022-10-25 00:00:00,0,0,0,0
2022-10-25 01:00:00,0,0,0,0
2022-10-25 02:00:00,0,0,0,0
2022-10-25 03:00:00,0,0,0,0
2022-10-25 04:00:00,0,0,0,0
2022-10-25 05:00:00,0,0,0,0
2022-10-25 06:00:00,0,0,0,0
2022-10-25 07:00:00,7.12888,7,7.25,7.25
2022-10-25 08:00:00,63.01548,99.75,100.5,102
2022-10-25 09:00:00,153.8775,240.5,253,259.5
2022-10-25 10:00:00,261.5949,499.5,467.25,490.75
2022-10-25 11:00:00,633.3069,1271.75,1207,1161.75
2022-10-25 12:00:00,901.2225,1664.5,1663,1665.5
2022-10-25 13:00:00,907.7596,1664,1661.5,1664
2022-10-25 14:00:00,820.9662,1541.25,1527.75,1549.75
2022-10-25 15:00:00,660.6944,1234.5,1245.5,1254.5
2022-10-25 16:00:00,463.4489,851.25,890.25,871.75
2022-10-25 17:00:00,160.0577,262,291.25,265.75
2022-10-25 18:00:00,7.994018,17.25,19.5,16.5
2022-10-25 19:00:00,0,0,0,0
2022-10-25 20:00:00,0,0,0,0
2022-10-25 21:00:00,0,0,0,0
2022-10-25 22:00:00,0,0,0,0
2022-10-25 23:00:00,0,0,0,0
2022-10-26 00:00:00,0,0,0,0
2022-10-26 01:00:00,0,0,0,0
2022-10-26 02:00:00,0,0,0,0
2022-10-26 03:00:00,0,0,0,0
2022-10-26 04:00:00,0,0,0,0
2022-10-26 05:00:00,0,0,0,0
2022-10-26 06:00:00,0,0,0,0
2022-10-26 07:00:00,6.322527,5.25,5.5,5.75
2022-10-26 08:00:00,57.97773,89.5,91.5,92.5
2022-10-26 09:00:00,103.2579,176,176,172.25
2022-10-26 10:00:00,299.4437,504.5,534,533.75
2022-10-26 11:00:00,646.0742,1160.5,1170.25,1192.5
2022-10-26 12:00:00,647.3313,982.25,1076.5,1152.75
2022-10-26 13:00:00,226.7544,388,393.25,394
2022-10-26 14:00:00,244.9064,436.5,431,428.75
2022-10-26 15:00:00,216.0316,388.25,380,376
2022-10-26 16:00:00,275.312,458,482,428.25
2022-10-26 17:00:00,158.9066,249.5,258.25,239.25
2022-10-26 18:00:00,4.67229,10.75,11.75,10.25
2022-10-26 19:00:00,0.08452508,0,0,0
2022-10-26 20:00:00,0.01611296,0,0,0
2022-10-26 21:00:00,0,0,0,0
2022-10-26 22:00:00,0,0,0,0
2022-10-26 23:00:00,0,0,0,0
2022-10-27 00:00:00,0,0,0,0
2022-10-27 01:00:00,0,0,0,0
2022-10-27 02:00:00,0,0,0,0
2022-10-27 03:00:00,0,0,0,0
2022-10-27 04:00:00,0,0,0,0
2022-10-27 05:00:00,0,0,0,0
2022-10-27 06:00:00,0,0,0,0
2022-10-27 07:00:00,9.279898,9.25,12.5,11.25
2022-10-27 08:00:00,181.7418,270.25,293.5,240.25
2022-10-27 09:00:00,422.1681,858.5,860.25,848.5
2022-10-27 10:00:00,288.5543,496,547.5,552.5
2022-10-27 11:00:00,748.7855,1350.5,1364.75,1429.75
2022-10-27 12:00:00,891.3544,1611.25,1661,1664.25
2022-10-27 13:00:00,790.4801,1443.5,1419.5,1428
2022-10-27 14:00:00,619.8143,1232.75,1103.5,1105.75
2022-10-27 15:00:00,605.9097,1117.75,1125,1150
2022-10-27 16:00:00,337.0372,670.5,629,684.25
2022-10-27 17:00:00,168.1618,268,294,275.25
2022-10-27 18:00:00,7.892756,18.75,20.25,17.5
2022-10-27 19:00:00,0,0,0,0
2022-10-27 20:00:00,0,0,0,0
2022-10-27 21:00:00,0,0,0,0
2022-10-27 22:00:00,0,0,0,0
2022-10-27 23:00:00,0,0,0,0
2022-10-28 00:00:00,0,0,0,0
2022-10-28 01:00:00,0,0,0,0
2022-10-28 02:00:00,0,0,0,0
2022-10-28 03:00:00,0,0,0,0
2022-10-28 04:00:00,0,0,0,0
2022-10-28 05:00:00,0,0,0,0
2022-10-28 06:00:00,0,0,0,0
2022-10-28 07:00:00,5.686234,8.5,8.75,8.5
2022-10-28 08:00:00,97.31046,179.25,176.5,154.75
2022-10-28 09:00:00,377.9817,708.75,707.25,688.25
2022-10-28 10:00:00,316.5129,601.25,604.5,577
2022-10-28 11:00:00,244.3899,436.5,430.25,428.25
2022-10-28 12:00:00,162.6861,286.5,290.25,289.5
2022-10-28 13:00:00,238.0445,430.5,436.75,436
2022-10-28 14:00:00,218.3377,401.5,405.5,412.25
2022-10-28 15:00:00,222.4395,387.25,388.5,385.25
2022-10-28 16:00:00,91.7878,161.75,162.25,162.5
2022-10-28 17:00:00,22.09583,36.75,37,37.25
2022-10-28 18:00:00,0.2074277,0.25,0.25,0.25
2022-10-28 19:00:00,0,0,0,0
2022-10-28 20:00:00,0,0,0,0
2022-10-28 21:00:00,0,0,0,0
2022-10-28 22:00:00,0,0,0,0
2022-10-28 23:00:00,0,0,0,0
2022-10-29 00:00:00,0,0,0,0
2022-10-29 01:00:00,0,0,0,0
2022-10-29 02:00:00,0,0,0,0
2022-10-29 03:00:00,0,0,0,0
2022-10-29 04:00:00,0,0,0,0
2022-10-29 05:00:00,0,0,0,0
2022-10-29 06:00:00,0,0,0,0
2022-10-29 07:00:00,2.111834,1.75,2,1.5
2022-10-29 08:00:00,19.18644,31.5,31.5,32
2022-10-29 09:00:00,42.2523,72,74.75,76.75
2022-10-29 10:00:00,117.0031,211.5,216,219.75
2022-10-29 11:00:00,165.6474,287.5,298.5,309.5
2022-10-29 12:00:00,179.7633,325,325.25,325
2022-10-29 13:00:00,159.3179,298.75,296,298.75
2022-10-29 14:00:00,129.6885,240.5,246,251.5
2022-10-29 15:00:00,144.5634,267,260.75,260.25
2022-10-29 16:00:00,82.10707,148.5,148.75,147
2022-10-29 17:00:00,54.96536,88.75,92.25,95
2022-10-29 18:00:00,4.378012,6.5,6.75,6.75
2022-10-29 19:00:00,0,0,0,0
2022-10-29 20:00:00,0,0,0,0
2022-10-29 21:00:00,0,0,0,0
2022-10-29 22:00:00,0,0,0,0
2022-10-29 23:00:00,0,0,0,0
2022-10-30 00:00:00,0,0,0,0
2022-10-30 01:00:00,0,0,0,0
2022-10-30 02:00:00,0,0,0,0
2022-10-30 03:00:00,0,0,0,0
2022-10-30 04:00:00,0,0,0,0
2022-10-30 05:00:00,0,0,0,0
2022-10-30 06:00:00,0,0,0,0
2022-10-30 07:00:00,5.578319,9.5,9.75,9.5
2022-10-30 08:00:00,58.84241,96.75,95.5,94.5
2022-10-30 09:00:00,223.8474,390.25,395.75,367.5
2022-10-30 10:00:00,169.8894,302.75,302,299.5
2022-10-30 11:00:00,450.6246,833.75,827.75,814.5
2022-10-30 12:00:00,393.0638,701,703.75,709
2022-10-30 13:00:00,285.4214,517.5,519,523.75
2022-10-30 14:00:00,353.866,635,630,623
2022-10-30 15:00:00,239.7258,438.75,428.75,418.75
2022-10-30 16:00:00,230.1176,430.25,422.25,413
2022-10-30 17:00:00,51.76548,82.5,84.25,85
2022-10-30 18:00:00,5.81818,13.25,14,13.75
2022-10-30 19:00:00,0,0,0,0
2022-10-30 20:00:00,0,0,0,0
2022-10-30 21:00:00,0,0,0,0
2022-10-30 22:00:00,0,0,0,0
2022-10-30 23:00:00,0,0,0,0
2022-10-31 00:00:00,0,0,0,0
2022-10-31 01:00:00,0,0,0,0
2022-10-31 02:00:00,0,0,0,0
2022-10-31 03:00:00,0,0,0,0
2022-10-31 04:00:00,0,0,0,0
2022-10-31 05:00:00,0,0,0,0
2022-10-31 06:00:00,0,0,0,0
2022-10-31 07:00:00,4.380452,8.25,8.75,8.75
2022-10-31 08:00:00,110.9811,177,181,181.25
2022-10-31 09:00:00,195.9384,380.25,386.75,388.75
2022-10-31 10:00:00,632.5447,1126.25,1174.25,1238
2022-10-31 11:00:00,556.5297,1005.25,977.75,958.25
2022-10-31 12:00:00,592.4989,1114,1097.25,1142.5
2022-10-31 13:00:00,427.936,777.25,778.5,788
2022-10-31 14:00:00,255.4825,440.25,445.25,442.75
2022-10-31 15:00:00,255.6643,466,472,503.5
2022-10-31 16:00:00,112.7402,193,196.5,190.75
2022-10-31 17:00:00,34.4505,61.75,62,62
2022-10-31 18:00:00,2.633357,5.25,5.5,5.25
2022-10-31 19:00:00,0,0,0,0
2022-10-31 20:00:00,0,0,0,0
2022-10-31 21:00:00,0,0,0,0
2022-10-31 22:00:00,0,0,0,0
2022-10-31 23:00:00,0,0,0,0
