"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-10-23 15:00:00,720.8049,1323.25,1337.25,989.75
2022-10-23 16:00:00,509.4806,963.75,965.25,727.5
2022-10-23 17:00:00,258.2304,479.75,456.75,359.75
2022-10-23 18:00:00,31.35398,49.5,40.5,35.75
2022-10-23 19:00:00,0,0,0,0
2022-10-23 20:00:00,0,0,0,0
2022-10-23 21:00:00,0,0,0,0
2022-10-23 22:00:00,0,0,0,0
2022-10-23 23:00:00,0,0,0,0
2022-10-24 00:00:00,0,0,0,0
2022-10-24 01:00:00,0,0,0,0
2022-10-24 02:00:00,0,0,0,0
2022-10-24 03:00:00,0,0,0,0
2022-10-24 04:00:00,0,0,0,0
2022-10-24 05:00:00,0,0,0,0
2022-10-24 06:00:00,0,0,0,0
2022-10-24 07:00:00,4.650057,7.5,7.75,4
2022-10-24 08:00:00,195.2896,279.5,329.5,171.5
2022-10-24 09:00:00,476.1547,895,957.5,634.5
2022-10-24 10:00:00,646.6844,1191.25,1246.75,872
2022-10-24 11:00:00,821.1815,1483.75,1527,1081.25
2022-10-24 12:00:00,908.8964,1613.25,1651.75,1184.75
2022-10-24 13:00:00,915.0327,1618.25,1648.5,1193.5
2022-10-24 14:00:00,847.6997,1511.5,1534.75,1121.5
2022-10-24 15:00:00,702.405,1283,1299.25,958.75
2022-10-24 16:00:00,486.6274,923.5,923.5,697.25
2022-10-24 17:00:00,238.0896,455.75,432.5,340.5
2022-10-24 18:00:00,8.72036,22.5,20,15.75
2022-10-24 19:00:00,0,0,0,0
2022-10-24 20:00:00,0,0,0,0
2022-10-24 21:00:00,0,0,0,0
2022-10-24 22:00:00,0,0,0,0
2022-10-24 23:00:00,0,0,0,0
2022-10-25 00:00:00,0,0,0,0
2022-10-25 01:00:00,0,0,0,0
2022-10-25 02:00:00,0,0,0,0
2022-10-25 03:00:00,0,0,0,0
2022-10-25 04:00:00,0,0,0,0
2022-10-25 05:00:00,0,0,0,0
2022-10-25 06:00:00,0,0,0,0
2022-10-25 07:00:00,8.126097,7.5,8.5,4
2022-10-25 08:00:00,178.2377,280.25,337.25,165.5
2022-10-25 09:00:00,437.509,809,869,572.5
2022-10-25 10:00:00,657.0199,1213,1265,878.25
2022-10-25 11:00:00,804.6761,1437,1473,1040.25
2022-10-25 12:00:00,864.6899,1540.25,1565.75,1130.5
2022-10-25 13:00:00,891.0375,1576.5,1591.75,1159.5
2022-10-25 14:00:00,828.9628,1475.5,1509.25,1103.75
2022-10-25 15:00:00,593.3448,1102.5,1114.25,819.75
2022-10-25 16:00:00,337.2001,624.5,627.5,468.75
2022-10-25 17:00:00,105.2841,190.75,192.5,140.25
2022-10-25 18:00:00,12.08953,20.5,21,14.75
2022-10-25 19:00:00,0,0,0,0
2022-10-25 20:00:00,0,0,0,0
2022-10-25 21:00:00,0,0,0,0
2022-10-25 22:00:00,0,0,0,0
2022-10-25 23:00:00,0,0,0,0
2022-10-26 00:00:00,0.07644343,0,0,0
2022-10-26 01:00:00,0,0,0,0
2022-10-26 02:00:00,0,0,0,0
2022-10-26 03:00:00,0,0,0,0
2022-10-26 04:00:00,0,0,0,0
2022-10-26 05:00:00,0,0,0,0
2022-10-26 06:00:00,0,0,0,0
2022-10-26 07:00:00,0.75548,0.5,0.5,0.25
2022-10-26 08:00:00,19.30645,32.25,33.75,23.25
2022-10-26 09:00:00,43.20897,79.25,80,56.5
2022-10-26 10:00:00,88.24025,160.75,163.75,115.75
2022-10-26 11:00:00,154.7503,272.5,280.75,205.75
2022-10-26 12:00:00,305.1526,530.25,572.75,420
2022-10-26 13:00:00,392.1783,614.25,631.75,489.5
2022-10-26 14:00:00,283.7882,502.75,522.75,383
2022-10-26 15:00:00,686.2205,1184.75,1154.5,861.5
2022-10-26 16:00:00,298.114,493.75,544.75,392.5
2022-10-26 17:00:00,73.39999,119.75,120.5,86.25
2022-10-26 18:00:00,10.33337,19.25,18.5,13
2022-10-26 19:00:00,0,0,0,0
2022-10-26 20:00:00,0,0,0,0
2022-10-26 21:00:00,0,0,0,0
2022-10-26 22:00:00,0,0,0,0
2022-10-26 23:00:00,0,0,0,0
2022-10-27 00:00:00,0,0,0,0
2022-10-27 01:00:00,0,0,0,0
2022-10-27 02:00:00,0,0,0,0
2022-10-27 03:00:00,0,0,0,0
2022-10-27 04:00:00,0,0,0,0
2022-10-27 05:00:00,0,0,0,0
2022-10-27 06:00:00,0,0,0,0
2022-10-27 07:00:00,5.874547,5.75,5.5,2.75
2022-10-27 08:00:00,190.8655,290.25,359.25,154.25
2022-10-27 09:00:00,449.9698,874.25,943.5,645.5
2022-10-27 10:00:00,670.3897,1321.5,1340.5,1059
2022-10-27 11:00:00,831.3971,1609,1634.25,1313.5
2022-10-27 12:00:00,882.1742,1549,1533.5,1288.25
2022-10-27 13:00:00,669.2298,1196.5,1137.5,877.5
2022-10-27 14:00:00,646.1412,1246.25,1283,1077.75
2022-10-27 15:00:00,702.0552,1381,1393.5,1145
2022-10-27 16:00:00,489.2907,985,983,823.5
2022-10-27 17:00:00,241.9931,463.75,434,382.5
2022-10-27 18:00:00,26.96498,37.75,30.25,30.25
2022-10-27 19:00:00,0,0,0,0
2022-10-27 20:00:00,0,0,0,0
2022-10-27 21:00:00,0,0,0,0
2022-10-27 22:00:00,0,0,0,0
2022-10-27 23:00:00,0,0,0,0
2022-10-28 00:00:00,0,0,0,0
2022-10-28 01:00:00,0,0,0,0
2022-10-28 02:00:00,0,0,0,0
2022-10-28 03:00:00,0,0,0,0
2022-10-28 04:00:00,0,0,0,0
2022-10-28 05:00:00,0,0,0,0
2022-10-28 06:00:00,0,0,0,0
2022-10-28 07:00:00,5.871896,6.75,6.75,4
2022-10-28 08:00:00,183.5567,281,340.25,182.25
2022-10-28 09:00:00,451.6797,875.75,942.5,689.25
2022-10-28 10:00:00,670.9924,1326,1378,1067.5
2022-10-28 11:00:00,712.098,1362.75,1382.5,1093.5
2022-10-28 12:00:00,667.4606,1195.25,1232.75,1013.25
2022-10-28 13:00:00,623.5776,1158.25,1181.25,959
2022-10-28 14:00:00,524.2595,989,1012.75,825
2022-10-28 15:00:00,266.1713,496.75,508,410
2022-10-28 16:00:00,229.2453,426.75,438,353.75
2022-10-28 17:00:00,75.40128,137.25,139.75,112
2022-10-28 18:00:00,26.31489,41.5,37,32.25
2022-10-28 19:00:00,0,0,0,0
2022-10-28 20:00:00,0,0,0,0
2022-10-28 21:00:00,0,0,0,0
2022-10-28 22:00:00,0,0,0,0
2022-10-28 23:00:00,0,0,0,0
2022-10-29 00:00:00,0,0,0,0
2022-10-29 01:00:00,0,0,0,0
2022-10-29 02:00:00,0,0,0,0
2022-10-29 03:00:00,0,0,0,0
2022-10-29 04:00:00,0,0,0,0
2022-10-29 05:00:00,0,0,0,0
2022-10-29 06:00:00,0,0,0,0
2022-10-29 07:00:00,0.8471227,0.5,0.75,0.75
2022-10-29 08:00:00,28.54947,50.75,51.75,40.5
2022-10-29 09:00:00,140.7321,247.5,255.25,202
2022-10-29 10:00:00,330.0919,598.5,640.25,506.75
2022-10-29 11:00:00,384.3466,693,705.75,562.25
2022-10-29 12:00:00,390.3679,696,708.5,564.25
2022-10-29 13:00:00,408.3666,733.5,748,598
2022-10-29 14:00:00,420.7588,767.75,785.25,627.5
2022-10-29 15:00:00,286.9484,512,519.25,417.25
2022-10-29 16:00:00,152.6822,268.75,272,216.75
2022-10-29 17:00:00,99.56926,164.75,167.25,133.5
2022-10-29 18:00:00,11.10578,15,15.25,12
2022-10-29 19:00:00,0,0,0,0
2022-10-29 20:00:00,0,0,0,0
2022-10-29 21:00:00,0,0,0,0
2022-10-29 22:00:00,0,0,0,0
2022-10-29 23:00:00,0,0,0,0
2022-10-30 00:00:00,0,0,0,0
2022-10-30 01:00:00,0,0,0,0
2022-10-30 02:00:00,0,0,0,0
2022-10-30 03:00:00,0,0,0,0
2022-10-30 04:00:00,0,0,0,0
2022-10-30 05:00:00,0,0,0,0
2022-10-30 06:00:00,0,0,0,0
2022-10-30 07:00:00,0.6648331,0.5,0.5,0.5
2022-10-30 08:00:00,57.96812,96.5,100.75,80.25
2022-10-30 09:00:00,42.0218,82,89.25,73.25
2022-10-30 10:00:00,135.1902,248,242.75,187
2022-10-30 11:00:00,115.1153,220,235.25,196.5
2022-10-30 12:00:00,127.9217,240.25,243,191.5
2022-10-30 13:00:00,164.034,309.5,312.25,248.25
2022-10-30 14:00:00,147.1268,276.5,293.5,238.25
2022-10-30 15:00:00,203.7886,371.25,373.25,296
2022-10-30 16:00:00,77.52955,146.75,149.25,117
2022-10-30 17:00:00,37.65987,72.5,73.75,58.5
2022-10-30 18:00:00,5.766829,9.5,10,7.75
2022-10-30 19:00:00,0,0,0,0
2022-10-30 20:00:00,0,0,0,0
2022-10-30 21:00:00,0,0,0,0
2022-10-30 22:00:00,0,0,0,0
2022-10-30 23:00:00,0,0,0,0
2022-10-31 00:00:00,0,0,0,0
2022-10-31 01:00:00,0,0,0,0
2022-10-31 02:00:00,0,0,0,0
2022-10-31 03:00:00,0,0,0,0
2022-10-31 04:00:00,0,0,0,0
2022-10-31 05:00:00,0,0,0,0
2022-10-31 06:00:00,0,0,0,0
2022-10-31 07:00:00,1.027606,1.5,1.5,1
2022-10-31 08:00:00,10.76373,16.75,17.25,13
2022-10-31 09:00:00,40.57095,77.75,78.5,61.75
2022-10-31 10:00:00,110.5362,208.25,208.25,162.75
2022-10-31 11:00:00,35.62295,68.75,70.25,55.25
2022-10-31 12:00:00,42.37762,82.5,82.5,64.75
2022-10-31 13:00:00,45.32545,88.5,90,71
2022-10-31 14:00:00,80.77029,160,164,131.5
2022-10-31 15:00:00,225.0941,402.75,418,333
2022-10-31 16:00:00,207.4061,353.5,353.75,276.75
2022-10-31 17:00:00,33.01015,59.5,61,48.75
2022-10-31 18:00:00,13.20152,19,19,15
2022-10-31 19:00:00,0,0,0,0
2022-10-31 20:00:00,0,0,0,0
2022-10-31 21:00:00,0,0,0,0
2022-10-31 22:00:00,0,0,0,0
2022-10-31 23:00:00,0,0,0,0
