Lakeview Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-10-19 15:00:00,684.5588,2150.529,2165.455,2196.096,2111.863
2022-10-19 16:00:00,606.2545,1868.399,1886.129,1917.284,1849.108
2022-10-19 17:00:00,314.0827,502.1517,511.81,524.0283,505.9275
2022-10-19 18:00:00,2.81555,0,0,0,0
2022-10-19 19:00:00,0,0,0,0,0
2022-10-19 20:00:00,0.004223174,0,0,0,0
2022-10-19 21:00:00,0,0,0,0,0
2022-10-19 22:00:00,0,0,0,0,0
2022-10-19 23:00:00,0,0,0,0,0
2022-10-20 00:00:00,0,0,0,0,0
2022-10-20 01:00:00,0,0,0,0,0
2022-10-20 02:00:00,0.04157782,0,0,0,0
2022-10-20 03:00:00,0,0,0,0,0
2022-10-20 04:00:00,0.01614268,0,0,0,0
2022-10-20 05:00:00,0,0,0,0,0
2022-10-20 06:00:00,0.02909555,0,0,0,0
2022-10-20 07:00:00,36.58645,20.65167,24.72833,25.51666,28.98333
2022-10-20 08:00:00,483.2126,521.185,723.1232,902.1232,906.8068
2022-10-20 09:00:00,671.7233,2183.103,2225.712,2270.853,2180.805
2022-10-20 10:00:00,694.1381,2154.961,2178.664,2212.134,2126.399
2022-10-20 11:00:00,682.7245,1993.951,2014.909,2049.641,1973.254
2022-10-20 12:00:00,668.9517,1876.174,1899.573,1932.048,1853.52
2022-10-20 13:00:00,672.0874,1905.608,1925.723,1957.536,1877.323
2022-10-20 14:00:00,686.1914,2029.28,2050.791,2079.163,1992.967
2022-10-20 15:00:00,676.0911,2148.33,2164.812,2202.577,2123.742
2022-10-20 16:00:00,594.4416,1773.841,1791.136,1818.767,1750.448
2022-10-20 17:00:00,380.5638,565.1542,575.0367,587.1984,566.9018
2022-10-20 18:00:00,2.537091,1.75,1.773333,1.808333,1.568334
2022-10-20 19:00:00,0.01307128,0,0,0,0
2022-10-20 20:00:00,0.02481198,0,0,0,0
2022-10-20 21:00:00,0,0,0,0,0
2022-10-20 22:00:00,0,0,0,0,0
2022-10-20 23:00:00,0.01212561,0,0,0,0
2022-10-21 00:00:00,0.172864,0,0,0,0
2022-10-21 01:00:00,0,0,0,0,0
2022-10-21 02:00:00,0.01344464,0,0,0,0
2022-10-21 03:00:00,0,0,0,0,0
2022-10-21 04:00:00,0.01767137,0,0,0,0
2022-10-21 05:00:00,0.0002514822,0,0,0,0
2022-10-21 06:00:00,0,0,0,0,0
2022-10-21 07:00:00,28.41133,25.00417,27.57833,27.44,28.22083
2022-10-21 08:00:00,407.6956,482.3067,631.8293,762.3375,761.6999
2022-10-21 09:00:00,606.163,1941.004,1984.162,2028.258,1945.435
2022-10-21 10:00:00,658.9471,2102.799,2126.29,2163.086,2080.961
2022-10-21 11:00:00,653.6033,1963.871,1983.526,2021.468,1937.791
2022-10-21 12:00:00,657.4859,1913.844,1933.22,1966.072,1884.807
2022-10-21 13:00:00,296.3339,836.2501,844.9642,855.4133,820.5759
2022-10-21 14:00:00,383.861,988.9702,1003.987,1015.35,973.6035
2022-10-21 15:00:00,149.5311,301.3092,301.835,301.54,288.65
2022-10-21 16:00:00,126.8645,320.8167,336.39,350.695,346.6642
2022-10-21 17:00:00,140.5986,208.245,208.095,208.1,197.805
2022-10-21 18:00:00,0.7154658,0,0,0,0
2022-10-21 19:00:00,0,0,0,0,0
2022-10-21 20:00:00,0,0,0,0,0
2022-10-21 21:00:00,0,0,0,0,0
2022-10-21 22:00:00,0.01388959,0,0,0,0
2022-10-21 23:00:00,0,0,0,0,0
2022-10-22 00:00:00,0.01210575,0,0,0,0
2022-10-22 01:00:00,0.03353097,0,0,0,0
2022-10-22 02:00:00,0.149276,0,0,0,0
2022-10-22 03:00:00,0.09273399,0,0,0,0
2022-10-22 04:00:00,0,0,0,0,0
2022-10-22 05:00:00,0,0,0,0,0
2022-10-22 06:00:00,0,0,0,0,0
2022-10-22 07:00:00,4.179681,7.235833,7.49,7.571668,6.855833
2022-10-22 08:00:00,117.4587,244.375,248.3942,246.91,236.605
2022-10-22 09:00:00,173.3738,385.2808,396.0292,407.5342,391.9117
2022-10-22 10:00:00,165.131,405.1108,418.7283,426.0158,414.1567
2022-10-22 11:00:00,405.265,1385.84,1397.004,1399.402,1367.767
2022-10-22 12:00:00,477.5512,1449.528,1491.586,1495.864,1472.672
2022-10-22 13:00:00,628.3508,1951.688,1941.507,1973.053,1877.571
2022-10-22 14:00:00,530.5784,1683.623,1724.021,1696.309,1669.634
2022-10-22 15:00:00,655.6383,1885.367,1925.203,1922.1,1921.667
2022-10-22 16:00:00,531.3824,1577.051,1594.8,1592.241,1553.851
2022-10-22 17:00:00,252.397,409.9467,418.8833,416.8567,401.5267
2022-10-22 18:00:00,1.246559,0,0,0,0
2022-10-22 19:00:00,0,0,0,0,0
2022-10-22 20:00:00,0,0,0,0,0
2022-10-22 21:00:00,0,0,0,0,0
2022-10-22 22:00:00,0,0,0,0,0
2022-10-22 23:00:00,0,0,0,0,0
2022-10-23 00:00:00,0,0,0,0,0
2022-10-23 01:00:00,0,0,0,0,0
2022-10-23 02:00:00,0,0,0,0,0
2022-10-23 03:00:00,0.0663514,0,0,0,0
2022-10-23 04:00:00,0,0,0,0,0
2022-10-23 05:00:00,0,0,0,0,0
2022-10-23 06:00:00,0,0,0,0,0
2022-10-23 07:00:00,28.46903,16.12166,16.91,17.91666,18.0875
2022-10-23 08:00:00,162.3697,256.0025,259.655,269.77,263.7408
2022-10-23 09:00:00,339.0467,971.4075,974.2392,992.8544,969.4577
2022-10-23 10:00:00,484.7758,1518.727,1512.593,1544.363,1498.424
2022-10-23 11:00:00,426.0946,1371.698,1419.72,1489.392,1459.632
2022-10-23 12:00:00,452.4576,1463.954,1504.173,1568.009,1448.934
2022-10-23 13:00:00,681.6871,1986.45,1996.317,2058.353,1990.302
2022-10-23 14:00:00,651.9123,2189.782,2299.81,2340.066,2298.576
2022-10-23 15:00:00,687.9839,2371.374,2336.308,2378.177,2253.938
2022-10-23 16:00:00,607.5281,2004.049,2021.257,2052.183,1976.391
2022-10-23 17:00:00,279.3572,441.4333,449.1916,455.2899,437.88
2022-10-23 18:00:00,1.314558,0,0,0,0
2022-10-23 19:00:00,0,0,0,0,0
2022-10-23 20:00:00,0.01956461,0,0,0,0
2022-10-23 21:00:00,0,0,0,0,0
2022-10-23 22:00:00,0.006045525,0,0,0,0
2022-10-23 23:00:00,0,0,0,0,0
2022-10-24 00:00:00,0,0,0,0,0
2022-10-24 01:00:00,0.01645702,0,0,0,0
2022-10-24 02:00:00,0,0,0,0,0
2022-10-24 03:00:00,0.02630232,0,0,0,0
2022-10-24 04:00:00,0,0,0,0,0
2022-10-24 05:00:00,0,0,0,0,0
2022-10-24 06:00:00,0,0,0,0,0
2022-10-24 07:00:00,34.67279,30.72833,31.36,32.03749,30.64667
2022-10-24 08:00:00,158.6962,282.9658,286.9242,293.2175,280.7692
2022-10-24 09:00:00,232.359,524.97,537.0275,539.055,518.6133
2022-10-24 10:00:00,286.0103,756.1592,774.2424,788.5291,763.8384
2022-10-24 11:00:00,308.0302,914.6625,928.3792,948.945,909.7083
2022-10-24 12:00:00,285.5388,911.8491,913.9425,925.1467,881.5925
2022-10-24 13:00:00,407.9917,1273.204,1278.172,1294.391,1225.686
2022-10-24 14:00:00,187.4223,569.3342,616.5983,631.4866,646.0616
2022-10-24 15:00:00,362.7374,903.0082,1023.909,1090.99,1123.126
2022-10-24 16:00:00,374.0547,902.2491,880.2534,869.5933,820.2576
2022-10-24 17:00:00,64.11965,82.20583,80.67752,80.14583,74.85085
2022-10-24 18:00:00,0.1049009,0,0,0,0
2022-10-24 19:00:00,0,0,0,0,0
2022-10-24 20:00:00,0,0,0,0,0
2022-10-24 21:00:00,0,0,0,0,0
2022-10-24 22:00:00,0,0,0,0,0
2022-10-24 23:00:00,0,0,0,0,0
2022-10-25 00:00:00,0.1136104,0,0,0,0
2022-10-25 01:00:00,0.02429892,0,0,0,0
2022-10-25 02:00:00,0,0,0,0,0
2022-10-25 03:00:00,0,0,0,0,0
2022-10-25 04:00:00,0,0,0,0,0
2022-10-25 05:00:00,0,0,0,0,0
2022-10-25 06:00:00,0,0,0,0,0
2022-10-25 07:00:00,15.19904,13.67833,14.41167,14.705,14.6875
2022-10-25 08:00:00,448.8429,426.36,604.3074,779.5458,775.9809
2022-10-25 09:00:00,658.4297,2138.291,2189.298,2270.626,2167.778
2022-10-25 10:00:00,629.2757,2059.702,2066.948,2112.248,2015.467
2022-10-25 11:00:00,626.3395,1931.77,1951.266,2007.566,1915.637
2022-10-25 12:00:00,652.7792,1948.089,1952.414,1985.415,1889.034
2022-10-25 13:00:00,642.6518,1968.193,1977.221,2020.348,1925.333
2022-10-25 14:00:00,670.2827,2132.009,2131.534,2181.709,2079.781
2022-10-25 15:00:00,675.8394,2307.462,2308.361,2354.674,2248.417
2022-10-25 16:00:00,557.033,1805.566,1811.608,1847.971,1764.852
2022-10-25 17:00:00,116.8645,152.8609,153.8417,157.9534,150.0683
2022-10-25 18:00:00,0.5534986,0,0,0,0
2022-10-25 19:00:00,0,0,0,0,0
2022-10-25 20:00:00,0,0,0,0,0
2022-10-25 21:00:00,0,0,0,0,0
2022-10-25 22:00:00,0,0,0,0,0
2022-10-25 23:00:00,0.003006368,0,0,0,0
2022-10-26 00:00:00,0,0,0,0,0
2022-10-26 01:00:00,0,0,0,0,0
2022-10-26 02:00:00,0,0,0,0,0
2022-10-26 03:00:00,0,0,0,0,0
2022-10-26 04:00:00,0,0,0,0,0
2022-10-26 05:00:00,0,0,0,0,0
2022-10-26 06:00:00,0,0,0,0,0
2022-10-26 07:00:00,15.84731,16.33083,16.50167,16.99833,15.84417
2022-10-26 08:00:00,130.4478,249.8425,300.4641,353.5616,361.4966
2022-10-26 09:00:00,166.1998,421.6267,409.3533,420.0917,390.7842
2022-10-26 10:00:00,331.1519,905.4383,920.5042,952.0041,938.9567
2022-10-26 11:00:00,456.3677,1537.354,1544.452,1575.145,1508.861
2022-10-26 12:00:00,579.7501,1778.237,1738.456,1815.303,1657.239
2022-10-26 13:00:00,647.7643,1952.946,1966.494,2046.81,1920.042
2022-10-26 14:00:00,630.4366,1882.241,1792.014,1827.958,1700.063
2022-10-26 15:00:00,367.8525,1056.172,1046.023,1034.923,980.7458
2022-10-26 16:00:00,166.3404,433.2525,426.81,427.8933,405.1175
2022-10-26 17:00:00,143.361,150.4492,152.675,156.51,149.7283
2022-10-26 18:00:00,0.4963437,0,0,0,0
2022-10-26 19:00:00,0,0,0,0,0
2022-10-26 20:00:00,0,0,0,0,0
2022-10-26 21:00:00,0,0,0,0,0
2022-10-26 22:00:00,0,0,0,0,0
2022-10-26 23:00:00,0.005926995,0,0,0,0
2022-10-27 00:00:00,0.0261887,0,0,0,0
2022-10-27 01:00:00,0.0114565,0,0,0,0
2022-10-27 02:00:00,0,0,0,0,0
2022-10-27 03:00:00,0,0,0,0,0
2022-10-27 04:00:00,0.01550721,0,0,0,0
2022-10-27 05:00:00,0.03304648,0,0,0,0
2022-10-27 06:00:00,0.01919916,0,0,0,0
2022-10-27 07:00:00,45.43901,39.085,39.65168,39.86166,38.2525
2022-10-27 08:00:00,356.3008,440.9025,510.5734,580.595,568.6016
2022-10-27 09:00:00,490.8123,1527.96,1568.007,1624.411,1550.949
2022-10-27 10:00:00,594.8491,1907.139,1901.442,1941.196,1858.308
2022-10-27 11:00:00,605.0185,1891.438,1901.12,1938.926,1848.422
2022-10-27 12:00:00,629.1582,1875.678,1888.621,1926.69,1834.134
2022-10-27 13:00:00,637.0385,1907.69,1918.567,1959.072,1868.162
2022-10-27 14:00:00,653.2059,2029.651,2033.958,2078.1,1978.422
2022-10-27 15:00:00,645.6887,2140.483,2140.746,2183.919,2084.844
2022-10-27 16:00:00,549.355,1727.302,1734.8,1766.543,1686.903
2022-10-27 17:00:00,227.219,312.5283,317.0667,326.3,311.845
2022-10-27 18:00:00,0.7399386,0,0,0,0
2022-10-27 19:00:00,0.04691156,0,0,0,0
2022-10-27 20:00:00,0.01928253,0,0,0,0
2022-10-27 21:00:00,0.0731257,0,0,0,0
2022-10-27 22:00:00,0,0,0,0,0
2022-10-27 23:00:00,0.04228447,0,0,0,0
2022-10-28 00:00:00,0,0,0,0,0
2022-10-28 01:00:00,0,0,0,0,0
2022-10-28 02:00:00,0.0188181,0,0,0,0
2022-10-28 03:00:00,0.06171145,0,0,0,0
2022-10-28 04:00:00,0,0,0,0,0
2022-10-28 05:00:00,0.07929559,0,0,0,0
2022-10-28 06:00:00,0.001603101,0,0,0,0
2022-10-28 07:00:00,14.79458,8.826668,9.54,9.813333,8.985
2022-10-28 08:00:00,149.0885,243.0017,264.3259,280.0567,267.8708
2022-10-28 09:00:00,227.8788,565.5291,570.8483,579.4634,548.6157
2022-10-28 10:00:00,211.2655,522.1675,519.1783,534.7316,510.2834
2022-10-28 11:00:00,516.8912,1608.438,1621.282,1666.228,1595.575
2022-10-28 12:00:00,563.9995,1670.12,1681.997,1731.141,1651.563
2022-10-28 13:00:00,565.2465,1708.51,1719.499,1754.889,1670.222
2022-10-28 14:00:00,498.2901,1516.589,1517.256,1548.256,1476.613
2022-10-28 15:00:00,536.1345,1666.13,1658.345,1659.116,1569.441
2022-10-28 16:00:00,358.3928,914.5624,909.7266,926.1816,879.2042
2022-10-28 17:00:00,115.0089,138.8033,143.0292,148.02,141.5425
2022-10-28 18:00:00,0.5418984,0,0,0,0
2022-10-28 19:00:00,0.0839093,0,0,0,0
2022-10-28 20:00:00,0,0,0,0,0
2022-10-28 21:00:00,0.03090442,0,0,0,0
2022-10-28 22:00:00,0,0,0,0,0
2022-10-28 23:00:00,0,0,0,0,0
2022-10-29 00:00:00,0,0,0,0,0
2022-10-29 01:00:00,0,0,0,0,0
2022-10-29 02:00:00,0,0,0,0,0
2022-10-29 03:00:00,0,0,0,0,0
2022-10-29 04:00:00,0,0,0,0,0
2022-10-29 05:00:00,0,0,0,0,0
2022-10-29 06:00:00,0.0286382,0,0,0,0
2022-10-29 07:00:00,26.65445,14.1075,14.22833,14.18,13.15667
2022-10-29 08:00:00,274.8703,412.1417,440.61,470.6858,451.1025
2022-10-29 09:00:00,254.9224,788.0958,798.9733,815.7991,783.2266
2022-10-29 10:00:00,651.158,2097.852,2105.843,2155.4,2056.096
2022-10-29 11:00:00,616.1524,1895.104,1903.392,1947.216,1855.006
2022-10-29 12:00:00,601.8231,1782.246,1792.796,1829.905,1743.315
2022-10-29 13:00:00,607.3062,1809.667,1823.497,1861.245,1770.783
2022-10-29 14:00:00,623.7714,1934.527,1937.683,1979.028,1882.905
2022-10-29 15:00:00,627.5687,2093.234,2094.937,2139.875,2043.474
2022-10-29 16:00:00,519.0096,1605.642,1614.381,1646.717,1571.762
2022-10-29 17:00:00,204.7917,258.3558,262.3967,270.4825,258.4142
2022-10-29 18:00:00,0.4883265,0,0,0,0
2022-10-29 19:00:00,0.01155727,0,0,0,0
2022-10-29 20:00:00,0.07105095,0,0,0,0
2022-10-29 21:00:00,0,0,0,0,0
2022-10-29 22:00:00,0.000742741,0,0,0,0
2022-10-29 23:00:00,0.02699284,0,0,0,0
2022-10-30 00:00:00,0.02827045,0,0,0,0
2022-10-30 01:00:00,0,0,0,0,0
2022-10-30 02:00:00,0,0,0,0,0
2022-10-30 03:00:00,0,0,0,0,0
2022-10-30 04:00:00,0.05157215,0,0,0,0
2022-10-30 05:00:00,0,0,0,0,0
2022-10-30 06:00:00,0,0,0,0,0
2022-10-30 07:00:00,30.66909,22.86167,22.95667,23.4375,21.93583
2022-10-30 08:00:00,394.7404,512.7525,586.9116,662.3676,647.2758
2022-10-30 09:00:00,424.5793,1163.807,1194.589,1232.724,1174.822
2022-10-30 10:00:00,352.3472,1092.063,1098.952,1127.339,1073.602
2022-10-30 11:00:00,563.8175,1726.495,1731.998,1770.646,1687.587
2022-10-30 12:00:00,545.3818,1646.774,1659.891,1694.392,1613.228
2022-10-30 13:00:00,573.2657,1753.687,1762.726,1802.438,1715.871
2022-10-30 14:00:00,619.2024,1876.417,1870.477,1914.861,1826.478
2022-10-30 15:00:00,530.6002,1703.683,1699.011,1732.277,1650.464
2022-10-30 16:00:00,412.1216,1130.878,1139.498,1174.517,1121.974
2022-10-30 17:00:00,186.6116,203.8008,208.3517,216.1267,207.1542
2022-10-30 18:00:00,0.5728225,0,0,0,0
2022-10-30 19:00:00,0.0765733,0,0,0,0
2022-10-30 20:00:00,0.007094805,0,0,0,0
2022-10-30 21:00:00,0.0843319,0,0,0,0
2022-10-30 22:00:00,0.02297804,0,0,0,0
2022-10-30 23:00:00,0,0,0,0,0
2022-10-31 00:00:00,0.04179276,0,0,0,0
2022-10-31 01:00:00,0,0,0,0,0
2022-10-31 02:00:00,0.04778387,0,0,0,0
2022-10-31 03:00:00,0,0,0,0,0
2022-10-31 04:00:00,0,0,0,0,0
2022-10-31 05:00:00,0,0,0,0,0
2022-10-31 06:00:00,0.02291043,0,0,0,0
2022-10-31 07:00:00,15.24115,4.813333,5.361668,5.7425,5.041667
2022-10-31 08:00:00,305.4532,284.8875,391.81,494.5358,496.2083
2022-10-31 09:00:00,601.531,1826.958,1899.545,1982.552,1896.275
2022-10-31 10:00:00,633.0371,2002.581,2002.184,2048.4,1955.483
2022-10-31 11:00:00,609.9938,1870.812,1876.977,1920.25,1833.278
2022-10-31 12:00:00,596.8171,1777.385,1786.95,1826.033,1739.494
2022-10-31 13:00:00,602.0922,1795.483,1801.545,1841.103,1756.448
2022-10-31 14:00:00,617.7911,1909.846,1903.611,1946.267,1850.933
2022-10-31 15:00:00,622.9892,2078.375,2071.881,2113.484,2013.911
2022-10-31 16:00:00,507.8893,1556.246,1565.129,1595.738,1524.523
2022-10-31 17:00:00,181.8643,206.5642,210.6517,217.5558,208.0617
2022-10-31 18:00:00,0.2035465,0,0,0,0
2022-10-31 19:00:00,0,0,0,0,0
2022-10-31 20:00:00,0,0,0,0,0
2022-10-31 21:00:00,0,0,0,0,0
2022-10-31 22:00:00,0,0,0,0,0
2022-10-31 23:00:00,0,0,0,0,0
