Tumbleweed Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166
2022-10-15 12:00:00,,,,,,,,,,,60.71001,,60.85022,,60.49344,,59.36689,,59.4339,,59.3984,,59.59996,,59.2509,,,60.16005,,60.09255,,,,,,59.85683,,,,53.5437,,60.65184,61.03501,60.76351,,,,,,,60.16636,0,,60.81664,,,,,,,,,60.44389,,,,,,,,,,,,,,,,,,,,,,,60.36946,,53.30809,,53.79552,,54.52682,,60.28396,55.25153,60.82132,59.59996,60.37461,60.78749,49.80064,60.31541,60.99159,59.57364,60.39268,60.6799,60.24524,60.52197,60.45909,60.17253,60.32558,59.95208,60.78738,60.90788,60.71405,60.71605,60.50882,54.6046,54.83017,50.39413,55.07012,55.17647,,,,,,,,,,,,,,,,60.88153,59.47236,60.66931,60.91697,60.45602,60.75273,60.65961,60.67787,59.42333,60.87753,60.02037,60.94093,60.6918,60.54274,59.67761,60.52315,59.26292,60.50088,60.57309,60.37485,60.64058,60.34971,60.36859,60.13157,59.06899,60.5735,60.94367,60.819,60.72619,
2022-10-15 13:00:00,,,,,,,,,,,60.72277,,60.85432,,60.47011,,59.35035,,59.4409,,59.4162,,59.59972,,58.70773,,,60.15797,,60.09918,,,,,,59.02101,,,,52.91745,,60.65448,61.0199,60.70995,,,,,,,60.15766,0,,60.67468,,,,,,,,,60.42744,,,,,,,,,,,,,,,,,,,,,,,60.35656,,52.4609,,53.02216,,53.78039,,60.29649,54.41837,60.23775,59.54377,60.38112,60.74463,46.12689,60.29872,61.01624,59.60071,60.39831,60.71445,60.22535,60.53157,60.46308,59.69135,60.30543,59.94507,60.85211,61.05484,60.74787,57.70834,60.51396,53.67645,53.9834,49.57429,54.16729,54.35908,,,,,,,,,,,,,,,,60.8466,59.50391,60.65897,60.94036,60.45861,60.80374,60.28985,60.42442,58.52754,60.92813,60.03258,60.83067,60.63524,59.8948,59.71286,60.52836,58.86096,59.93758,60.5979,60.4,60.61391,60.12853,59.82547,59.80422,59.31406,60.57335,56.81512,60.78092,60.76881,
2022-10-15 14:00:00,,,,,,,,,,,57.9955,,57.09253,,56.36432,,56.51636,,57.23016,,57.55165,,57.09533,,53.39393,,,57.41393,,57.77089,,,,,,52.91618,,,,47.52757,,57.88605,57.49338,55.98959,,,,,,,58.10347,0,,55.89466,,,,,,,,,57.92487,,,,,,,,,,,,,,,,,,,,,,,56.51922,,47.46984,,47.57649,,48.57634,,56.86886,49.06997,54.93079,55.99521,56.96447,56.58659,44.04929,55.94986,58.03909,57.30841,57.02663,57.10295,56.44366,57.82747,58.03501,54.19231,57.40328,57.63232,58.18996,57.59179,57.51945,57.88579,57.66832,48.14566,48.6357,44.77365,48.61814,48.91809,,,,,,,,,,,,,,,,56.10881,56.756,56.59631,57.64454,56.04599,57.03728,54.92183,54.80773,52.94921,56.85307,56.77871,56.62936,56.94515,53.52058,56.45892,57.76946,52.89875,54.04198,56.86446,58.05899,56.59243,55.33282,54.71812,54.7852,55.10451,57.84207,56.41682,56.39983,56.44238,
2022-10-15 15:00:00,,,,,,,,,,,46.96149,,45.77996,,45.30324,,45.87833,,46.50173,,47.05111,,46.18571,,43.35904,,,46.73187,,47.14827,,,,,,42.44813,,,,38.39153,,46.95019,46.58895,44.99453,,,,,,,47.50771,0,,44.47825,,,,,,,,,46.90096,,,,,,,,,,,,,,,,,,,,,,,45.12831,,38.09898,,38.10002,,38.90306,,45.64041,39.2459,44.10229,44.50366,45.45675,45.01078,34.97145,44.48934,46.16106,46.05392,45.59042,45.7538,45.09775,46.33687,46.69376,43.47866,46.04243,46.4603,46.85447,46.09919,46.36174,46.46555,46.30784,38.21579,38.92882,35.8014,38.71029,39.15063,,,,,,,,,,,,,,,,44.8048,45.4015,45.31128,46.32098,44.21529,45.92704,44.09077,43.0428,42.44645,46.00606,45.01242,45.50247,45.92343,41.67072,45.36197,46.96664,42.27167,42.89328,45.09612,47.55209,45.9427,44.70148,44.11021,44.42446,44.91613,46.37291,46.10582,45.03465,46.34823,
2022-10-15 16:00:00,,,,,,,,,,,30.65176,,29.31264,,29.46228,,30.07406,,30.39443,,30.88616,,29.84521,,28.65516,,,29.70083,,31.21167,,,,,,27.61129,,,,24.70537,,30.64304,30.17579,29.11034,,,,,,,31.04385,0,,28.30069,,,,,,,,,30.60675,,,,,,,,,,,,,,,,,,,,,,,28.28883,,24.37465,,24.41311,,25.02049,,29.42178,25.18101,28.51804,28.35261,29.11074,28.44886,22.06101,28.03532,29.17862,29.16295,29.12369,29.1617,28.91418,29.83962,30.06528,28.07112,29.57397,29.89174,30.27621,29.78839,29.74089,29.76583,29.7072,24.2362,24.96235,23.00989,24.47483,25.1887,,,,,,,,,,,,,,,,28.54163,28.67934,28.91005,29.93467,27.24803,29.80752,28.49022,26.34265,27.48409,29.38238,28.48332,29.57549,29.38109,25.51952,29.10902,31.2545,26.54125,26.35027,26.61013,30.99115,29.73961,29.31272,29.06599,29.07537,29.64556,29.70306,30.45964,28.53709,31.13547,
2022-10-15 17:00:00,,,,,,,,,,,10.33531,,9.335723,,9.546409,,9.776985,,9.956488,,10.41131,,9.735224,,9.851221,,,9.912002,,11.16796,,,,,,9.147021,,,,8.506737,,10.61701,10.5033,10.01772,,,,,,,10.69893,0,,9.501808,,,,,,,,,10.70652,,,,,,,,,,,,,,,,,,,,,,,8.938473,,7.931415,,7.853663,,8.228533,,9.761227,8.291111,9.121927,8.607163,9.079707,8.656557,6.741817,8.759104,8.962695,8.943745,9.040958,9.018942,9.166679,9.653037,9.739833,9.074256,9.636563,9.802133,9.980839,9.876046,9.651114,9.68736,9.830585,7.387591,8.045153,7.561866,7.776171,8.229836,,,,,,,,,,,,,,,,9.110391,9.261115,8.986551,9.477797,7.697134,10.05797,9.176409,6.878124,8.998071,9.631127,8.266622,9.259003,8.345775,6.928324,9.287643,11.19051,7.972423,7.303017,7.841815,9.977622,9.531517,10.10981,9.884359,10.01899,10.34721,9.902482,10.54941,8.388432,10.90333,
2022-10-15 18:00:00,,,,,,,,,,,0.3666522,,0.3721199,,0.3095302,,0.3194179,,0.3052064,,0.3243714,,0.3218058,,0.4565266,,,0.358087,,0.5564246,,,,,,0.372578,,,,0.327508,,0.4029424,0.4304077,0.4296764,,,,,,,0.5253161,0,,0.3535568,,,,,,,,,0.4252788,,,,,,,,,,,,,,,,,,,,,,,0.4072365,,0.27685,,0.1982756,,0.3687771,,0.4160501,0.2786405,0.3947396,0.3178685,0.3956694,0.2440781,0.2671971,0.4022729,0.3408576,0.2659457,0.277552,0.3583222,0.2235318,0.3873159,0.3240376,0.3597021,0.3570491,0.2875743,0.3742572,0.4013437,0.405798,0.3221605,0.3505381,0.2066869,0.2446801,0.3546139,0.2084219,0.2803434,,,,,,,,,,,,,,,,0.3980342,0.3538917,0.3342727,0.3752282,0.2743168,0.3702875,0.3854028,0.3201986,0.2658937,0.286156,0.4162486,0.4421677,0.2240161,0.2396587,0.3331847,0.3660749,0.2510774,0.2767014,0.269995,0.2754538,0.3266474,0.4154535,0.3978823,0.4294701,0.3113765,0.3160021,0.3605407,0.331334,0.3379874,
2022-10-15 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 06:00:00,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,
2022-10-16 07:00:00,,,,,,,,,,,1.341121,,1.124536,,1.23508,,1.317839,,1.164137,,0.998494,,1.255749,,1.354895,,,1.179181,,1.635627,,,,,,1.474356,,,,1.060712,,1.191939,1.155545,1.390878,,,,,,,1.591025,0,,1.220369,,,,,,,,,1.667942,,,,,,,,,,,,,,,,,,,,,,,1.550255,,1.172114,,1.136089,,1.228815,,1.637615,1.328106,1.219066,1.602589,1.779214,1.795817,1.281031,1.780053,1.327618,1.501917,1.638119,1.522935,1.769133,1.790056,1.78535,1.715156,1.864829,1.933439,1.864299,1.949071,1.905285,1.562157,1.969691,1.345458,1.474874,1.533104,1.518105,1.648818,,,,,,,,,,,,,,,,1.726607,1.823992,1.69043,1.674849,2.079388,1.791012,1.729236,2.070353,1.419075,1.141535,2.008743,1.813992,1.272309,1.794467,1.58696,1.295905,1.295449,1.500649,1.208248,1.177047,1.067461,1.210492,1.203678,1.126952,0.5694625,1.673571,0.6761507,1.441947,0.6615325,
2022-10-16 08:00:00,,,,,,,,,,,17.48096,,16.21841,,16.74346,,17.28844,,16.15129,,16.40409,,17.22176,,16.23449,,,16.77581,,18.07084,,,,,,17.0558,,,,13.38925,,17.20173,16.59632,16.19561,,,,,,,17.78169,0,,17.10402,,,,,,,,,18.37761,,,,,,,,,,,,,,,,,,,,,,,16.35681,,14.66615,,14.97442,,15.352,,18.41684,15.74765,17.49823,17.81598,18.59771,18.45057,13.92015,18.09341,18.11141,18.21202,18.25853,17.81914,18.20021,18.67578,19.00319,17.68198,18.50378,19.12281,19.05996,18.90906,18.29776,18.23876,18.71172,15.39231,15.70148,14.82441,15.74737,16.16241,,,,,,,,,,,,,,,,17.4907,18.94424,17.70086,18.28284,19.52722,18.02347,17.38805,18.3187,16.42145,17.14403,19.35299,17.49148,16.51603,19.26875,18.02738,14.9461,14.44179,15.33764,16.23316,15.8025,14.33486,13.95791,13.63847,12.46599,10.60492,18.02402,12.59389,17.24732,11.69491,
2022-10-16 09:00:00,,,,,,,,,,,36.94556,,35.61485,,36.10603,,36.32624,,36.43198,,36.38807,,36.62442,,34.13414,,,36.37951,,37.17151,,,,,,34.91928,,,,28.68112,,36.75053,35.77576,35.06261,,,,,,,37.20497,0,,36.32457,,,,,,,,,37.41731,,,,,,,,,,,,,,,,,,,,,,,35.77895,,30.4488,,31.02983,,31.46058,,37.20061,32.02644,35.86385,36.43658,37.50829,37.41378,28.50702,36.49623,37.91844,37.52308,37.23793,37.16536,36.82764,37.7233,38.14629,35.48843,37.29921,38.15681,38.24702,37.62426,37.80875,37.37289,37.73678,31.13372,31.70414,29.42091,31.77634,32.03733,,,,,,,,,,,,,,,,36.21904,38.16898,36.32974,37.32882,38.64694,36.66218,35.32999,37.58931,33.90129,36.20041,38.51353,36.14734,35.83591,37.87719,37.08635,33.61145,32.8232,34.84577,36.71994,35.55359,33.80415,33.15175,32.32529,29.2002,29.02007,38.81639,32.58369,37.03988,29.90499,
2022-10-16 10:00:00,,,,,,,,,,,51.0938,,50.08049,,50.0693,,50.0432,,50.45263,,50.64317,,50.49594,,47.08223,,,50.50175,,51.20467,,,,,,47.71682,,,,41.09119,,51.05426,49.91148,49.07927,,,,,,,51.50379,0,,50.10589,,,,,,,,,51.56691,,,,,,,,,,,,,,,,,,,,,,,50.08983,,41.99914,,42.74819,,43.21432,,50.99753,43.90973,49.14801,50.33117,51.50267,51.23561,39.65889,50.4215,52.25685,51.71022,51.23007,51.29324,50.54979,51.90731,52.19437,48.6481,51.09361,52.04229,52.41061,51.63492,51.94056,51.67759,51.74015,43.08502,43.49372,40.28249,43.77735,43.84216,,,,,,,,,,,,,,,,50.27025,51.939,50.36203,51.33401,52.30223,50.67958,48.72641,51.55831,46.76642,50.0639,52.16549,49.74561,49.91893,50.63632,50.79621,48.09023,46.22218,48.08354,50.9347,50.05995,48.60803,46.92854,46.5732,43.21341,42.47371,53.0246,46.86986,51.09128,43.25663,
2022-10-16 11:00:00,,,,,,,,,,,59.53219,,58.95002,,58.65982,,58.19367,,58.57789,,58.68673,,58.63028,,55.2697,,,58.92862,,59.20889,,,,,,55.93375,,,,49.10921,,59.48962,59.0037,58.11029,,,,,,,59.30928,0,,58.54249,,,,,,,,,59.66578,,,,,,,,,,,,,,,,,,,,,,,58.73011,,49.43094,,50.07233,,50.76419,,59.05442,51.33674,57.39713,58.44427,59.48819,59.5018,46.49894,58.87104,60.24908,59.16324,59.38211,59.57218,58.90251,59.80297,59.88745,57.07808,59.3223,59.44661,60.17268,60.04697,59.87518,59.85971,59.78022,50.86881,51.23438,47.32624,51.51304,51.5455,,,,,,,,,,,,,,,,59.38688,59.17913,59.25019,59.83153,59.81735,59.34243,57.47131,59.68555,55.33922,59.11024,59.59779,58.9431,58.99105,58.75033,58.8819,58.02007,54.69653,57.23412,59.56383,59.16974,58.00646,56.56143,55.96293,53.00232,53.18626,60.1925,56.58065,59.56438,55.32282,
2022-10-16 12:00:00,,,,,,,,,,,60.73412,,60.86027,,60.4897,,59.38185,,59.4147,,59.3887,,59.59347,,58.88507,,,60.09964,,60.1,,,,,,59.28472,,,,53.12609,,60.6329,61.02158,60.78195,,,,,,,60.15496,0,,60.85025,,,,,,,,,60.45898,,,,,,,,,,,,,,,,,,,,,,,60.37431,,52.74763,,53.31189,,54.03164,,60.26661,54.77473,60.55468,59.56012,60.41077,60.85945,49.34353,60.29203,61.00158,59.62256,60.35929,60.67418,60.2322,60.51075,60.43956,60.0919,60.30783,59.83969,60.79095,61.07271,60.72042,60.73767,60.4338,54.12152,54.40554,49.98771,54.65578,54.76271,,,,,,,,,,,,,,,,60.95692,59.51702,60.67306,60.8931,60.4459,60.77513,60.66674,60.71753,58.98967,60.92924,60.11821,60.90713,60.669,60.54251,59.70885,60.55836,58.84426,60.381,60.63361,60.3676,60.63048,60.24792,60.11128,59.99467,58.13932,60.55244,60.92139,60.7983,60.43317,
2022-10-16 13:00:00,,,,,,,,,,,60.76918,,60.84405,,60.40605,,59.38784,,59.42353,,59.41612,,59.58979,,58.1009,,,60.10736,,60.09493,,,,,,58.23698,,,,52.21895,,60.65264,61.05326,60.55362,,,,,,,60.16302,0,,60.56916,,,,,,,,,60.49477,,,,,,,,,,,,,,,,,,,,,,,60.34555,,51.82619,,52.4112,,53.14441,,60.28072,53.82735,59.77221,59.58511,60.45855,60.80866,48.42489,60.23075,61.06199,59.64907,60.38115,60.70257,60.24078,60.52042,60.46537,59.36927,60.29831,59.87085,60.80993,60.95493,57.17027,60.76809,60.51693,53.04297,53.35991,49.03617,53.52266,53.63809,,,,,,,,,,,,,,,,60.9086,59.57613,60.66691,60.90423,60.45274,60.82511,60.12431,60.35993,57.86443,60.87377,60.13973,60.83189,60.6539,59.64281,59.74144,60.57277,58.22758,59.65379,60.65747,60.39785,60.56015,59.88634,59.33961,59.4263,58.37636,60.59168,60.67147,60.7246,60.27244,
2022-10-16 14:00:00,,,,,,,,,,,57.67923,,56.82446,,56.0625,,56.21508,,56.91027,,57.44326,,56.94162,,53.08774,,,57.15239,,57.61386,,,,,,52.67624,,,,47.28334,,57.5595,57.17919,55.58691,,,,,,,57.98858,0,,55.49987,,,,,,,,,57.80743,,,,,,,,,,,,,,,,,,,,,,,56.15235,,47.12928,,47.27747,,48.2321,,56.48687,48.75647,54.56205,55.54872,56.70338,56.3589,43.65766,55.48683,57.7498,57.14532,56.49176,56.72041,56.04813,57.51223,57.70462,53.85237,57.12331,57.44677,57.99935,57.23462,57.41308,57.59376,57.34139,47.62903,48.30733,44.50151,48.2974,48.5197,,,,,,,,,,,,,,,,55.90449,56.77485,56.19846,57.22937,55.96949,56.60579,54.58411,54.59442,52.54937,56.451,56.6183,56.1468,56.53855,53.23302,56.21763,57.32959,52.59884,53.75407,56.64921,57.80611,56.24219,54.99458,54.35632,54.39774,54.61372,57.57845,56.06982,56.08646,56.01086,
2022-10-16 15:00:00,,,,,,,,,,,46.53071,,45.3732,,44.99416,,45.45926,,46.06208,,46.69627,,45.72335,,43.04774,,,46.28717,,46.88335,,,,,,42.14023,,,,38.13948,,46.4804,46.10088,44.54907,,,,,,,47.09134,0,,44.11412,,,,,,,,,46.69007,,,,,,,,,,,,,,,,,,,,,,,44.60352,,37.60247,,37.67397,,38.51102,,45.16567,38.88921,43.74784,44.05079,45.07941,44.58033,34.57188,43.99925,45.81945,45.66632,45.10932,45.36671,44.7275,45.90619,46.27429,43.13817,45.69963,46.14144,46.54499,45.66315,46.01487,46.06884,45.81357,37.82862,38.59366,35.50014,38.31052,38.77518,,,,,,,,,,,,,,,,44.44488,45.19593,44.86222,45.86184,43.91088,45.52006,43.67715,42.77412,42.12455,45.59503,44.75129,45.00034,45.519,41.31864,45.06047,46.59557,41.92896,42.53315,44.77658,47.10533,45.51414,44.34037,43.69616,43.93612,44.61478,46.04633,45.72861,44.73868,45.90091,
2022-10-16 16:00:00,,,,,,,,,,,30.41147,,29.14598,,29.32685,,29.79994,,30.0509,,30.63911,,29.71931,,28.43055,,,29.4033,,30.9325,,,,,,27.34679,,,,24.34186,,30.35407,29.95047,28.8158,,,,,,,30.92178,0,,27.99949,,,,,,,,,30.61536,,,,,,,,,,,,,,,,,,,,,,,27.9426,,24.11273,,24.18567,,24.77869,,29.1234,24.97931,28.26068,28.0221,28.87899,28.1149,21.8089,27.71019,28.81981,28.89043,28.74768,28.91184,28.66225,29.48662,29.79906,27.85375,29.3572,29.74805,30.06558,29.4858,29.41249,29.52512,29.47439,23.95392,24.81439,22.8661,24.25579,24.93384,,,,,,,,,,,,,,,,28.47691,28.55219,28.57701,29.69355,27.1065,29.51956,28.16846,26.19989,27.20044,29.04761,28.32558,29.22991,29.12692,25.37159,28.87766,31.01057,26.32236,25.75839,26.18,30.78324,29.45385,29.10953,28.83405,28.90134,29.44847,29.50867,30.26391,28.31949,30.93123,
2022-10-16 17:00:00,,,,,,,,,,,10.22162,,9.228581,,9.315551,,9.656111,,9.948326,,10.33656,,9.78945,,9.827192,,,9.888124,,11.15963,,,,,,9.008526,,,,8.369064,,10.47281,10.37088,9.912792,,,,,,,10.75478,0,,9.409005,,,,,,,,,10.50729,,,,,,,,,,,,,,,,,,,,,,,8.779908,,7.761426,,7.695853,,8.001937,,9.60247,8.177654,8.908462,8.318436,8.836834,8.437507,6.561953,8.549946,8.646892,8.658434,8.759439,8.8646,8.957079,9.424431,9.62864,9.002229,9.540702,9.62792,9.897202,9.716596,9.467059,9.41908,9.692628,7.251929,7.927297,7.469916,7.667011,8.099286,,,,,,,,,,,,,,,,9.033822,9.132304,8.762964,9.355622,7.406451,9.940913,9.077227,6.646198,8.878504,9.447524,7.976678,9.099767,8.124428,6.668771,9.131399,11.1981,7.820293,7.157833,7.700681,9.806369,9.350595,9.904022,9.771987,9.860106,10.17342,9.877957,10.36118,8.192459,10.9023,
2022-10-16 18:00:00,,,,,,,,,,,0.318252,,0.3031394,,0.255155,,0.246544,,0.2728495,,0.2808464,,0.2814928,,0.4305383,,,0.3089214,,0.486174,,,,,,0.3623026,,,,0.4927818,,0.5211841,0.363234,0.5756353,,,,,,,0.6277542,0,,0.4748976,,,,,,,,,0.3657368,,,,,,,,,,,,,,,,,,,,,,,0.3464997,,0.1996168,,0.1497966,,0.3160209,,0.3707584,0.2446563,0.3332814,0.2573225,0.3463704,0.2326177,0.2335223,0.3297633,0.3070153,0.2286094,0.2297427,0.2817554,0.1919686,0.3450465,0.2685686,0.2989278,0.3118139,0.2269323,0.3602296,0.3446519,0.3418557,0.2640201,0.3032172,0.1859105,0.2331874,0.3065759,0.1801192,0.2339483,,,,,,,,,,,,,,,,0.3869582,0.3256069,0.287469,0.2972196,0.225404,0.2973715,0.3486088,0.2684787,0.2137274,0.2157488,0.3553217,0.348149,0.18709,0.1972484,0.2974603,0.3472278,0.2171867,0.2241773,0.2184596,0.2658304,0.3016598,0.3688673,0.3126312,0.3678569,0.2857926,0.2567576,0.3278719,0.2803094,0.2903444,
2022-10-16 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
