Monroe Moore Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
Timestamp,POA*,"SMA 800 CP-US - A1, Pac","SMA 800 CP-US - A2, Pac","SMA 800 CP-US - B1, Pac","SMA 800 CP-US - B2, Pac","SMA 800 CP-US - C1, Pac","SMA 800 CP-US - C2, Pac"
,W/m²,kW,kW,kW,kW,kW,kW
2022-10-16 00:00:00,0,0,0,0,0,0,0
2022-10-16 01:00:00,0,0,0,0,0,0,0
2022-10-16 02:00:00,0,0,0,0,0,0,0
2022-10-16 03:00:00,0,0,0,0,0,0,0
2022-10-16 04:00:00,0,0,0,0,0,0,0
2022-10-16 05:00:00,0,0,0,0,0,0,0
2022-10-16 06:00:00,0,0,0,0,0,0,0
2022-10-16 07:00:00,18.56244,2.09769,11.18208,2.046022,1.978385,1.992126,10.67101
2022-10-16 08:00:00,186.1101,146.9041,123.3915,141.8847,132.8849,133.2385,131.4728
2022-10-16 09:00:00,446.3525,394.0457,362.9576,393.8052,365.8763,373.7952,397.04
2022-10-16 10:00:00,630.0166,556.7729,546.2603,547.6122,511.4534,531.8604,575.2699
2022-10-16 11:00:00,712.6633,621.0052,627.1038,617.8113,574.7307,602.6259,642.863
2022-10-16 12:00:00,900.2896,773.9614,785.2067,765.8612,719.636,757.6343,807.7325
2022-10-16 13:00:00,881.981,738.7256,765.3146,748.1876,704.462,743.2751,788.0698
2022-10-16 14:00:00,687.286,572.1089,590.0568,586.4536,551.1734,580.9661,610.6388
2022-10-16 15:00:00,440.7987,371.8769,376.5414,381.4682,358.7545,378.4436,397.5228
2022-10-16 16:00:00,413.5948,326.945,321.4114,359.8475,338.3551,359.4413,378.7491
2022-10-16 17:00:00,221.3031,156.2971,138.6642,186.9258,178.9704,191.8175,200.7522
2022-10-16 18:00:00,17.88479,13.84839,11.04167,14.67965,16.44909,17.77585,18.82704
2022-10-16 19:00:00,0,0,0,0,0,0,0
2022-10-16 20:00:00,0,0,0,0,0,0,0
2022-10-16 21:00:00,0,0,0,0,0,0,0
2022-10-16 22:00:00,0,0,0,0,0,0,0
2022-10-16 23:00:00,0,0,0,0,0,0,0
2022-10-17 00:00:00,0,0,0,0,0,0,0
2022-10-17 01:00:00,0,0,0,0,0,0,0
2022-10-17 02:00:00,0,0,0,0,0,0,0
2022-10-17 03:00:00,0,0,0,0,0,0,0
2022-10-17 04:00:00,0,0,0,0,0,0,0
2022-10-17 05:00:00,0,0,0,0,0,0,0
2022-10-17 06:00:00,0,0,0,0,0,0,0
2022-10-17 07:00:00,6.245132,0.9412107,3.036722,0.7907975,1.415614,1.078427,3.156137
2022-10-17 08:00:00,87.50046,71.28068,66.38824,70.13022,66.98389,67.73531,72.1805
2022-10-17 09:00:00,371.9181,324.2091,308.2284,320.2215,298.1414,305.2051,322.6738
2022-10-17 10:00:00,472.6176,432.226,421.7614,427.5509,399.9417,415.5883,448.7957
2022-10-17 11:00:00,771.6066,688.1323,702.0798,673.9911,632.0574,660.0582,708.2924
2022-10-17 12:00:00,901.4838,782.9238,792.2665,776.4808,727.9012,767.5797,817.0818
2022-10-17 13:00:00,857.0608,725.8854,762.2531,762.9987,706.3277,761.5292,779.4048
2022-10-17 14:00:00,608.9152,493.8436,515.504,490.6689,512.3488,516.2894,568.7618
2022-10-17 15:00:00,623.2014,504.8067,533.7625,497.7333,439.5954,482.9757,497.122
2022-10-17 16:00:00,387.2837,304.2069,290.4379,376.4218,353.251,378.4865,397.0544
2022-10-17 17:00:00,248.2927,163.5149,132.1816,203.7794,194.9414,211.8416,222.0696
2022-10-17 18:00:00,22.41987,14.38309,10.31072,16.14683,20.88267,22.14019,22.25046
2022-10-17 19:00:00,0,0,0,0,0,0,0
2022-10-17 20:00:00,0,0,0,0,0,0,0
2022-10-17 21:00:00,0,0,0,0,0,0,0
2022-10-17 22:00:00,0,0,0,0,0,0,0
2022-10-17 23:00:00,0,0,0,0,0,0,0
2022-10-18 00:00:00,0,0,0,0,0,0,0
2022-10-18 01:00:00,0,0,0,0,0,0,0
2022-10-18 02:00:00,0,0,0,0,0,0,0
2022-10-18 03:00:00,0,0,0,0,0,0,0
2022-10-18 04:00:00,0,0,0,0,0,0,0
2022-10-18 05:00:00,0,0,0,0,0,0,0
2022-10-18 06:00:00,0,0,0,0,0,0,0
2022-10-18 07:00:00,12.95198,0,3.823136,0,0,0,3.555637
2022-10-18 08:00:00,229.6748,175.815,134.815,166.0951,155.2334,153.6193,144.3783
2022-10-18 09:00:00,488.1602,452.0949,415.6963,445.8451,411.2467,420.6279,444.1716
2022-10-18 10:00:00,715.0489,669.886,659.1309,659.5434,613.2762,637.3276,688.808
2022-10-18 11:00:00,875.3195,805.5547,811.5208,796.6887,742.3607,780.4362,819.5936
2022-10-18 12:00:00,961.9957,832.9503,833.0243,832.9379,808.5834,832.52,832.9824
2022-10-18 13:00:00,966.4304,832.2844,832.9704,832.9636,810.0013,832.9078,832.9344
2022-10-18 14:00:00,894.8999,780.2847,808.014,803.6253,752.9591,799.2217,825.6121
2022-10-18 15:00:00,738.3054,635.4859,648.1422,677.4684,630.3208,671.8182,709.8615
2022-10-18 16:00:00,523.5673,422.1693,414.9794,484.8451,451.385,482.6564,511.781
2022-10-18 17:00:00,257.1277,175.7574,144.1115,219.3233,206.5173,226.4317,227.6644
2022-10-18 18:00:00,14.26367,11.41407,8.715753,12.79817,14.42984,15.26842,15.80233
2022-10-18 19:00:00,0,0,0,0,0,0,0
2022-10-18 20:00:00,0,0,0,0,0,0,0
2022-10-18 21:00:00,0,0,0,0,0,0,0
2022-10-18 22:00:00,0,0,0,0,0,0,0
2022-10-18 23:00:00,0,0,0,0,0,0,0
2022-10-19 00:00:00,0,0,0,0,0,0,0
2022-10-19 01:00:00,0,0,0,0,0,0,0
2022-10-19 02:00:00,0,0,0,0,0,0,0
2022-10-19 03:00:00,0,0,0,0,0,0,0
2022-10-19 04:00:00,0,0,0,0,0,0,0
2022-10-19 05:00:00,0,0,0,0,0,0,0
2022-10-19 06:00:00,0,0,0,0,0,0,0
2022-10-19 07:00:00,13.49726,0,1.919244,0,0,0,1.61823
2022-10-19 08:00:00,232.8304,182.7812,135.9068,171.1814,161.6642,159.6337,146.7626
2022-10-19 09:00:00,489.0498,447.6291,409.0573,443.9128,411.3988,417.8819,445.1724
2022-10-19 10:00:00,707.3048,654.8502,640.2411,645.2131,601.3229,622.9507,676.8842
2022-10-19 11:00:00,861.53,792.2266,797.0036,782.8492,732.1106,767.7521,814.1993
2022-10-19 12:00:00,946.6592,832.9564,832.8472,832.8313,797.3073,831.0082,832.9444
2022-10-19 13:00:00,950.3539,825.2104,832.9505,832.241,794.0031,831.3173,832.9658
2022-10-19 14:00:00,875.2007,758.9206,793.8945,784.6509,732.9739,778.1654,816.0147
2022-10-19 15:00:00,723.3947,617.59,628.8922,658.5569,613.4732,653.4348,692.037
2022-10-19 16:00:00,506.5162,408.0894,395.6577,465.7886,433.5003,464.8055,490.3683
2022-10-19 17:00:00,244.8033,166.7895,128.4985,211.5584,205.1846,222.877,232.8895
2022-10-19 18:00:00,15.44291,12.75572,9.265086,14.36475,20.04237,21.32368,21.06553
2022-10-19 19:00:00,0,0,0,0,0,0,0
2022-10-19 20:00:00,0,0,0,0,0,0,0
2022-10-19 21:00:00,0,0,0,0,0,0,0
2022-10-19 22:00:00,0,0,0,0,0,0,0
2022-10-19 23:00:00,0,0,0,0,0,0,0
2022-10-20 00:00:00,0,0,0,0,0,0,0
2022-10-20 01:00:00,0,0,0,0,0,0,0
2022-10-20 02:00:00,0,0,0,0,0,0,0
2022-10-20 03:00:00,0,0,0,0,0,0,0
2022-10-20 04:00:00,0,0,0,0,0,0,0
2022-10-20 05:00:00,0,0,0,0,0,0,0
2022-10-20 06:00:00,0,0,0,0,0,0,0
2022-10-20 07:00:00,10.41636,0.0810274,3.623454,0.1276747,0.1202936,0.1137562,2.023564
2022-10-20 08:00:00,240.3044,175.2388,106.4712,165.5513,154.9045,153.5843,141.6901
2022-10-20 09:00:00,461.9409,433.5959,395.9246,428.3843,396.2028,402.6437,430.4696
2022-10-20 10:00:00,698.9089,639.1213,624.1182,629.6274,584.6213,605.9128,659.7652
2022-10-20 11:00:00,852.3016,768.541,769.5366,758.3002,708.4823,741.1225,796.9137
2022-10-20 12:00:00,941.3887,831.181,832.6735,828.2038,777.7454,820.4358,832.9612
2022-10-20 13:00:00,948.0657,819.8785,832.8508,830.302,780.816,826.6977,832.9975
2022-10-20 14:00:00,860.0419,739.6143,771.2795,764.2519,712.7549,758.4546,798.7941
2022-10-20 15:00:00,718.1193,603.1273,609.9956,645.1683,603.9504,641.4408,681.542
2022-10-20 16:00:00,488.4942,391.4609,378.2131,444.9846,415.2644,444.7656,469.313
2022-10-20 17:00:00,234.9108,164.9948,130.1957,199.5739,191.0672,209.5193,216.8725
2022-10-20 18:00:00,11.81341,10.33802,8.12985,12.09933,16.45203,17.58062,17.69609
2022-10-20 19:00:00,0,0,0,0,0,0,0
2022-10-20 20:00:00,0,0,0,0,0,0,0
2022-10-20 21:00:00,0,0,0,0,0,0,0
2022-10-20 22:00:00,0,0,0,0,0,0,0
2022-10-20 23:00:00,0,0,0,0,0,0,0
2022-10-21 00:00:00,0,0,0,0,0,0,0
2022-10-21 01:00:00,0,0,0,0,0,0,0
2022-10-21 02:00:00,0,0,0,0,0,0,0
2022-10-21 03:00:00,0,0,0,0,0,0,0
2022-10-21 04:00:00,0,0,0,0,0,0,0
2022-10-21 05:00:00,0,0,0,0,0,0,0
2022-10-21 06:00:00,0,0,0,0,0,0,0
2022-10-21 07:00:00,8.768329,0,0.7000975,0,0,0,1.899491
2022-10-21 08:00:00,220.1284,165.256,123.7895,155.8909,148.4272,146.9821,135.8311
2022-10-21 09:00:00,468.2776,432.0016,392.9074,427.6581,395.6182,402.028,428.7142
2022-10-21 10:00:00,698.1858,633.3689,619.0314,623.3083,579.9973,601.2272,651.3383
2022-10-21 11:00:00,851.3334,758.4055,764.86,747.0769,697.6039,730.1904,781.3131
2022-10-21 12:00:00,932.2806,814.7795,828.9276,806.1398,754.7559,794.5115,832.3936
2022-10-21 13:00:00,932.8948,795.198,827.4532,806.4656,755.8647,798.3862,831.3392
2022-10-21 14:00:00,854.4861,721.9414,754.114,744.6623,695.7617,738.2096,784.1425
2022-10-21 15:00:00,706.0317,586.15,596.5997,624.6837,583.207,620.808,650.2054
2022-10-21 16:00:00,490.0377,387.6882,374.3677,443.1984,413.2534,442.2771,465.1464
2022-10-21 17:00:00,209.5493,155.4013,117.5027,195.2477,190.1241,207.2331,214.9215
2022-10-21 18:00:00,9.873127,10.68759,8.799058,12.11414,16.47252,17.43584,17.40627
2022-10-21 19:00:00,0,0,0,0,0,0,0
2022-10-21 20:00:00,0,0,0,0,0,0,0
2022-10-21 21:00:00,0,0,0,0,0,0,0
2022-10-21 22:00:00,0,0,0,0,0,0,0
2022-10-21 23:00:00,0,0,0,0,0,0,0
2022-10-22 00:00:00,0,0,0,0,0,0,0
2022-10-22 01:00:00,0,0,0,0,0,0,0
2022-10-22 02:00:00,0,0,0,0,0,0,0
2022-10-22 03:00:00,0,0,0,0,0,0,0
2022-10-22 04:00:00,0,0,0,0,0,0,0
2022-10-22 05:00:00,0,0,0,0,0,0,0
2022-10-22 06:00:00,0,0,0,0,0,0,0
2022-10-22 07:00:00,7.836512,0,3.10901,0,0,0,0.655116
2022-10-22 08:00:00,212.1234,161.434,120.1964,151.8547,142.3401,140.827,132.7197
2022-10-22 09:00:00,470.0124,426.4193,385.029,424.4893,392.2817,398.1067,425.0204
2022-10-22 10:00:00,700.8799,630.3044,615.8386,620.9544,576.794,598.5741,647.8998
2022-10-22 11:00:00,859.0757,760.3729,765.839,749.1365,698.1766,731.9967,784.1613
2022-10-22 12:00:00,942.6348,822.2042,830.9996,814.1389,761.389,802.2789,832.7517
2022-10-22 13:00:00,939.3417,794.6879,828.3188,806.7971,756.1086,799.1475,832.3429
2022-10-22 14:00:00,860.0766,723.9915,756.7288,746.0317,695.6092,734.8914,782.7771
2022-10-22 15:00:00,707.2524,582.6631,591.1398,623.3327,581.1601,606.8721,655.694
2022-10-22 16:00:00,488.3238,382.3763,367.0616,439.718,409.7155,438.9267,462.7122
2022-10-22 17:00:00,213.1861,151.5669,110.2891,191.8761,188.8195,206.8493,212.8368
2022-10-22 18:00:00,9.297174,9.210076,7.373249,10.59474,15.03637,15.89055,16.07497
2022-10-22 19:00:00,0,0,0,0,0,0,0
2022-10-22 20:00:00,0,0,0,0,0,0,0
2022-10-22 21:00:00,0,0,0,0,0,0,0
2022-10-22 22:00:00,0,0,0,0,0,0,0
2022-10-22 23:00:00,0,0,0,0,0,0,0
2022-10-23 00:00:00,0,0,0,0,0,0,0
2022-10-23 01:00:00,0,0,0,0,0,0,0
2022-10-23 02:00:00,0,0,0,0,0,0,0
2022-10-23 03:00:00,0,0,0,0,0,0,0
2022-10-23 04:00:00,0,0,0,0,0,0,0
2022-10-23 05:00:00,0,0,0,0,0,0,0
2022-10-23 06:00:00,0,0,0,0,0,0,0
2022-10-23 07:00:00,3.897183,0,1.178138,0,0.5179567,0,1.173784
2022-10-23 08:00:00,203.4232,144.7984,109.6637,118.8065,131.4834,109.9443,120.9368
2022-10-23 09:00:00,463.3647,412.1952,370.5966,410.5048,379.319,384.6389,410.6449
2022-10-23 10:00:00,684.6213,617.7601,601.6539,607.372,564.0434,584.8938,633.6307
2022-10-23 11:00:00,840.0093,752.8804,755.755,740.8628,689.3915,723.3307,771.3409
2022-10-23 12:00:00,929.9097,818.7889,829.5616,810.0737,758.4787,799.6925,832.3751
2022-10-23 13:00:00,929.7471,794.6343,827.4458,808.6821,755.8351,801.199,832.5886
2022-10-23 14:00:00,853.3132,723.1531,754.2652,745.7947,695.1578,739.7199,782.581
2022-10-23 15:00:00,696.4872,576.1111,585.0125,617.4467,575.6411,612.3105,648.3538
2022-10-23 16:00:00,481.1747,376.2339,360.8029,433.3819,403.1155,432.1083,455.0312
2022-10-23 17:00:00,210.4578,145.8528,105.7013,183.8951,181.3855,193.5093,204.2056
2022-10-23 18:00:00,7.796562,8.081327,6.742674,9.519069,13.00391,13.53428,14.18355
2022-10-23 19:00:00,0,0,0,0,0,0,0
2022-10-23 20:00:00,0,0,0,0,0,0,0
2022-10-23 21:00:00,0,0,0,0,0,0,0
2022-10-23 22:00:00,0,0,0,0,0,0,0
2022-10-23 23:00:00,0,0,0,0,0,0,0
2022-10-24 00:00:00,0,0,0,0,0,0,0
2022-10-24 01:00:00,0,0,0,0,0,0,0
2022-10-24 02:00:00,0,0,0,0,0,0,0
2022-10-24 03:00:00,0,0,0,0,0,0,0
2022-10-24 04:00:00,0,0,0,0,0,0,0
2022-10-24 05:00:00,0,0,0,0,0,0,0
2022-10-24 06:00:00,0.04656893,0,0,0,0,0,0
2022-10-24 07:00:00,2.960038,0,0.7849575,0,0,0,0.7561895
2022-10-24 08:00:00,48.93052,35.59386,39.56345,35.44607,34.7822,30.61948,43.34118
2022-10-24 09:00:00,171.2097,139.9135,139.9387,140.8452,135.0665,139.5065,150.1427
2022-10-24 10:00:00,212.0558,180.1606,185.4946,179.3946,168.9043,176.4883,187.3618
2022-10-24 11:00:00,357.4959,307.7961,303.7643,311.8191,295.6967,305.487,335.4891
2022-10-24 12:00:00,923.1337,792.0274,806.0339,783.2252,748.6318,771.5505,829.0381
2022-10-24 13:00:00,913.7877,773.916,813.7959,788.217,738.4062,780.4373,827.075
2022-10-24 14:00:00,838.0669,706.8272,735.9884,729.0729,678.7848,721.1092,756.5942
2022-10-24 15:00:00,685.8407,564.4991,573.0201,606.3929,564.7067,602.2314,637.5105
2022-10-24 16:00:00,469.2144,366.316,350.1418,421.8456,392.741,421.459,444.3088
2022-10-24 17:00:00,200.4758,139.6062,101.0599,175.3151,173.9794,190.8291,195.8861
2022-10-24 18:00:00,5.176588,7.283121,6.137704,8.691189,11.40619,11.87903,12.44498
2022-10-24 19:00:00,0,0,0,0,0,0,0
2022-10-24 20:00:00,0,0,0,0,0,0,0
2022-10-24 21:00:00,0,0,0,0,0,0,0
2022-10-24 22:00:00,0,0,0,0,0,0,0
2022-10-24 23:00:00,0,0,0,0,0,0,0
2022-10-25 00:00:00,0,0,0,0,0,0,0
2022-10-25 01:00:00,0,0,0,0,0,0,0
2022-10-25 02:00:00,0,0,0,0,0,0,0
2022-10-25 03:00:00,0,0,0,0,0,0,0
2022-10-25 04:00:00,0,0,0,0,0,0,0
2022-10-25 05:00:00,0,0,0,0,0,0,0
2022-10-25 06:00:00,0,0,0,0,0,0,0
2022-10-25 07:00:00,4.480821,0,1.922034,0,0,0,2.052236
2022-10-25 08:00:00,174.5611,142.9091,104.8839,131.292,126.0675,124.8753,117.2432
2022-10-25 09:00:00,432.8456,401.3419,356.705,400.0793,369.8787,374.4917,400.3882
2022-10-25 10:00:00,664.1365,594.0836,578.0282,586.5256,545.2673,565.2262,614.5073
2022-10-25 11:00:00,814.8297,717.2079,720.3877,705.9588,657.513,687.9088,741.3929
2022-10-25 12:00:00,912.7828,786.738,802.3776,778.7526,725.2435,766.0807,814.1967
2022-10-25 13:00:00,891.9995,751.6332,787.407,763.5735,712.06,755.5606,800.4474
2022-10-25 14:00:00,785.4091,660.1263,686.8431,681.9816,637.2028,675.6085,718.6406
2022-10-25 15:00:00,539.2363,447.2562,453.3922,475.1738,445.5324,473.2923,501.2674
2022-10-25 16:00:00,518.2697,401.4119,384.2721,452.7573,423.2903,451.7896,477.3077
2022-10-25 17:00:00,79.05672,63.51339,54.11366,74.61048,72.83434,78.00904,81.69553
2022-10-25 18:00:00,6.689742,7.198774,6.965834,7.740928,7.70029,8.220129,8.617069
2022-10-25 19:00:00,0,0,0,0,0,0,0
2022-10-25 20:00:00,0,0,0,0,0,0,0
2022-10-25 21:00:00,0,0,0,0,0,0,0
2022-10-25 22:00:00,0,0,0,0,0,0,0
2022-10-25 23:00:00,0,0,0,0,0,0,0
2022-10-26 00:00:00,0,0,0,0,0,0,0
2022-10-26 01:00:00,0,0,0,0,0,0,0
2022-10-26 02:00:00,0,0,0,0,0,0,0
2022-10-26 03:00:00,0,0,0,0,0,0,0
2022-10-26 04:00:00,0,0,0,0,0,0,0
2022-10-26 05:00:00,0,0,0,0,0,0,0
2022-10-26 06:00:00,0,0,0,0,0,0,0
2022-10-26 07:00:00,0.6078128,0,0,0,0,0,0
2022-10-26 08:00:00,44.67928,31.57115,34.26907,33.05043,30.13876,31.54317,35.45103
2022-10-26 09:00:00,106.9531,92.32571,92.44411,91.29617,86.90176,90.28959,96.14381
2022-10-26 10:00:00,177.6779,152.0408,153.9115,152.6165,146.0148,151.2894,162.2657
2022-10-26 11:00:00,153.3024,132.5351,134.0871,133.7545,127.808,132.1238,142.6715
2022-10-26 12:00:00,141.1135,124.1877,127.9005,123.9635,116.5174,121.7908,129.2851
2022-10-26 13:00:00,180.451,132.7193,154.1347,133.8579,149.0116,132.1719,139.8698
2022-10-26 14:00:00,348.6555,174.4618,317.5654,234.3958,331.0373,235.5504,258.3893
2022-10-26 15:00:00,459.1096,369.8717,380.3749,397.4742,381.6879,401.5657,412.9058
2022-10-26 16:00:00,426.0562,328.6551,307.3917,368.8576,326.3069,354.1216,353.3624
2022-10-26 17:00:00,192.7961,138.2857,106.0408,169.3463,169.2137,186.1656,191.9226
2022-10-26 18:00:00,7.452959,6.445431,5.870427,7.480801,8.827644,9.102448,9.923694
2022-10-26 19:00:00,0,0,0,0,0,0,0
2022-10-26 20:00:00,0,0,0,0,0,0,0
2022-10-26 21:00:00,0,0,0,0,0,0,0
2022-10-26 22:00:00,0,0,0,0,0,0,0
2022-10-26 23:00:00,0,0,0,0,0,0,0
2022-10-27 00:00:00,0,0,0,0,0,0,0
2022-10-27 01:00:00,0,0,0,0,0,0,0
2022-10-27 02:00:00,0,0,0,0,0,0,0
2022-10-27 03:00:00,0,0,0,0,0,0,0
2022-10-27 04:00:00,0,0,0,0,0,0,0
2022-10-27 05:00:00,0,0,0,0,0,0,0
2022-10-27 06:00:00,0,0,0,0,0,0,0
2022-10-27 07:00:00,2.778185,0.4672605,1.808033,0,0.9181153,0,1.761175
2022-10-27 08:00:00,196.5287,129.7664,94.13117,118.1019,115.1756,111.1876,106.0251
2022-10-27 09:00:00,447.5284,396.1815,350.0357,394.0706,365.0688,368.6899,394.4081
2022-10-27 10:00:00,671.3302,613.7241,593.7611,604.5908,560.3735,581.0344,628.3396
2022-10-27 11:00:00,827.9144,759.0123,762.7384,747.1424,695.4622,728.9707,777.7625
2022-10-27 12:00:00,911.2986,775.5156,786.5078,767.0613,699.1847,735.2565,705.8009
2022-10-27 13:00:00,804.8151,682.091,685.9297,707.2783,679.8745,709.7231,734.7521
2022-10-27 14:00:00,540.3179,491.2117,474.7841,494.7467,457.028,494.8063,483.7639
2022-10-27 15:00:00,306.2649,254.725,257.8162,260.6389,247.2812,255.967,272.06
2022-10-27 16:00:00,195.416,160.6006,162.9216,162.8438,154.0763,161.287,171.0605
2022-10-27 17:00:00,99.13321,79.37912,69.95139,85.22208,85.32008,92.99056,93.53287
2022-10-27 18:00:00,6.655715,6.085417,5.655349,6.833491,7.062185,7.391957,7.757187
2022-10-27 19:00:00,0,0,0,0,0,0,0
2022-10-27 20:00:00,0,0,0,0,0,0,0
2022-10-27 21:00:00,0,0,0,0,0,0,0
2022-10-27 22:00:00,0,0,0,0,0,0,0
2022-10-27 23:00:00,0,0,0,0,0,0,0
2022-10-28 00:00:00,0,0,0,0,0,0,0
2022-10-28 01:00:00,0,0,0,0,0,0,0
2022-10-28 02:00:00,0,0,0,0,0,0,0
2022-10-28 03:00:00,0,0,0,0,0,0,0
2022-10-28 04:00:00,0,0,0,0,0,0,0
2022-10-28 05:00:00,0,0,0,0,0,0,0
2022-10-28 06:00:00,0,0,0,0,0,0,0
2022-10-28 07:00:00,3.890218,0.510726,1.606358,0.3667848,0.6803485,0,1.528384
2022-10-28 08:00:00,175.737,119.2938,88.42592,110.0867,98.23246,103.2333,99.78708
2022-10-28 09:00:00,446.6112,395.2019,346.4203,392.8959,364.295,367.5808,393.4398
2022-10-28 10:00:00,660.7527,606.5728,585.0818,597.6481,553.4647,573.2455,622.8665
2022-10-28 11:00:00,814.5486,740.9994,743.886,729.7179,681.4604,710.7831,763.6838
2022-10-28 12:00:00,847.8783,759.2944,776.6624,751.7625,703.3606,739.8575,778.6316
2022-10-28 13:00:00,837.0184,728.2125,762.4205,726.41,677.1664,718.6788,745.9748
2022-10-28 14:00:00,781.8276,671.8925,693.7727,686.4325,640.7859,681.666,716.3181
2022-10-28 15:00:00,639.6874,538.1275,542.303,578.0647,536.401,573.0323,600.9173
2022-10-28 16:00:00,369.7326,299.0754,291.2726,333.6313,314.4969,334.7574,352.8821
2022-10-28 17:00:00,138.073,104.6115,94.55911,118.1585,113.7734,121.5822,126.8321
2022-10-28 18:00:00,9.904459,7.372295,7.35912,7.730196,7.511282,7.886414,8.332681
2022-10-28 19:00:00,0,0,0,0,0,0,0
2022-10-28 20:00:00,0,0,0,0,0,0,0
2022-10-28 21:00:00,0,0,0,0,0,0,0
2022-10-28 22:00:00,0,0,0,0,0,0,0
2022-10-28 23:00:00,0,0,0,0,0,0,0
2022-10-29 00:00:00,0,0,0,0,0,0,0
2022-10-29 01:00:00,0,0,0,0,0,0,0
2022-10-29 02:00:00,0,0,0,0,0,0,0
2022-10-29 03:00:00,0,0,0,0,0,0,0
2022-10-29 04:00:00,0,0,0,0,0,0,0
2022-10-29 05:00:00,0,0,0,0,0,0,0
2022-10-29 06:00:00,0,0,0,0,0,0,0
2022-10-29 07:00:00,0.415111,0,0,0,0,0,0
2022-10-29 08:00:00,16.92901,11.38098,13.20041,10.7844,10.88238,10.94766,14.2012
2022-10-29 09:00:00,92.29791,81.10601,82.12378,80.92278,77.02904,80.29648,85.86723
2022-10-29 10:00:00,116.6249,105.1107,106.3943,105.7882,100.4074,104.5622,110.5524
2022-10-29 11:00:00,120.7393,110.1215,111.9515,110.908,104.7412,109.2084,115.7341
2022-10-29 12:00:00,199.3385,177.3849,179.7493,178.0085,168.3905,175.9482,185.2553
2022-10-29 13:00:00,306.1447,269.933,269.9616,274.7229,273.6721,280.7894,303.9147
2022-10-29 14:00:00,257.1787,217.4075,219.9462,218.4971,208.1628,216.6924,230.3025
2022-10-29 15:00:00,255.3313,213.3495,216.4259,214.6192,203.2679,212.2768,224.5005
2022-10-29 16:00:00,136.4669,114.1974,115.5073,114.5746,108.914,113.6034,120.623
2022-10-29 17:00:00,44.07512,37.0674,37.4573,37.09024,35.08493,36.80997,38.96045
2022-10-29 18:00:00,6.080241,4.091443,4.09573,4.058156,3.935482,4.155878,4.431479
2022-10-29 19:00:00,0,0,0,0,0,0,0
2022-10-29 20:00:00,0,0,0,0,0,0,0
2022-10-29 21:00:00,0,0,0,0,0,0,0
2022-10-29 22:00:00,0,0,0,0,0,0,0
2022-10-29 23:00:00,0,0,0,0,0,0,0
2022-10-30 00:00:00,0,0,0,0,0,0,0
2022-10-30 01:00:00,0,0,0,0,0,0,0
2022-10-30 02:00:00,0,0,0,0,0,0,0
2022-10-30 03:00:00,0,0,0,0,0,0,0
2022-10-30 04:00:00,0,0,0,0,0,0,0
2022-10-30 05:00:00,0,0,0,0,0,0,0
2022-10-30 06:00:00,0,0,0,0,0,0,0
2022-10-30 07:00:00,0.3683259,0,0,0,0,0,0
2022-10-30 08:00:00,24.27379,18.11034,20.44957,18.29654,14.9246,15.25067,23.02707
2022-10-30 09:00:00,88.55782,77.70374,79.43884,79.57112,74.19689,77.14088,82.35761
2022-10-30 10:00:00,127.5727,110.2095,112.0843,110.5931,104.8537,109.1524,116.279
2022-10-30 11:00:00,189.0149,164.4769,166.5892,165.095,156.1978,163.0877,172.608
2022-10-30 12:00:00,180.0671,159.5923,161.9637,157.8662,149.1673,156.7527,165.5021
2022-10-30 13:00:00,223.7421,194.6738,197.157,195.3466,185.8322,193.434,205.9636
2022-10-30 14:00:00,195.5387,172.5013,174.8167,173.1153,165.0318,171.7216,182.6207
2022-10-30 15:00:00,178.7545,154.554,156.2847,155.0078,147.9823,154.0018,164.0033
2022-10-30 16:00:00,82.05174,74.58656,75.93049,75.34325,71.42202,73.54018,77.94196
2022-10-30 17:00:00,40.92198,37.4253,37.99216,38.70464,36.3912,37.83577,40.32778
2022-10-30 18:00:00,3.197742,2.104898,2.140855,2.245947,2.067843,2.154729,2.257926
2022-10-30 19:00:00,0,0,0,0,0,0,0
2022-10-30 20:00:00,0,0,0,0,0,0,0
2022-10-30 21:00:00,0,0,0,0,0,0,0
2022-10-30 22:00:00,0,0,0,0,0,0,0
2022-10-30 23:00:00,0,0,0,0,0,0,0
2022-10-31 00:00:00,0,0,0,0,0,0,0
2022-10-31 01:00:00,0,0,0,0,0,0,0
2022-10-31 02:00:00,0,0,0,0,0,0,0
2022-10-31 03:00:00,0,0,0,0,0,0,0
2022-10-31 04:00:00,0,0,0,0,0,0,0
2022-10-31 05:00:00,0,0,0,0,0,0,0
2022-10-31 06:00:00,0,0,0,0,0,0,0
2022-10-31 07:00:00,0.7339756,0,0,0,0,0,0
2022-10-31 08:00:00,125.4557,62.40395,80.13521,66.18375,74.39217,58.61329,83.48428
2022-10-31 09:00:00,135.6243,110.5147,111.3996,111.5797,105.7157,109.7544,116.2427
2022-10-31 10:00:00,202.802,169.1965,174.1883,168.0181,160.0215,165.5139,176.6718
2022-10-31 11:00:00,136.1389,120.109,121.1129,121.9208,116.6534,120.1558,130.2777
2022-10-31 12:00:00,315.2522,265.9306,261.881,275.9851,272.1856,275.6187,306.8599
