"Meeks Monthly "
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard)(RMA11431),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 680kW Inverter - 1A, Line kW","Schneider XC 680kW Inverter - 1B, Line kW","Schneider XC 680kW Inverter - 1C, Line kW"
10/9/2023 5:15:00 AM,0,35.19698,41.17815,0,15006.33,25992.33,-4.445,0,,0
10/9/2023 5:30:00 AM,0,34.94815,40.99077,0,15001.33,25984.67,-4.441667,0,,0
10/9/2023 5:45:00 AM,0,34.85297,41.03876,0,14991,25962.33,-4.434333,0,,0
10/9/2023 6:00:00 AM,0,34.72105,40.8171,0,14941.33,25880.67,-4.406,0,,0
10/9/2023 6:15:00 AM,0,34.94398,40.74055,0,14961.33,25915.67,-4.423333,0,,0
10/9/2023 6:30:00 AM,0,34.85214,40.71655,0,15018.67,26013.33,-4.466,0,,0
10/9/2023 6:45:00 AM,0,34.65258,40.60115,0,15004,25988.33,-5.233,-0.2766667,,-0.4133333
10/9/2023 7:00:00 AM,0,35.08342,40.53946,0,14991,25965,-1.447333,0.5533333,,0.66
10/9/2023 7:15:00 AM,5.188099,35.58106,40.85595,0,14995,25970.33,15.637,6.3,,6.226666
10/9/2023 7:30:00 AM,68.12569,37.0723,41.25928,0,15015.33,26010,56.82333,16.65667,,21.75667
10/9/2023 7:45:00 AM,133.8699,41.41076,42.48641,0,15054,26074.33,197.9493,64.70667,,69.27
10/9/2023 8:00:00 AM,196.6375,46.64429,44.5659,0,15082,26123.33,389.7297,133.5733,,128.0233
10/9/2023 8:15:00 AM,263.1472,52.03564,46.5597,0,15087.33,26133,554.779,190.9433,,183.3667
10/9/2023 8:30:00 AM,332.2084,58.14338,48.58549,0,15090.67,26139,721.0967,243.0833,,237.11
10/9/2023 8:45:00 AM,399.9089,65.41839,50.37477,0,15078,26116.33,860.5646,295.7567,,291.4867
10/9/2023 9:00:00 AM,461.3156,73.768,52.71134,0,15079.33,26118,1021.992,349.86,,346.61
10/9/2023 9:15:00 AM,517.9594,83.43601,55.04905,0,15069,26099.67,1174.393,401.7633,,400.3967
10/9/2023 9:30:00 AM,574.178,90.22173,58.23228,0,15069.33,26101,1276.388,446.82,,446.7267
10/9/2023 9:45:00 AM,627.3347,96.88055,60.95047,0,15057.67,26081.33,1333.871,484.81,,486.25
10/9/2023 10:00:00 AM,677.7698,101.2098,62.58207,0,15058,26081.67,1470.841,520.13,,522.33
10/9/2023 10:15:00 AM,728.5452,104.4252,63.45386,0,15030.33,26033.33,1635.156,554.1067,,557.3
10/9/2023 10:30:00 AM,768.3489,108.413,65.79729,0,15021,26016,1754.71,584.0367,,587.74
10/9/2023 10:45:00 AM,810.0239,110.7776,66.78104,0,15023.67,26023.67,1655.66,607.7433,,612.4667
10/9/2023 11:00:00 AM,845.9153,111.8447,67.56371,0,15011.33,25998,1730.86,599.89,,601.7867
10/9/2023 11:15:00 AM,875.683,110.9171,69.11304,0,15005.33,25991,1714.905,589.87,,587.1266
10/9/2023 11:30:00 AM,904.09,115.2413,69.10505,0,15002,25983.67,1674.741,572.3134,,566.51
10/9/2023 11:45:00 AM,925.0976,116.078,70.35846,0,14998.67,25978.67,1704.536,580.83,,573.7466
10/9/2023 12:00:00 PM,940.5768,117.8874,71.57302,0,14998.33,25978.33,1615.246,570.05,,570.63
10/9/2023 12:15:00 PM,959.1179,116.083,70.44643,0,14996.33,25976.33,1628.351,577.4633,,579.1866
10/9/2023 12:30:00 PM,965.7519,114.9825,70.32875,0,14992.67,25968.67,1654.362,583.4667,,569.8467
10/9/2023 12:45:00 PM,966.7725,117.8548,71.19254,0,14987.33,25957.33,1414.005,494.83,,522.37
10/9/2023 1:00:00 PM,961.5844,121.6096,72.92469,0,14980,25945.67,1425.443,487.0267,,488.9667
10/9/2023 1:15:00 PM,957.9272,119.7067,72.02547,0,14978.67,25943.67,1443.062,487.2933,,489.7
10/9/2023 1:30:00 PM,945.7649,120.4615,72.79558,0,14982,25949.33,1184.518,435.08,,446.13
10/9/2023 1:45:00 PM,933.8578,117.4106,72.62076,0,14988,25959.33,1433.517,485.0033,,478.57
10/9/2023 2:00:00 PM,910.4688,117.0841,73.29488,0,14987.67,25959.33,1346.093,462.4333,,461.0733
10/9/2023 2:15:00 PM,881.3815,116.8002,74.22038,0,14981.33,25948.33,1182.868,410.2267,,422.41
10/9/2023 2:30:00 PM,852.2941,114.6486,73.69479,0,14987.33,25956.33,1401.07,505.5033,,480.5367
10/9/2023 2:45:00 PM,821.7609,110.5138,72.81271,0,14983.33,25950.33,1495.091,499.7233,,506.77
10/9/2023 3:00:00 PM,781.5318,111.5049,74.02271,0,14982.67,25951.33,1456.337,493.78,,496.0667
10/9/2023 3:15:00 PM,736.4549,110.113,75.02017,0,15002,25983,1403.472,475.2233,,477.8833
10/9/2023 3:30:00 PM,684.829,110.336,75.5092,0,15009.33,25998.67,1470.162,490.6767,,486.8133
10/9/2023 3:45:00 PM,638.9867,102.5199,75.00076,0,15023.67,26023.67,1386.86,473.6233,,489.0667
10/9/2023 4:00:00 PM,585.3196,96.53404,74.41804,0,15036.33,26042,1308.126,437.3133,,457.7833
10/9/2023 4:15:00 PM,526.2093,96.9056,74.28664,0,15050.33,26066.33,1196.057,393.05,,413.2533
10/9/2023 4:30:00 PM,469.3954,94.25293,74.20095,0,15069.33,26101.33,1050.421,346.2733,,367.3733
10/9/2023 4:45:00 PM,407.1382,91.23204,73.80447,0,15086.33,26129,914.9706,296.5367,,317.1367
10/9/2023 5:00:00 PM,341.479,87.06976,73.71649,0,15098.33,26150.67,764.5046,242.8233,,263.5533
10/9/2023 5:15:00 PM,277.1806,82.78641,72.82528,0,15097.33,26146.67,572.742,175.06,,208.1167
10/9/2023 5:30:00 PM,208.9698,78.00375,72.03004,0,15069.67,26101.33,401.66,106.6033,,151.5133
10/9/2023 5:45:00 PM,145.0116,73.55258,71.51932,0,15044.67,26059,226.3647,51.00667,,93.33334
10/9/2023 6:00:00 PM,83.94514,68.20799,70.38245,0,15016.33,26007.67,93.36433,20.86667,,38.59
10/9/2023 6:15:00 PM,21.4328,62.35075,67.99332,0,14969.67,25927.67,27.05967,9.096666,,10.25333
10/9/2023 6:30:00 PM,0,55.6936,64.20567,0,14968.33,25925.67,3.210667,1.946667,,2.283333
10/9/2023 6:45:00 PM,0,51.71334,60.46601,0,14947,25889.33,-6.334667,-0.9966667,,-0.6866667
10/9/2023 7:00:00 PM,0,49.26357,57.73411,0,15006.33,25991.33,-4.451667,0,,0
10/9/2023 7:15:00 PM,0,47.70971,55.99511,0,15025.33,26026,-4.465333,0,,0
10/9/2023 7:30:00 PM,0,47.15863,54.7874,0,15044,26055.67,-4.473667,0,,0
10/9/2023 7:45:00 PM,0,47.64124,53.89734,0,15061,26087,-4.483667,0,,0
10/9/2023 8:00:00 PM,0,48.62315,53.75337,0,15034.33,26040,-4.455,0,,0
10/9/2023 8:15:00 PM,0,49.31784,55.25929,0,15043,26054.67,-4.459333,0,,0
10/9/2023 8:30:00 PM,0,49.12413,55.18959,0,15042.33,26054.33,-4.465333,0,,0
10/9/2023 8:45:00 PM,0,48.33926,54.5406,0,15042.67,26054,-4.467333,0,,0
10/9/2023 9:00:00 PM,0,48.63483,54.57146,0,15033,26036.33,-4.46,0,,0
10/9/2023 9:15:00 PM,0,49.12914,55.29356,0,15035.33,26042.33,-4.464,0,,0
10/9/2023 9:30:00 PM,0,48.3877,54.94165,0,15036.33,26043.33,-4.465667,0,,0
10/9/2023 9:45:00 PM,0,47.28137,54.07444,0,15056,26079,-4.479333,0,,0
10/9/2023 10:00:00 PM,0,47.14444,53.36375,0,15083,26125.67,-4.496,0,,0
10/9/2023 10:15:00 PM,0,47.30391,53.55113,0,15038.33,26046.33,-4.455333,0,,0
10/9/2023 10:30:00 PM,0,47.48259,53.75109,0,15053.33,26070.67,-4.465,0,,0
10/9/2023 10:45:00 PM,0,46.68938,53.02783,0,15058.33,26082.33,-4.474333,0,,0
10/9/2023 11:00:00 PM,0,46.28359,52.32286,0,15081,26122.67,-4.487333,0,,0
10/9/2023 11:15:00 PM,0,46.38211,52.18689,0,15058.67,26082,-4.474,0,,0
10/9/2023 11:30:00 PM,0,46.19342,51.78928,0,15090,26137,-4.497667,0,,0
10/9/2023 11:45:00 PM,0,45.87195,51.18257,0,15113.67,26179,-4.514333,0,,0
10/10/2023 12:00:00 AM,0,45.54966,50.75182,0,15115,26178.67,-4.511,0,,0
10/10/2023 12:15:00 AM,0,45.08292,50.28336,0,15120,26188.67,-4.515,0,,0
10/10/2023 12:30:00 AM,0,45.39185,50.02742,0,15123,26194,-4.52,0,,0
10/10/2023 12:45:00 AM,0,46.80711,50.26394,0,15121.33,26189.33,-4.518667,0,,0
10/10/2023 1:00:00 AM,0,47.96687,51.14143,0,15107.67,26169,-4.507667,0,,0
10/10/2023 1:15:00 AM,0,46.46728,51.24884,0,15094.33,26144.67,-4.501667,0,,0
10/10/2023 1:30:00 AM,0,45.62981,50.8318,0,15046.67,26060,-4.476,0,,0
10/10/2023 1:45:00 AM,0,45.18812,50.38505,0,15036.67,26042.33,-4.47,0,,0
10/10/2023 2:00:00 AM,0,45.34843,50.14625,0,15060.67,26084,-4.486333,0,,0
10/10/2023 2:15:00 AM,0,45.26577,50.05598,0,15048.67,26064,-4.476666,0,,0
10/10/2023 2:30:00 AM,0,46.31448,50.03999,0,15058.67,26082.33,-4.482666,0,,0
10/10/2023 2:45:00 AM,0,47.5569,50.62156,0,15056.67,26079.33,-4.474,0,,0
10/10/2023 3:00:00 AM,0,46.64763,50.91178,0,15064,26091,-4.48,0,,0
10/10/2023 3:15:00 AM,0,45.33257,50.59642,0,15060.67,26085.33,-4.481,0,,0
10/10/2023 3:30:00 AM,0,44.7005,49.99886,0,15055,26074.67,-4.470667,0,,0
10/10/2023 3:45:00 AM,0,43.9841,49.43671,0,15050,26068,-4.470333,0,,0
10/10/2023 4:00:00 AM,0,43.51569,48.85057,0,15055.67,26077,-4.476666,0,,0
10/10/2023 4:15:00 AM,0,43.92649,48.42896,0,15052.67,26073,-4.473667,0,,0
10/10/2023 4:30:00 AM,0,43.79039,48.46323,0,15033.67,26041.67,-4.465667,0,,0
10/10/2023 4:45:00 AM,0,44.39574,48.44267,0,15030,26031.67,-4.453,0,,0
10/10/2023 5:00:00 AM,0,45.16891,48.61634,0,14977.33,25942,-4.422333,0,,0
10/10/2023 5:15:00 AM,0,44.13858,48.63119,0,15005.67,25990.67,-4.441,0,,0
10/10/2023 5:30:00 AM,0,44.18784,48.4381,0,14965,25922,-4.412667,0,,0
10/10/2023 5:45:00 AM,0,45.28247,48.60149,0,14987,25959,-4.429333,0,,0
10/10/2023 6:00:00 AM,0,45.98718,48.99453,0,14956,25904.67,-4.411334,0,,0
10/10/2023 6:15:00 AM,0,46.13329,49.23333,0,14943,25883,-4.409333,0,,0
10/10/2023 6:30:00 AM,0,46.0665,49.2916,0,14984.33,25953.67,-4.433,0,,0
10/10/2023 6:45:00 AM,0,45.63984,49.12022,0,15006,25990.67,-4.499333,0,,-0.01666667
10/10/2023 7:00:00 AM,0,44.99023,48.96711,0,14966.67,25921.33,-4.344,-0.34,,-0.2133333
10/10/2023 7:15:00 AM,3.827286,45.32923,49.01281,0,15011.33,26002.33,12.976,5.326667,,5.47
10/10/2023 7:30:00 AM,23.64412,46.90313,49.29731,0,15065.33,26095.67,41.507,14.11,,15.04
10/10/2023 7:45:00 AM,39.63367,47.48928,49.89831,0,15053.33,26072.33,89.911,30.45333,,30.87667
10/10/2023 8:00:00 AM,145.8621,53.56195,51.40308,0,15051.67,26069.67,301.8333,104.5133,,103.4833
10/10/2023 8:15:00 AM,78.33179,54.66576,52.79475,0,15049.67,26065.33,170.8153,57.9,,57.37333
10/10/2023 8:30:00 AM,151.4755,57.31676,54.15556,0,15060.67,26085.33,355.6697,118.4367,,119.0367
10/10/2023 8:45:00 AM,143.3956,60.59315,55.98254,0,15017,26010,333.9283,111.3333,,114.08
10/10/2023 9:00:00 AM,166.8697,62.68473,57.41762,0,14979.67,25946.33,407.8833,137.3367,,129.89
10/10/2023 9:15:00 AM,303.4612,65.98116,59.03208,0,15010,25998.33,644.285,221.43,,233.8367
10/10/2023 9:30:00 AM,531.1423,80.99876,61.53318,0,15024,26022,1174.091,396.95,,412.16
10/10/2023 9:45:00 AM,596.3762,89.59969,63.16136,0,15014.67,26006,1350.529,455.7333,,458.3233
10/10/2023 10:00:00 AM,656.337,92.20477,64.46161,0,15010.67,26000,1380.556,496.9533,,501.1267
10/10/2023 10:15:00 AM,704.731,93.93899,65.77444,0,15001.33,25983.33,1523.773,528.1234,,534.1033
10/10/2023 10:30:00 AM,787.2302,97.25879,67.47459,0,14974,25935.33,1642.813,540.91,,539.96
10/10/2023 10:45:00 AM,607.688,95.78091,68.43321,0,14970,25927.67,1152.33,405.3167,,420.3633
10/10/2023 11:00:00 AM,449.3234,95.35007,68.8194,0,14970,25929.33,965.156,347.0333,,333.2933
10/10/2023 11:15:00 AM,433.8441,89.65647,68.53148,0,14945.33,25887.33,937.7856,336.7333,,313.2467
10/10/2023 11:30:00 AM,473.1376,92.25403,68.92452,0,14949.67,25892.67,981.451,314.8467,,325.46
10/10/2023 11:45:00 AM,744.6198,99.83045,69.87857,0,14952,25898.67,1216.289,420.34,,408.9667
10/10/2023 12:00:00 PM,872.111,109.0994,71.09085,0,14967.33,25924.33,1324.534,459.5867,,443.1967
10/10/2023 12:15:00 PM,703.3701,109.9143,71.63015,0,15003.67,25986.67,1315.406,437.2167,,454.0067
10/10/2023 12:30:00 PM,831.3716,109.1278,72.22771,0,14981,25947.67,1423.567,480.45,,467.1067
10/10/2023 12:45:00 PM,767.4985,113.5756,73.31545,0,14992.33,25967,1293.801,436.9567,,461.9533
10/10/2023 1:00:00 PM,640.9429,110.3652,73.96101,0,14977.33,25942,1198.772,360.3133,,381.0733
10/10/2023 1:15:00 PM,787.4003,112.5819,74.20323,0,14979,25944.33,1230.974,423.6267,,446.3233
10/10/2023 1:30:00 PM,543.5597,106.9034,73.72792,0,14960.33,25912,1155.453,407.6633,,356.7333
10/10/2023 1:45:00 PM,703.5402,114.4974,75.32867,0,14948.67,25893.33,1338.468,448.1,,433.08
10/10/2023 2:00:00 PM,801.6888,121.3792,76.48725,0,14941,25881,1387.691,476.8467,,472.1567
10/10/2023 2:15:00 PM,774.1324,116.9672,77.19907,0,14956.33,25906.67,1400.11,446.59,,469.9367
10/10/2023 2:30:00 PM,753.8903,122.2726,78.42278,0,14960,25912,1423.134,510.17,,504.1833
10/10/2023 2:45:00 PM,767.0732,122.5547,79.00892,0,14964,25917.67,1593.693,545.4366,,550.12
10/10/2023 3:00:00 PM,752.1042,115.2439,78.24567,0,14958,25906.33,1506.211,547.16,,556.9833
10/10/2023 3:15:00 PM,706.8572,114.3404,78.41592,0,14964.33,25918.67,1557.37,517.4767,,538.01
10/10/2023 3:30:00 PM,647.9171,111.8456,78.17255,0,14969.33,25930,1327.005,474.3933,,493.53
10/10/2023 3:45:00 PM,412.4113,103.7615,78.72327,0,14960.33,25913,793.9697,279.08,,311.7267
10/10/2023 4:00:00 PM,418.9602,95.56382,77.57269,0,14999.33,25976.67,966.1024,330.48,,324.71
10/10/2023 4:15:00 PM,444.1353,102.1809,78.52218,0,14998.67,25979,1028.393,334.4,,341.11
10/10/2023 4:30:00 PM,335.3553,97.1611,78.5656,0,15013.33,26004.33,739.681,249.8333,,257.8933
10/10/2023 4:45:00 PM,352.4505,97.75726,79.36198,0,15004,25989,769.549,250.1833,,268.4867
10/10/2023 5:00:00 PM,293.6804,90.94482,77.69267,0,14994.33,25970.33,608.1387,200.9633,,217.96
10/10/2023 5:15:00 PM,225.5547,86.98627,77.47215,0,14983,25953,467.1533,141.4567,,166.1667
10/10/2023 5:30:00 PM,130.2128,82.52257,76.91571,0,14973.33,25934.33,252.5277,75.15667,,96.82333
10/10/2023 5:45:00 PM,36.9971,74.42678,75.05331,0,14966.67,25923,95.358,31.89,,33.52667
10/10/2023 6:00:00 PM,50.26502,70.71956,72.32484,0,14930.33,25859.67,80.386,24.22667,,28.95667
10/10/2023 6:15:00 PM,20.15704,68.51025,70.99602,0,14967,25924.67,39.86433,13.41,,14.56667
10/10/2023 6:30:00 PM,0.425254,64.21604,69.00221,0,15025.33,26025.33,3.914667,2.196667,,2.566667
10/10/2023 6:45:00 PM,0,59.99782,66.60966,0,15019.67,26012.67,-6.220333,-1.063333,,-0.66
10/10/2023 7:00:00 PM,0,57.95217,64.38963,0,15019,26014,-4.467333,0,,0
10/10/2023 7:15:00 PM,0,58.49739,62.88942,0,15029.33,26031.67,-4.472667,0,,0
10/10/2023 7:30:00 PM,0,57.37188,62.01992,0,15031.67,26035.67,-4.474,0,,0
10/10/2023 7:45:00 PM,0,57.86784,61.47377,0,15007.33,25994,-4.455,0,,0
10/10/2023 8:00:00 PM,0,58.07073,61.45778,0,14996.67,25977,-4.448667,0,,0
10/10/2023 8:15:00 PM,0,58.99086,61.58346,0,15029,26031.33,-4.463666,0,,0
10/10/2023 8:30:00 PM,0,56.97192,61.22012,0,15017,26009.33,-4.454333,0,,0
10/10/2023 8:45:00 PM,0,55.39217,60.3609,0,15052.33,26072.67,-4.479667,0,,0
10/10/2023 9:00:00 PM,0,55.14169,59.63536,0,15047.33,26061,-4.468333,0,,0
10/10/2023 9:15:00 PM,0,54.65657,59.09835,0,15012.33,26003,-4.443,0,,0
10/10/2023 9:30:00 PM,0,54.65407,58.75215,0,15052.33,26070.67,-4.469,0,,0
10/10/2023 9:45:00 PM,0,55.69611,59.62737,0,15023.33,26021.33,-4.444334,0,,0
10/10/2023 10:00:00 PM,0,56.26221,60.61455,0,15015.67,26008,-4.445333,0,,0
10/10/2023 10:15:00 PM,0,57.18401,61.81997,0,15059.67,26084.67,-4.482,0,,0
10/10/2023 10:30:00 PM,0,57.30841,62.32499,0,15012.33,26002.67,-4.443333,0,,0
10/10/2023 10:45:00 PM,0,57.24495,62.92941,0,15052.67,26072.33,-4.475,0,,0
10/10/2023 11:00:00 PM,0,56.10357,62.57064,0,15040.33,26051.33,-4.479333,0,,0
10/10/2023 11:15:00 PM,0,55.80131,61.99707,0,15010,25999.33,-4.455,0,,0
10/10/2023 11:30:00 PM,0,56.36073,62.20959,0,15041.67,26055,-4.478,0,,0
10/10/2023 11:45:00 PM,0,56.4651,62.2233,0,15034.33,26038.67,-4.469666,0,,0
10/11/2023 12:00:00 AM,0,56.4768,62.10333,0,15051.67,26068.67,-4.479667,0,,0
10/11/2023 12:15:00 AM,0,56.15533,61.77312,0,15036,26045,-4.468333,0,,0
10/11/2023 12:30:00 AM,0,55.64601,61.79369,0,15004.33,25988,-4.445667,0,,0
10/11/2023 12:45:00 AM,0,55.89399,61.50119,0,15036.67,26044,-4.46,0,,0
10/11/2023 1:00:00 AM,0,55.72198,61.52176,0,14995,25972.33,-4.436,0,,0
10/11/2023 1:15:00 AM,0,55.33206,61.06015,0,15014.67,26005.33,-4.448667,0,,0
10/11/2023 1:30:00 AM,0,54.72922,60.51286,0,15053.33,26074,-4.478667,0,,0
10/11/2023 1:45:00 AM,0,54.90205,60.26035,0,15038.33,26047.67,-4.464667,0,,0
10/11/2023 2:00:00 AM,0,54.67578,59.96099,0,15050,26069,-4.476,0,,0
10/11/2023 2:15:00 AM,0,53.77987,59.47197,0,15031.67,26033.67,-4.462,0,,0
10/11/2023 2:30:00 AM,0,54.27917,59.84217,0,14981.67,25950.33,-4.432667,0,,0
10/11/2023 2:45:00 AM,0,54.5831,60.11524,0,14998,25978.67,-4.445,0,,0
10/11/2023 3:00:00 AM,0,55.15255,60.11868,0,15046,26060.33,-4.476333,0,,0
10/11/2023 3:15:00 AM,0,56.83332,60.62255,0,15031,26033,-4.463,0,,0
10/11/2023 3:30:00 AM,0,58.50407,61.33895,0,15003.67,25988.33,-4.442333,0,,0
10/11/2023 3:45:00 AM,0,59.491,61.93766,0,15033.67,26039.67,-4.467,0,,0
10/11/2023 4:00:00 AM,0,57.56641,61.81311,0,14974.67,25936.67,-4.425667,0,,0
10/11/2023 4:15:00 AM,0,56.37409,61.4612,0,14978,25944.67,-4.432,0,,0
10/11/2023 4:30:00 AM,0,56.0159,61.30695,0,14973.67,25936.67,-4.426667,0,,0
10/11/2023 4:45:00 AM,0,55.46732,60.79165,0,14956.67,25906.33,-4.414667,0,,0
10/11/2023 5:00:00 AM,0,55.36212,60.3609,0,14963.67,25917.33,-4.421667,0,,0
10/11/2023 5:15:00 AM,0,55.29532,60.1061,0,14950,25894.33,-4.414333,0,,0
10/11/2023 5:30:00 AM,0,54.97803,59.89587,0,14972.67,25932,-4.433,0,,0
10/11/2023 5:45:00 AM,0,54.3777,59.39199,0,14936.67,25870.67,-4.411667,0,,0
10/11/2023 6:00:00 AM,0,53.78154,58.97381,0,14944.33,25885,-4.415,0,,0
10/11/2023 6:15:00 AM,0,52.69525,58.02775,0,14965.67,25922,-4.433333,0,,0
10/11/2023 6:30:00 AM,0,51.91373,57.32964,0,14974.67,25937.33,-4.438667,0,,0
10/11/2023 6:45:00 AM,0,51.2132,56.53098,0,14994.33,25971,-4.456,0,,0
10/11/2023 7:00:00 AM,0,51.08796,55.88085,0,15008.67,25994.67,-5.994,-0.75,,-0.7233334
10/11/2023 7:15:00 AM,4.762846,52.07153,55.73003,0,15033.33,26038.33,14.20833,5.746666,,5.906667
10/11/2023 7:30:00 AM,18.45602,52.70193,55.86714,0,15084,26126.67,43.68133,15.14333,,15.61
10/11/2023 7:45:00 AM,43.20581,53.07098,56.22363,0,15079.33,26117.67,91.798,31.41,,32.45667
10/11/2023 8:00:00 AM,156.2383,58.51577,57.48275,0,15054.33,26075.33,335.6777,108.63,,108.9333
10/11/2023 8:15:00 AM,160.5759,60.41697,59.18518,0,15110.33,26172,321.9777,119.2567,,114.6867
10/11/2023 8:30:00 AM,278.7115,67.06493,60.76766,0,15102.67,26159,608.78,206.2167,,201.6333
10/11/2023 8:45:00 AM,335.1002,75.04131,62.42668,0,15101.33,26156.67,741.944,254.5433,,246.0333
10/11/2023 9:00:00 AM,373.7132,79.10757,63.68237,0,15115.67,26180.33,795.593,277.4133,,273.97
10/11/2023 9:15:00 AM,489.1272,83.79337,64.91407,0,15066.67,26097.67,1087.03,368.3,,367.0633
10/11/2023 9:30:00 AM,551.7245,90.25848,66.27717,0,15076.67,26113,1217.251,416.47,,416.6067
10/11/2023 9:45:00 AM,609.1339,98.80013,68.35666,0,15052.33,26072.33,1336.73,459.1233,,461.1333
10/11/2023 10:00:00 AM,633.2883,103.2079,70.20649,0,15035.33,26041,1414.32,481.0867,,471.62
10/11/2023 10:15:00 AM,695.7156,107.0695,72.17287,0,15032,26037.33,1471.378,500.7867,,497.0767
10/11/2023 10:30:00 AM,766.733,113.9547,73.97243,0,15035,26041.67,1432.38,527.42,,526.22
10/11/2023 10:45:00 AM,567.2889,110.2224,75.30011,0,15064,26092.67,1158.87,394.2333,,394.59
10/11/2023 11:00:00 AM,528.7609,102.8931,74.76653,0,15088,26133.67,1163.431,406.8433,,405.26
10/11/2023 11:15:00 AM,723.6122,106.096,74.86478,0,15087.33,26133,1373.858,465.4167,,469.0467
10/11/2023 11:30:00 AM,920.4197,120.034,76.08849,0,15054.67,26077.33,1521.344,544.0034,,543.8933
10/11/2023 11:45:00 AM,819.2944,119.6165,77.19564,0,15068.67,26099.33,1432.516,513.14,,513.32
10/11/2023 12:00:00 PM,603.3504,113.4404,77.26305,0,15074.33,26108,1342.765,431.22,,427.94
10/11/2023 12:15:00 PM,429.9318,101.1439,76.04736,0,15093.67,26143,1007.453,334.45,,333.2633
10/11/2023 12:30:00 PM,434.6096,94.17361,75.171,0,15081,26123.33,1040.057,347.17,,349.86
10/11/2023 12:45:00 PM,580.3867,103.6245,75.33667,0,15076,26112.33,1241.745,425.69,,427.3833
10/11/2023 1:00:00 PM,544.155,106.1319,76.65406,0,15074,26109.67,1166.116,416.7133,,419.3733
10/11/2023 1:15:00 PM,415.7283,100.9025,76.38327,0,15078.33,26117,974.05,323.2467,,329.3733
10/11/2023 1:30:00 PM,340.7986,96.34952,75.84512,0,15087.67,26132,669.573,223.89,,225.6933
10/11/2023 1:45:00 PM,349.3036,96.44721,76.14333,0,15090.33,26137,735.9487,249.41,,254.8633
10/11/2023 2:00:00 PM,304.0566,93.29523,76.40155,0,15083,26126,742.404,243.8167,,248.7467
10/11/2023 2:15:00 PM,363.5922,94.68294,76.64949,0,15068.33,26100.33,855.8227,287.5433,,292.9367
10/11/2023 2:30:00 PM,262.2116,92.13631,75.34695,0,15089.33,26136.67,622.5367,211.7867,,215.9933
10/11/2023 2:45:00 PM,266.4641,90.7653,75.37437,0,15091.67,26140.33,646.5,214.7833,,220.4167
10/11/2023 3:00:00 PM,190.3437,85.80479,74.75395,0,15084,26125,485.267,160.1967,,164.3167
10/11/2023 3:15:00 PM,178.6917,84.45132,74.5003,0,15086,26130.33,450.134,148.59,,152.0233
10/11/2023 3:30:00 PM,182.7742,82.96927,74.35519,0,15092.67,26141,466.2287,153.3567,,157.7067
10/11/2023 3:45:00 PM,192.1297,84.20834,74.37119,0,15076.33,26113.33,480.479,158.1733,,162.4767
10/11/2023 4:00:00 PM,148.6688,81.33692,73.38286,0,15003.67,25986.67,375.146,123.91,,127.4133
10/11/2023 4:15:00 PM,111.5866,78.14153,72.815,0,14981.67,25948.33,288.842,95.35333,,98.10333
10/11/2023 4:30:00 PM,94.7466,75.98816,72.27913,0,15014.33,26006.67,248.1653,82.02333,,84.38667
10/11/2023 4:45:00 PM,74.92976,74.21136,71.80267,0,14972.33,25932,201.1447,66.48666,,68.58667
10/11/2023 5:00:00 PM,66.67982,71.6831,70.52756,0,14996,25973,180.2813,59.62667,,61.47
10/11/2023 5:15:00 PM,50.26503,69.55979,69.34956,0,14993,25969.33,137.7277,45.67,,47.26667
10/11/2023 5:30:00 PM,36.91205,67.79051,68.66744,0,15013.33,26004.33,102.6227,34.21333,,35.6
10/11/2023 5:45:00 PM,22.36836,65.6597,67.69054,0,15007.67,25993.67,66.174,22.53,,23.32
10/11/2023 6:00:00 PM,6.889115,63.22077,66.47141,0,15025.33,26024,28.36633,10.20333,,10.66333
10/11/2023 6:15:00 PM,0,61.05321,65.41338,0,15008,25995,5.412,2.743333,,3.08
10/11/2023 6:30:00 PM,0,59.41335,64.27423,0,14988,25961.33,-7.104667,-1.436667,,-0.82
10/11/2023 6:45:00 PM,0,58.69278,63.15107,0,14990.33,25964.33,-4.447,0,,0
10/11/2023 7:00:00 PM,0,58.22687,62.27357,0,14990,25965,-4.444,0,,0
10/11/2023 7:15:00 PM,0,58.0056,61.63259,0,15010,25998.33,-4.463,0,,0
10/11/2023 7:30:00 PM,0,57.65326,61.2384,0,15058.67,26083,-4.489666,0,,0
10/11/2023 7:45:00 PM,0,57.50797,60.89677,0,14983.33,25951.67,-4.431667,0,,0
10/11/2023 8:00:00 PM,0,57.28003,60.67397,0,15049,26066,-4.476666,0,,0
10/11/2023 8:15:00 PM,0,57.16313,60.4306,0,15037,26044.33,-4.464667,0,,0
10/11/2023 8:30:00 PM,0,57.10469,60.20665,0,15017.33,26011.33,-4.455,0,,0
10/11/2023 8:45:00 PM,0,56.95021,60.03869,0,15059.67,26083.67,-4.484667,0,,0
10/11/2023 9:00:00 PM,0,56.68303,59.93357,0,15036,26046,-4.469,0,,0
10/11/2023 9:15:00 PM,0,56.64963,59.7439,0,15080.33,26119,-4.497,0,,0
10/11/2023 9:30:00 PM,0,56.61539,59.56567,0,15061,26087.33,-4.483667,0,,0
