"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-09-21 14:00:00,924.9415,1410.246,1511.796,1424.011
2022-09-21 15:00:00,702.8472,1215.431,1245.882,1090.028
2022-09-21 16:00:00,519.9175,867.2587,908.8357,798.1016
2022-09-21 17:00:00,269.4789,420.6088,448.3325,382.2942
2022-09-21 18:00:00,68.29481,86.35009,93.53121,82.67455
2022-09-21 19:00:00,0.1183891,0.1270547,0.0639573,0.1264991
2022-09-21 20:00:00,0,0,0,0
2022-09-21 21:00:00,0,0,0,0
2022-09-21 22:00:00,0,0,0,0
2022-09-21 23:00:00,0,0,0,0
2022-09-22 00:00:00,0,0,0,0
2022-09-22 01:00:00,0,0,0,0
2022-09-22 02:00:00,0,0,0,0
2022-09-22 03:00:00,0,0,0,0
2022-09-22 04:00:00,0,0,0,0
2022-09-22 05:00:00,0,0,0,0
2022-09-22 06:00:00,0.1542114,0,0,0
2022-09-22 07:00:00,69.7804,101.756,100.8033,86.10227
2022-09-22 08:00:00,264.2544,469.4857,467.6765,387.2538
2022-09-22 09:00:00,538.483,981.8213,992.3122,878.5793
2022-09-22 10:00:00,748.0549,1338.369,1366.987,1252.552
2022-09-22 11:00:00,892.9075,1556.531,1590.008,1523.994
2022-09-22 12:00:00,957.7903,1642.128,1665.22,1652.547
2022-09-22 13:00:00,950.2542,1625.287,1650.918,1662.668
2022-09-22 14:00:00,868.5696,1489.131,1522.053,1551.683
2022-09-22 15:00:00,737.4954,1189.225,1238.445,1269.423
2022-09-22 16:00:00,358.5656,587.446,623.7629,628.4776
2022-09-22 17:00:00,97.86305,167.4342,169.2047,163.6465
2022-09-22 18:00:00,20.36374,27.99082,27.35236,29.43096
2022-09-22 19:00:00,0.04033668,0.0009831155,0,0.0009831155
2022-09-22 20:00:00,0,0,0,0
2022-09-22 21:00:00,0,0,0,0
2022-09-22 22:00:00,0,0,0,0
2022-09-22 23:00:00,0,0,0,0
2022-09-23 00:00:00,0,0,0,0
2022-09-23 01:00:00,0,0,0,0
2022-09-23 02:00:00,0,0,0,0
2022-09-23 03:00:00,0,0,0,0
2022-09-23 04:00:00,0,0,0,0
2022-09-23 05:00:00,0,0,0,0
2022-09-23 06:00:00,0.1216815,0.3863317,0.3380403,0.542791
2022-09-23 07:00:00,88.26692,121.8881,123.8905,122.194
2022-09-23 08:00:00,334.4396,604.9714,622.0955,635.2526
2022-09-23 09:00:00,589.6716,1119.095,1146.405,1178.917
2022-09-23 10:00:00,804.3562,1508.021,1541.102,1576.498
2022-09-23 11:00:00,959.0228,1666.268,1666.394,1666.646
2022-09-23 12:00:00,1038.118,1665.971,1665.677,1665.824
2022-09-23 13:00:00,1037.77,1666.01,1665.912,1666.219
2022-09-23 14:00:00,954.8849,1656.132,1663.926,1666.376
2022-09-23 15:00:00,799.3313,1430.792,1480.698,1266.949
2022-09-23 16:00:00,581.9535,1025.072,1083.02,1102.123
2022-09-23 17:00:00,323.0113,508.8168,567.8824,570.517
2022-09-23 18:00:00,76.95405,87.38702,104.1623,100.9646
2022-09-23 19:00:00,0,0.132023,0.09897467,0.09897467
2022-09-23 20:00:00,0,0,0,0
2022-09-23 21:00:00,0,0,0,0
2022-09-23 22:00:00,0,0,0,0
2022-09-23 23:00:00,0,0,0,0
2022-09-24 00:00:00,0,0,0,0
2022-09-24 01:00:00,0,0,0,0
2022-09-24 02:00:00,0,0,0,0
2022-09-24 03:00:00,0,0,0,0
2022-09-24 04:00:00,0,0,0,0
2022-09-24 05:00:00,0,0,0,0
2022-09-24 06:00:00,0.2917936,0,0,0
2022-09-24 07:00:00,36.91104,53.80649,55.70662,59.11131
2022-09-24 08:00:00,144.1443,256.7158,260.3819,266.2542
2022-09-24 09:00:00,166.7757,304.8144,307.3344,313.0886
2022-09-24 10:00:00,369.6896,673.7553,681.2542,706.2191
2022-09-24 11:00:00,730.3063,1298.372,1303.169,1281.214
2022-09-24 12:00:00,1005.921,1536.655,1552.722,1562.88
2022-09-24 13:00:00,1028.351,1628.524,1657.544,1650.389
2022-09-24 14:00:00,920.1039,1610.532,1631.757,1649.192
2022-09-24 15:00:00,762.5629,1348.996,1387.38,1412.116
2022-09-24 16:00:00,454.9228,764.7437,801.6939,810.6008
2022-09-24 17:00:00,203.5934,342.8902,359.9831,353.9531
2022-09-24 18:00:00,68.96642,82.58749,96.28175,97.14988
2022-09-24 19:00:00,0,0.00106136,0,0.0007075733
2022-09-24 20:00:00,0,0,0,0
2022-09-24 21:00:00,0,0,0,0
2022-09-24 22:00:00,0,0,0,0
2022-09-24 23:00:00,0.1258889,0,0,0
2022-09-25 00:00:00,0,0,0,0
2022-09-25 01:00:00,0,0,0,0
2022-09-25 02:00:00,0,0,0,0
2022-09-25 03:00:00,0,0,0,0
2022-09-25 04:00:00,0,0,0,0
2022-09-25 05:00:00,0,0,0,0
2022-09-25 06:00:00,0,0,0,0
2022-09-25 07:00:00,24.45881,38.11645,36.98437,38.21631
2022-09-25 08:00:00,178.9138,301.4861,306.5764,322.9932
2022-09-25 09:00:00,463.2393,826.474,834.2663,871.9153
2022-09-25 10:00:00,649.4078,1179.104,1181.323,1253.691
2022-09-25 11:00:00,776.1133,1365.369,1372.567,1395.769
2022-09-25 12:00:00,1005.258,1666.327,1665.782,1666.022
2022-09-25 13:00:00,991.3006,1666.207,1666.473,1666.13
2022-09-25 14:00:00,866.2818,1414.703,1442.313,1464.156
2022-09-25 15:00:00,559.7739,993.4719,999.6964,1053.719
2022-09-25 16:00:00,235.7917,406.5172,410.0667,415.3919
2022-09-25 17:00:00,69.14445,116.6425,117.4489,120.0764
2022-09-25 18:00:00,12.36271,19.58195,18.31698,19.87417
2022-09-25 19:00:00,0,0,0,0
2022-09-25 20:00:00,0,0,0,0
2022-09-25 21:00:00,0,0,0,0
2022-09-25 22:00:00,0,0,0,0
2022-09-25 23:00:00,0,0,0,0
2022-09-26 00:00:00,0,0,0,0
2022-09-26 01:00:00,0,0,0,0
2022-09-26 02:00:00,0,0,0,0
2022-09-26 03:00:00,0,0,0,0
2022-09-26 04:00:00,0,0,0,0
2022-09-26 05:00:00,0,0,0,0
2022-09-26 06:00:00,0.1344104,0,0,0
2022-09-26 07:00:00,72.70136,102.8111,104.8646,102.833
2022-09-26 08:00:00,298.4018,540.2374,555.5376,562.9372
2022-09-26 09:00:00,541.4642,1006.303,1028.538,1053.05
2022-09-26 10:00:00,752.7027,1359.379,1390.591,1422.786
2022-09-26 11:00:00,904.7368,1601.135,1629.96,1646.077
2022-09-26 12:00:00,978.2726,1666.076,1666.351,1665.92
2022-09-26 13:00:00,960.6616,1635.351,1633.19,1638.964
2022-09-26 14:00:00,890.4996,1553.771,1568.832,1620.168
2022-09-26 15:00:00,743.2648,1298.578,1339.248,1354.294
2022-09-26 16:00:00,532.683,918.7276,969.3392,980.6003
2022-09-26 17:00:00,212.6906,363.2721,384.5505,375.0181
2022-09-26 18:00:00,28.79663,40.91329,42.18565,42.09815
2022-09-26 19:00:00,0,0,0,0
2022-09-26 20:00:00,0,0,0,0
2022-09-26 21:00:00,0,0,0,0
2022-09-26 22:00:00,0,0,0,0
2022-09-26 23:00:00,0,0,0,0
2022-09-27 00:00:00,0,0,0,0
2022-09-27 01:00:00,0,0,0,0
2022-09-27 02:00:00,0,0,0,0
2022-09-27 03:00:00,0,0,0,0
2022-09-27 04:00:00,0,0,0,0
2022-09-27 05:00:00,0,0,0,0
2022-09-27 06:00:00,0,0,0,0
2022-09-27 07:00:00,66.98631,91.52554,94.03445,91.48087
2022-09-27 08:00:00,313.3914,560.9604,577.0459,585.1352
2022-09-27 09:00:00,559.781,1060.607,1084.409,1113.484
2022-09-27 10:00:00,784.2487,1424.743,1456.445,1494.448
2022-09-27 11:00:00,931.97,1641.641,1654.964,1663.212
2022-09-27 12:00:00,1006.763,1665.727,1666.101,1665.771
2022-09-27 13:00:00,1018.717,1664.433,1666.03,1666.015
2022-09-27 14:00:00,875.4547,1528.355,1540.862,1545.434
2022-09-27 15:00:00,627.1002,1106.868,1137.987,1156.239
2022-09-27 16:00:00,469.2964,823.2621,862.2739,878.2998
2022-09-27 17:00:00,227.138,381.9913,403.3328,406.9193
2022-09-27 18:00:00,62.57509,92.66624,99.44458,99.70024
2022-09-27 19:00:00,0.06952865,0.7070578,0.5074745,0.7070578
2022-09-27 20:00:00,0,0,0,0
2022-09-27 21:00:00,0,0,0,0
2022-09-27 22:00:00,0,0,0,0
2022-09-27 23:00:00,0,0,0,0
2022-09-28 00:00:00,0,0,0,0
2022-09-28 01:00:00,0,0,0,0
2022-09-28 02:00:00,0,0,0,0
2022-09-28 03:00:00,0,0,0,0
2022-09-28 04:00:00,0,0,0,0
2022-09-28 05:00:00,0,0,0,0
2022-09-28 06:00:00,0,0,0,0
2022-09-28 07:00:00,53.90527,88.79546,89.18242,91.06761
2022-09-28 08:00:00,205.8597,378.5949,382.1692,388.0813
2022-09-28 09:00:00,461.0894,852.755,872.9996,904.067
2022-09-28 10:00:00,565.4186,1055.632,1085.522,1122.316
2022-09-28 11:00:00,643.304,1171.265,1188.319,1220.65
2022-09-28 12:00:00,934.6204,1588.361,1606.884,1631.98
2022-09-28 13:00:00,818.8368,1365.211,1381.781,1396.975
2022-09-28 14:00:00,844.4188,1425.303,1432.339,1434.907
2022-09-28 15:00:00,609.017,1076.245,1093.777,1100.197
2022-09-28 16:00:00,467.5749,820.0765,857.5217,868.4543
2022-09-28 17:00:00,174.4904,295.2585,305.2698,309.6985
2022-09-28 18:00:00,35.51085,59.57883,59.7608,61.57825
2022-09-28 19:00:00,0,0,0,0
2022-09-28 20:00:00,0,0,0,0
2022-09-28 21:00:00,0,0,0,0
2022-09-28 22:00:00,0,0,0,0
2022-09-28 23:00:00,0,0,0,0
2022-09-29 00:00:00,0,0,0,0
2022-09-29 01:00:00,0,0,0,0
2022-09-29 02:00:00,0,0,0,0
2022-09-29 03:00:00,0,0,0,0
2022-09-29 04:00:00,0,0,0,0
2022-09-29 05:00:00,0,0,0,0
2022-09-29 06:00:00,0,0,0,0
2022-09-29 07:00:00,16.37226,26.22779,24.77974,26.59478
2022-09-29 08:00:00,87.80198,156.9257,157.2601,161.666
2022-09-29 09:00:00,197.8918,359.7172,362.8362,371.441
2022-09-29 10:00:00,298.3824,539.4034,546.2802,557.0854
2022-09-29 11:00:00,407.689,732.11,740.251,750.7061
2022-09-29 12:00:00,277.0688,505.0081,511.5677,521.3472
2022-09-29 13:00:00,272.9205,492.7161,501.5614,515.7843
2022-09-29 14:00:00,205.4923,378.9586,382.1822,389.2906
2022-09-29 15:00:00,149.0172,274.0899,276.5749,283.0656
2022-09-29 16:00:00,97.35567,179.1185,179.9468,185.2371
2022-09-29 17:00:00,44.92279,81.13763,80.241,82.75993
2022-09-29 18:00:00,10.66542,17.05855,16.37917,17.57021
2022-09-29 19:00:00,0,0,0,0
2022-09-29 20:00:00,0,0,0,0
2022-09-29 21:00:00,0,0,0,0
2022-09-29 22:00:00,0,0,0,0
2022-09-29 23:00:00,0,0,0,0
2022-09-30 00:00:00,0,0,0,0
2022-09-30 01:00:00,0,0,0,0
2022-09-30 02:00:00,0,0,0,0
2022-09-30 03:00:00,0,0,0,0
2022-09-30 04:00:00,0,0,0,0
2022-09-30 05:00:00,0,0,0,0
2022-09-30 06:00:00,0,0,0,0
2022-09-30 07:00:00,2.797447,1.467836,0.5941848,1.824409
2022-09-30 08:00:00,14.91797,21.59564,20.30165,22.26147
2022-09-30 09:00:00,22.97588,36.76744,35.13258,36.8584
2022-09-30 10:00:00,44.8833,78.8867,77.83994,80.70187
2022-09-30 11:00:00,26.42253,40.95677,40.19653,42.74931
2022-09-30 12:00:00,23.10822,34.48879,33.25629,34.72266
2022-09-30 13:00:00,21.42149,31.30981,29.67904,31.50359
2022-09-30 14:00:00,25.87938,37.94107,37.78593,41.94771
2022-09-30 15:00:00,36.11197,57.39323,57.84322,62.95443
2022-09-30 16:00:00,21.2299,31.71352,30.17917,32.24226
2022-09-30 17:00:00,15.44398,19.82391,19.95908,23.21876
2022-09-30 18:00:00,1.26623,0,0,0
2022-09-30 19:00:00,0,0,0,0
2022-09-30 20:00:00,0,0,0,0
2022-09-30 21:00:00,0,0,0,0
2022-09-30 22:00:00,0,0,0,0
2022-09-30 23:00:00,0,0,0,0
