Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"1A.1, AC Power Output","1A.2, AC Power Output","1A.3, AC Power Output","1A.4, AC Power Output","1A.5, AC Power Output","1A.6, AC Power Output","1A.7, AC Power Output","1A.8, AC Power Output","1B.1, AC Power Output","1B.2, AC Power Output","1B.3, AC Power Output","1B.4, AC Power Output","1B.5, AC Power Output","1B.6, AC Power Output","1B.7, AC Power Output","1B.8, AC Power Output","1C.1, AC Power Output","1C.2, AC Power Output","1C.3, AC Power Output","1C.4, AC Power Output","1C.5, AC Power Output","1C.6, AC Power Output","1C.7, AC Power Output","1D.1, AC Power Output","1D.2, AC Power Output","1D.3, AC Power Output","1D.4, AC Power Output","1D.5, AC Power Output","1D.6, AC Power Output","1D.7, AC Power Output","2A.1, AC Power Output","2A.2, AC Power Output","2A.3, AC Power Output","2A.4, AC Power Output","2A.5, AC Power Output","2A.6, AC Power Output","2A.7, AC Power Output","2A.8, AC Power Output","2B.1, AC Power Output","2B.2, AC Power Output","2B.3, AC Power Output","2B.4, AC Power Output","2B.5, AC Power Output","2B.6, AC Power Output","2B.7, AC Power Output","2B.8, AC Power Output","2C.1, AC Power Output","2C.2, AC Power Output","2C.3, AC Power Output","2C.4, AC Power Output","2C.5, AC Power Output","2C.6, AC Power Output","2C.7, AC Power Output","2D.1, AC Power Output","2D.2, AC Power Output","2D.3, AC Power Output","2D.4, AC Power Output","2D.5, AC Power Output","2D.6, AC Power Output","2D.7, AC Power Output","3A.1, AC Power Output","3A.2, AC Power Output","3A.3, AC Power Output","3A.4, AC Power Output","3A.5, AC Power Output","3A.6, AC Power Output","3A.7, AC Power Output","3A.8, AC Power Output","3B.1, AC Power Output","3B.2, AC Power Output","3B.3, AC Power Output","3B.4, AC Power Output","3B.5, AC Power Output","3B.6, AC Power Output","3B.7, AC Power Output","3B.8, AC Power Output","3C.1, AC Power Output","3C.2, AC Power Output","3C.3, AC Power Output","3C.4, AC Power Output","3C.5, AC Power Output","3C.6, AC Power Output","3C.7, AC Power Output","3D.1, AC Power Output","3D.2, AC Power Output","3D.3, AC Power Output","3D.4, AC Power Output","3D.5, AC Power Output","3D.6, AC Power Output","3D.7, AC Power Output","4A.1, AC Power Output","4A.2, AC Power Output","4A.3, AC Power Output","4A.4, AC Power Output","4A.5, AC Power Output","4A.6, AC Power Output","4A.7, AC Power Output","4A.8, AC Power Output","4B.1, AC Power Output","4B.2, AC Power Output","4B.3, AC Power Output","4B.4, AC Power Output","4B.5, AC Power Output","4B.6, AC Power Output","4B.7, AC Power Output","4B.8, AC Power Output","4C.1, AC Power Output","4C.2, AC Power Output","4C.3, AC Power Output","4C.4, AC Power Output","4C.5, AC Power Output","4C.6, AC Power Output","4C.7, AC Power Output","4C.8, AC Power Output","4D.1, AC Power Output","4D.2, AC Power Output","4D.3, AC Power Output","4D.4, AC Power Output","4D.5, AC Power Output","4D.6, AC Power Output","4D.7, AC Power Output",Day/Night
2023-10-07 10:45:00,659.2092,95.31649,3.0,7497.333,4611.72,37.85833,37.75834,37.78333,38.14167,38.325,39.58333,38.1,39.01667,32.875,40.3,40.66667,40.84167,40.96667,40.01667,40.46667,40.26667,38.35833,39.78333,40.55833,40.89167,41.06667,42.35,41.20833,41.79167,43.89167,41.41667,40.4,39.11666,39.15,38.175,38.78333,38.83333,38.38334,37.48333,37.80833,38.4,35.39167,37.74166,37.60833,36.825,34.275,36.28333,34.81667,37.41667,36.325,37.375,38.775,38.85833,38.875,38.73333,37.675,36.33333,42.175,38.19167,37.61666,38.90833,39.03333,39.03333,34.025,39.00834,0.0,38.45,36.3,39.45833,39.3,28.39167,38.975,35.55833,24.63333,34.66667,35.61666,36.75,36.89167,36.5,35.88334,36.84167,38.275,37.025,36.85833,36.975,37.075,38.55833,34.8,39.54167,39.63334,40.85,40.59167,40.11666,40.50834,40.23333,37.375,29.575,36.93333,35.75,36.0,38.03333,37.21667,35.475,37.10833,37.325,33.275,35.68333,38.55833,41.85833,19.88333,18.95,38.825,39.39167,35.28333,39.21667,38.85,38.84167,34.86666,38.575,32.20833,38.25,38.6,38.01667,38.2,38.3,38.55,Day
2023-10-07 11:00:00,710.9373,94.50299,3.0,7487.667,5046.858,44.94167,46.025,45.725,44.88334,44.43333,45.625,43.79167,44.78333,37.75834,45.35,44.9,43.96667,43.25834,42.15,42.30833,42.725,42.85,43.08333,43.41667,43.475,43.75,44.63334,44.53333,44.35833,45.13334,43.95833,44.45,44.69167,44.98333,40.95833,44.74166,44.55833,43.875,43.44167,43.45,43.71667,43.43333,43.65,43.30833,43.48333,42.725,43.13334,40.98333,42.91667,43.24166,43.325,45.41667,45.35,45.71667,45.025,43.95833,42.83333,45.25,44.74166,43.75834,45.2,45.36666,45.16667,41.15833,45.1,0.0,42.65833,41.725,43.20833,42.8,35.65833,44.24166,44.81667,28.89167,42.3,43.2,43.70833,43.09167,41.53333,40.83333,41.2,43.98333,44.26667,44.075,44.25,43.88334,44.44167,40.41667,45.3,44.8,45.11666,44.58333,44.24166,44.69167,44.375,42.60833,34.09167,42.3,41.0,41.55,43.875,42.90833,41.26667,42.45833,42.93333,38.39167,41.375,45.09167,48.6,23.05,22.19167,44.6,45.35833,38.74166,45.4,45.35833,45.34167,41.025,45.49166,38.175,45.33333,46.24166,45.575,45.26667,45.75,45.44167,Day
2023-10-07 11:15:00,749.9172,95.60148,3.0,7475.667,5243.349,46.01667,46.58333,46.23333,45.63334,45.19167,46.33333,45.04167,45.95833,38.11666,46.15833,46.11666,45.43333,44.96667,44.25834,44.78333,45.4,45.1,45.71667,46.33333,45.95,46.35833,46.69167,47.075,47.06667,48.00834,46.24166,46.50834,46.59167,47.06667,44.0,47.04167,46.78333,46.06667,45.65833,45.75834,46.06667,45.99166,45.48333,45.59167,43.35833,44.91667,43.425,45.60833,45.18333,43.53333,45.725,47.09167,47.01667,47.45,46.73333,45.71667,44.94167,46.91667,46.525,45.525,47.05833,47.15833,47.15833,43.25834,47.21667,0.0,45.40833,42.175,45.41667,44.66667,34.725,45.63334,43.71667,30.0,43.61666,44.53333,42.725,44.775,41.80833,42.68333,42.875,46.06667,46.60833,45.99166,46.075,45.69167,46.19167,42.50834,46.88334,46.8,47.40833,47.54167,47.24166,47.575,46.96667,45.09167,34.725,44.54167,43.175,43.6,45.80833,44.875,41.85,44.68333,45.01667,40.20833,43.58333,46.30833,50.01667,23.4,22.95,45.83333,47.19167,39.55,47.13334,46.7,46.88334,41.975,46.95,39.19167,46.61666,47.36666,46.93333,45.975,47.0,46.99166,Day
2023-10-07 11:30:00,880.3485,98.02833,2.0,7473.333,5987.654,52.40833,53.14167,52.91667,52.35833,52.075,53.64167,52.23333,52.81667,44.325,53.675,53.35833,51.95,51.30833,50.65833,51.25834,52.125,51.56667,52.20833,52.75,52.45833,52.35,52.60833,52.53333,52.7,53.74166,52.04167,52.3,52.73333,53.03333,49.425,52.5,52.36666,51.5,51.15,51.14167,51.5,51.28333,51.09167,50.91667,49.46667,50.29167,49.33333,51.00834,50.45833,49.58333,51.01667,52.78333,52.63334,53.05833,52.23333,51.14167,50.06667,52.36666,51.94167,50.825,52.43333,52.425,52.45833,47.99166,52.25,0.0,50.875,49.06667,51.19167,50.6,40.49166,51.34167,50.29167,33.93333,49.4,50.59167,49.99166,51.13334,48.44167,49.025,49.33333,52.11666,52.55,51.80833,52.25834,51.54167,52.31667,47.91667,53.25834,52.74166,53.6,53.15833,52.88334,53.375,52.93333,50.6,39.7,50.18333,48.65833,48.90833,51.05,50.09167,47.825,50.00834,50.45,45.38334,48.98333,51.00834,55.225,25.86667,25.39167,50.80833,52.075,42.825,52.04167,51.35833,51.875,46.225,51.975,43.525,51.75,52.5,51.83333,50.65833,51.99166,51.625,Day
2023-10-07 11:45:00,872.595,96.85606,3.0,7466.667,5929.0,52.1,53.08333,52.88334,52.70833,52.36666,53.825,52.26667,52.84167,43.7,52.63334,52.58333,51.68333,51.325,50.50834,50.85833,51.575,50.94167,51.3,51.91667,51.90833,51.75834,52.1,52.54167,52.7,53.375,51.75834,51.74166,52.425,52.9,49.425,52.85,52.625,51.15833,51.425,51.41667,51.80833,51.68333,51.50834,51.31667,50.19167,50.7,49.96667,51.825,50.98333,50.28333,51.5,52.65,52.54167,52.975,52.16667,50.96667,49.68333,52.275,51.75,50.68333,52.24166,52.125,52.175,47.70833,51.94167,0.0,51.29167,49.78333,51.48333,51.175,41.28333,51.31667,50.91667,34.05833,50.10833,50.975,50.2,50.86666,48.75,48.85833,49.4,52.3,52.33333,51.69167,51.36666,50.6,51.89167,46.75834,51.63334,51.275,51.36666,50.925,51.11666,51.90833,51.55,50.71667,39.875,49.925,48.40833,48.71667,50.875,49.85,47.65833,49.775,49.96667,44.875,48.33333,50.50834,54.25,25.425,24.85,49.85833,51.24166,42.45833,51.39167,50.54167,51.39167,45.54167,51.46667,42.925,51.10833,51.775,51.0,49.90833,51.31667,50.9,Day
2023-10-07 12:00:00,897.616,97.51672,2.0,7466.333,6096.658,54.375,55.55833,55.41667,54.96667,54.75834,55.68333,54.225,55.05,46.01667,55.45833,55.13334,53.54167,53.09167,52.25,52.48333,52.875,52.84167,53.725,54.46667,53.775,54.10833,54.15833,54.21667,54.08333,55.06667,53.0,53.59167,53.99166,54.01667,50.575,53.94167,53.46667,52.475,52.08333,51.83333,52.24166,51.95,51.75,51.575,50.65833,50.85833,50.33333,51.73333,51.05,50.55,51.64167,54.13334,54.025,54.46667,53.68333,52.45,51.36666,53.75834,53.33333,52.15,53.75834,53.76667,53.675,49.18333,53.50834,0.0,51.64167,49.73333,51.43333,50.975,41.2,51.81667,51.30833,34.05833,49.05,50.18333,50.85,51.05,49.03333,49.30833,50.15,53.925,54.18333,53.75834,54.08333,53.01667,53.73333,49.925,54.375,53.73333,54.4,54.125,53.73333,54.16667,53.43333,51.325,40.01667,50.81667,49.39167,49.61666,51.73333,50.875,48.0,50.81667,51.08333,45.925,49.65,52.625,56.89167,26.74167,26.15833,51.84167,53.05833,43.44167,53.09167,52.63334,52.73333,47.34167,53.00834,44.425,52.85,53.50834,52.95,51.86666,53.45,53.1,Day
2023-10-07 12:15:00,1015.38,98.02832,3.0,7472.0,6608.478,56.75,57.00834,54.0,51.33333,51.51667,53.45,54.1,56.05,47.89167,55.875,56.31667,56.30833,55.70833,54.85,55.525,55.98333,53.34167,55.875,57.1,57.41667,57.59167,57.925,57.58333,58.1,58.9,57.625,57.49166,57.1,57.71667,54.90833,55.68333,55.35833,55.0,55.28333,55.28333,55.64167,55.80833,54.69167,55.075,53.35833,54.68333,54.0,55.78333,54.80833,54.99166,55.96667,57.63334,58.09167,58.88334,58.59167,57.99166,57.26667,58.54167,58.38334,57.525,58.71667,58.08333,58.13334,55.10833,57.29167,0.0,56.19167,53.41667,56.21667,55.13334,44.89167,55.275,55.7,36.56667,53.41667,54.25,55.875,54.51667,54.78333,53.89167,55.15,57.00834,57.16667,56.61666,56.50834,56.28333,56.54167,52.83333,56.85833,56.725,57.14167,56.96667,57.13334,57.875,57.59167,56.725,46.08333,56.33333,54.975,55.375,57.49166,56.49166,54.68333,56.19167,56.025,50.45833,54.55,56.81667,58.425,28.95833,28.54167,56.58333,57.35833,46.675,57.35,57.06667,57.50834,51.13334,57.68333,48.38334,57.70833,58.45833,58.175,56.55833,58.475,58.14167,Day
2023-10-07 12:30:00,607.0786,96.59608,3.0,7484.667,4329.033,31.15833,31.95833,31.475,32.65833,32.48333,34.79167,33.225,35.18333,31.15,36.26667,35.81667,35.375,32.99166,31.65,32.275,31.98333,27.05833,26.88333,27.18333,26.49167,27.95,29.25833,28.925,29.68333,31.41667,30.56667,31.84167,32.10833,33.49166,27.85,31.21667,31.25833,30.83333,30.86667,30.91667,31.16667,31.56667,31.20833,31.81667,30.68333,31.8,30.025,31.68333,32.21667,30.39167,32.79167,31.55,32.11666,32.49166,32.30833,32.13334,31.55833,32.475,32.61666,32.38334,33.675,33.93333,33.93333,33.44167,34.20833,0.0,33.93333,33.16667,35.15,34.78333,27.43333,36.05,33.63334,24.58333,36.26667,36.8,35.88334,37.825,36.4,38.875,39.55,37.675,38.025,37.925,39.18333,37.41667,40.19167,39.74166,42.24166,42.55,41.44167,41.26667,42.1,42.34167,40.86666,37.96667,28.41667,37.45833,36.35,36.43333,37.36666,37.25834,33.85,37.04167,36.76667,33.34167,35.70833,38.51667,36.5,20.25,19.55833,39.90833,38.81667,34.14167,39.30833,40.15833,39.03333,37.01667,38.66667,33.20833,39.33333,39.875,39.70833,38.93333,39.65,39.55,Day
2023-10-07 12:45:00,253.8674,92.63937,2.0,7463.667,1835.91,15.95,16.05833,16.06667,16.125,16.03333,16.725,16.06667,16.65,13.63333,16.625,16.475,16.31667,16.15833,15.65833,15.84167,16.05,15.79167,15.95833,16.15,16.05833,16.3,16.275,16.25,16.31667,16.84167,15.925,16.18333,16.25833,16.66667,14.84167,16.71667,16.80833,16.35,16.15,15.88333,16.08333,16.225,16.075,16.01667,15.70833,15.76667,15.74167,16.13333,15.79167,15.70833,16.08333,16.425,16.53333,16.7,16.35833,15.99167,15.09167,16.20833,15.95,15.56667,16.3,16.35,16.44167,14.45,16.2,0.0,15.65,15.525,15.98333,15.59167,12.725,16.03333,16.08333,10.35,15.225,15.59167,15.775,15.50833,15.16667,14.89167,14.95,16.08333,16.14167,15.86667,15.975,15.825,16.21667,14.35,16.30833,16.11667,16.16667,16.34167,16.01667,16.34167,16.09167,15.6,12.49167,15.625,15.025,15.18333,15.9,15.86667,14.85833,15.60833,15.45,13.59167,14.375,15.625,16.51667,7.7,7.108333,15.78333,16.18333,15.93333,16.31667,15.81667,16.21667,14.50833,16.20833,13.5,16.1,16.425,16.09167,15.9,16.11667,15.86667,Day
2023-10-07 13:00:00,570.001,92.85037,3.0,7476.667,3497.189,30.23333,30.39167,29.975,31.225,30.78333,31.69167,31.75833,31.45833,26.48333,30.18333,33.15,32.39167,32.51667,32.15833,32.65833,33.6,31.11667,31.40833,32.5,31.48333,33.1,32.0,33.24166,33.325,34.34167,32.44167,32.7,32.60833,31.75,31.46667,33.51667,33.29167,33.00834,32.85833,32.55,32.79167,32.5,31.18333,31.36667,29.825,31.05,29.64167,31.925,30.8,29.24167,31.18333,33.425,33.44167,33.91667,33.55833,32.95,31.50833,33.05,33.05,32.41667,33.51667,33.26667,33.46667,30.09167,33.00834,0.0,28.68333,30.825,31.25,31.50833,25.99167,33.05833,28.5,21.06667,29.45833,29.94167,27.41667,29.75,28.79167,28.29167,28.50833,32.03333,32.3,31.675,31.50833,31.15833,30.41667,28.10833,31.06667,31.00833,30.525,30.4,28.75,29.55833,27.80833,28.775,22.90833,29.15833,28.21667,28.65833,30.43333,30.38333,29.50833,29.53333,29.84167,27.11667,28.53333,28.21667,29.69167,14.94167,14.15,27.78333,30.23333,28.80833,30.475,29.275,29.44167,26.55,30.35,25.675,30.425,31.15833,31.175,30.69167,31.16667,31.025,Day
2023-10-07 13:15:00,316.114,91.69817,4.0,7463.333,2220.29,20.7,21.33333,21.25,19.125,16.65833,17.28333,16.69167,17.325,14.375,17.59167,18.08333,17.60833,17.775,18.50833,19.675,19.95,17.525,19.23333,20.24167,20.06667,20.0,20.26667,20.01667,20.125,20.79167,21.13333,20.55,20.525,19.43333,18.84167,17.09167,16.98333,16.54167,16.275,16.08333,16.28333,16.31667,16.13333,16.0,15.49167,15.89167,15.475,16.43333,15.83333,15.475,16.25,17.40833,17.35,17.48333,17.1,16.75,16.40833,16.88333,16.70833,16.325,16.93333,16.99167,17.2,15.8,17.09167,0.0,18.15833,18.55833,20.76667,19.5,13.06667,18.23333,16.55833,11.33333,16.03333,16.4,16.21667,16.33333,15.475,15.60833,15.63333,17.55,17.45833,17.13333,16.99167,17.28333,17.15833,15.80833,17.525,17.35833,17.21667,17.49167,17.46667,17.875,17.35833,15.78333,12.44167,15.76667,15.20833,15.39167,16.125,16.03333,15.05833,15.95,15.875,14.11667,15.04167,16.625,17.50833,8.283334,7.741667,16.78333,17.025,16.76667,17.20833,16.95,17.23333,15.69167,17.55833,14.675,17.44167,17.70833,17.325,17.59167,17.31667,17.0,Day
2023-10-07 13:30:00,164.4919,89.67773,3.0,7456.0,1224.803,10.38333,10.51667,10.38333,10.33333,10.275,10.8,10.24167,10.68333,8.591666,10.49167,10.35,10.46667,10.38333,9.9,10.04167,10.18333,10.31667,10.35833,10.61667,10.49167,10.65,10.58333,10.51667,10.51667,11.15,10.35,10.50833,10.6,10.975,9.833333,10.24167,10.23333,9.958333,9.791667,9.583333,9.741667,9.891666,9.691667,9.591666,9.208333,9.483334,9.266666,9.791667,9.483334,9.191667,9.808333,10.3,10.44167,10.625,10.325,10.13333,9.683333,10.10833,10.0,9.766666,10.30833,10.25,10.45833,9.191667,10.15833,0.0,9.891666,9.55,10.18333,9.841666,7.8,10.275,10.00833,6.458333,9.566667,9.758333,9.775,9.733334,9.316667,9.358334,9.4,10.59167,10.56667,10.35,10.46667,10.60833,10.59167,9.666667,10.75833,10.60833,10.74167,10.88333,10.625,10.93333,10.55,9.491667,7.558333,9.6,9.25,9.35,9.75,9.716666,8.875,9.575,9.541667,8.433333,8.941667,10.01667,10.59167,5.008333,4.625,10.34167,10.33333,10.225,10.425,10.18333,10.35,9.425,10.39167,8.65,10.3,10.53333,10.28333,10.33333,10.31667,10.15833,Day
2023-10-07 13:45:00,162.6726,87.22494,3.0,7453.667,1291.454,13.41667,13.275,13.48333,13.825,14.03333,14.99167,14.04167,15.01667,12.39167,15.43333,14.98333,16.24167,15.35833,14.65,14.7,14.65,13.85833,14.14167,14.28333,14.04167,13.83333,13.58333,13.73333,13.99167,14.66667,13.71667,13.58333,13.75,14.14167,12.35,16.925,16.95,16.73333,16.76667,16.475,16.65,16.8,16.80833,16.61667,16.65,16.5,16.7,16.95,17.575,16.79167,16.93333,15.84167,16.06667,16.275,15.875,15.81667,14.55833,15.83333,15.73333,15.46667,16.275,16.125,16.275,13.99167,16.34167,0.0,14.46667,14.20833,14.675,14.15,12.03333,14.61667,14.91667,9.558333,13.775,14.03333,14.21667,13.95,13.48333,13.4,13.40833,13.975,13.44167,13.025,13.275,13.03333,13.11667,11.24167,13.16667,13.28333,13.01667,13.78333,13.65833,14.20833,14.01667,15.15,13.58333,15.4,15.19167,15.38333,15.83333,15.13333,14.025,14.99167,14.925,13.61667,14.63333,14.94167,16.04167,7.758333,8.133333,14.33333,15.19167,15.16667,13.85,14.53333,15.3,13.81667,15.10833,12.73333,14.79167,15.03333,14.56667,15.21667,14.56667,14.25,Day
2023-10-07 14:00:00,556.6734,91.11842,0.0,7473.667,3808.789,34.0,33.825,34.25834,32.10833,31.86667,32.86666,30.39167,31.2,26.25,33.175,32.80833,32.93333,31.73333,30.475,30.91667,30.80833,29.24167,30.83333,31.55,31.00833,30.18333,29.975,29.51667,29.58333,30.34167,29.125,28.525,30.18333,30.6,27.74167,31.15833,31.06667,30.38333,30.53333,30.43333,30.41667,30.44167,30.00833,29.65833,28.98333,29.45833,28.84167,29.75833,29.50833,28.625,29.70833,31.21667,31.21667,31.625,30.99167,30.525,29.70833,30.95833,30.63333,29.90833,30.9,30.98333,30.50833,27.99167,30.26667,0.0,32.55833,28.75,31.69167,30.81667,24.1,30.40833,29.65833,19.65833,28.08333,27.94167,28.30833,27.975,28.25,27.36667,27.66667,30.575,30.93333,30.10833,30.50833,30.01667,30.75833,27.93333,31.975,32.33333,32.63334,33.24166,33.08333,33.18333,31.69167,28.28333,23.81667,28.35,27.54167,27.9,29.05,28.15,26.85833,27.45833,27.6,24.7,26.79167,28.04167,29.69167,14.28333,13.25,29.61667,31.40833,30.575,29.88333,30.05833,30.15,27.30833,29.55833,24.84167,28.85833,29.18333,28.29167,29.05833,28.225,27.575,Day
2023-10-07 14:15:00,463.7262,92.91344,1.0,7469.0,3333.631,28.04167,28.50833,28.13333,28.31667,28.94167,30.39167,29.60833,29.93333,24.90833,30.025,30.26667,30.1,29.59167,28.95833,28.81667,28.60833,28.59167,29.00833,29.35833,28.75,28.60833,28.55833,28.31667,28.15,28.75833,27.525,27.84167,27.96667,28.325,25.38333,28.575,29.19167,28.675,27.75833,28.06667,28.29167,28.41667,28.25,28.06667,27.55833,27.79167,27.58333,28.39167,27.80833,27.675,28.26667,28.65,28.75,28.99167,28.45833,27.90833,26.875,28.38333,28.15,27.43333,28.55,28.675,28.775,25.45833,28.11667,0.0,28.04167,26.91667,28.03333,27.80833,22.29167,28.25833,27.95,18.3,26.79167,27.34167,28.4,27.925,27.8,27.04167,27.24167,28.79167,29.16667,28.65833,29.05833,28.65,30.05,25.99167,31.15,30.64167,30.16667,29.91667,28.85,29.225,28.5,27.975,22.3,27.9,26.84167,27.31667,28.675,28.39167,27.0,27.94167,27.71667,24.65833,26.49167,27.7,29.9,13.90833,13.30833,27.625,28.63333,26.96667,28.61667,28.10833,28.66667,25.225,28.46667,23.725,28.25833,28.84167,28.19167,27.53333,28.13333,27.91667,Day
2023-10-07 14:30:00,336.3799,92.7404,1.0,7464.0,2485.38,20.84167,21.08333,21.0,20.95833,20.80833,21.58333,20.88333,21.40833,17.625,21.33333,21.24167,20.91667,20.79167,20.275,20.6,20.91667,20.60833,20.76667,21.075,20.90833,21.21667,21.10833,21.14167,21.14167,21.66667,20.65,20.96667,21.05,21.45833,19.25,20.825,21.04167,20.65833,20.10833,20.05,20.23333,20.525,20.31667,20.14167,19.8,19.90833,19.85833,20.59167,19.9,19.86667,20.30833,20.725,20.84167,21.08333,20.625,20.21667,19.33333,20.41667,20.3,19.8,20.55,20.65833,20.78333,18.34167,20.31667,0.0,20.30833,19.76667,20.5,20.125,16.31667,20.59167,20.73333,13.41667,19.725,20.325,21.30833,20.85,20.575,20.15,20.525,21.51667,21.525,21.1,21.1,21.05,21.33333,19.225,21.45,21.26667,21.3,21.275,21.00833,21.38333,20.83333,19.96667,16.09167,20.15,19.40833,19.64167,20.65833,20.59167,19.6,20.3,20.20833,17.98333,19.23333,20.21667,21.75,10.09167,9.641666,20.23333,20.75,20.39167,20.83333,20.38333,20.58333,18.43333,20.58333,17.14167,20.425,20.80833,20.4,20.11667,20.51667,20.31667,Day
2023-10-07 14:45:00,261.2906,92.02834,2.0,7462.333,1951.698,16.425,16.6,16.425,16.50833,16.48333,17.16667,16.5,17.05833,14.00833,17.0,16.95833,16.74167,16.625,16.14167,16.38333,16.68333,16.20833,16.35,16.65,16.525,16.71667,16.625,16.64167,16.675,17.225,16.35833,16.65,16.78333,17.11667,15.275,16.81667,16.825,16.51667,16.24167,16.00833,16.15833,16.325,16.23333,16.03333,15.8,15.90833,15.84167,16.375,15.89167,15.84167,16.25833,16.475,16.60833,16.79167,16.43333,16.09167,15.35,16.3,16.09167,15.71667,16.40833,16.46667,16.625,14.68333,16.33333,0.0,16.43333,15.99167,16.60833,16.23333,13.16667,16.7,16.60833,10.75833,15.78333,16.11667,16.26667,16.16667,15.775,15.525,15.61667,16.75833,16.775,16.40833,16.6,16.50833,16.84167,14.98333,16.99167,16.85833,16.99167,17.11667,16.8,17.225,16.84167,16.01667,12.875,16.08333,15.48333,15.66667,16.46667,16.39167,15.50833,16.18333,16.09167,14.30833,15.24167,16.2,17.28333,8.033334,7.6,16.19167,16.63333,16.45833,16.75,16.28333,16.675,14.86667,16.675,13.93333,16.56667,16.91667,16.58333,16.28333,16.63333,16.425,Day
2023-10-07 15:00:00,207.3295,90.47305,3.0,7454.667,1564.912,14.04167,14.15833,14.13333,14.15833,14.06667,14.75,14.025,14.59167,12.01667,14.50833,14.43333,14.33333,14.29167,13.81667,14.01667,14.21667,13.83333,14.04167,14.125,14.125,14.28333,14.19167,14.16667,14.2,14.775,13.825,14.14167,14.23333,14.625,13.025,15.09167,15.125,14.76667,14.54167,14.24167,14.40833,14.53333,14.5,14.26667,14.10833,14.13333,14.16667,14.51667,14.09167,14.10833,14.44167,14.66667,14.775,14.93333,14.6,14.28333,13.58333,14.41667,14.24167,13.88333,14.54167,14.55,14.725,12.99167,14.475,0.0,13.83333,13.60833,14.00833,13.65,11.18333,14.15833,14.15833,9.016666,13.25833,13.625,13.83333,13.64167,13.29167,13.025,13.11667,14.09167,13.99167,13.775,13.925,13.85833,14.04167,12.55833,14.34167,14.175,14.19167,14.41667,14.06667,14.39167,13.94167,13.81667,11.13333,13.875,13.34167,13.50833,14.19167,13.14167,13.43333,14.05,13.85833,12.25,13.0,13.85,14.76667,6.8,6.475,13.91667,14.29167,14.15,14.33333,13.88333,14.34167,12.73333,14.33333,11.96667,14.23333,14.525,14.225,13.90833,14.29167,14.03333,Day
2023-10-07 15:15:00,669.6003,93.46749,3.0,7467.333,4249.821,38.525,37.11666,37.8,39.2,38.69167,40.50834,40.3,42.24166,35.98333,43.13334,42.45833,41.775,41.81667,40.73333,40.73333,38.83333,37.25,37.45833,36.85833,34.94167,34.25834,35.3,35.25834,36.86666,39.375,38.45,39.05,40.35,41.58333,35.55,40.78333,40.55,40.01667,39.06667,38.63334,38.41667,37.875,36.525,36.48333,33.91667,35.84167,33.675,33.19167,34.4,33.01667,35.03333,40.56667,40.60833,41.275,40.81667,40.225,39.46667,41.01667,40.46667,39.475,40.85,41.06667,40.21667,38.475,39.9,0.0,36.96667,33.725,36.71667,36.38334,26.24167,35.80833,32.08333,23.175,31.78333,31.34167,30.18333,31.06667,28.95,29.99167,29.525,39.825,38.10833,37.66667,35.4,39.05833,33.025,36.58333,32.75834,33.2,32.11666,32.68333,32.26667,33.275,32.11666,31.28333,23.28333,30.38333,29.30833,29.35833,30.35,29.96667,28.125,30.725,29.43333,26.58333,28.38333,29.8,32.125,15.65833,15.06667,35.16667,34.2,32.94167,33.725,34.16667,33.075,30.65833,32.68333,27.76667,31.40833,31.61667,31.01667,32.09167,30.66667,29.55,Day
2023-10-07 15:30:00,284.7006,92.40146,4.0,7461.667,2095.129,17.30833,17.53333,17.425,17.43333,17.41667,18.10833,17.40833,18.04167,14.875,18.05833,17.875,17.70833,17.46667,16.99167,17.2,17.55833,17.10833,17.3,17.56667,17.45,17.60833,17.55,17.54167,17.59167,18.08333,17.20833,17.50833,17.61667,17.95,16.16667,17.75,17.75833,17.43333,17.20833,16.96667,17.18333,17.33333,17.31667,17.125,16.86667,17.025,16.98333,17.49167,17.06667,17.05,17.53333,17.4,17.5,17.70833,17.35,16.99167,16.34167,17.20833,17.025,16.675,17.41667,17.49167,17.65833,15.7,17.43333,0.0,17.44167,17.23333,17.69167,17.43333,14.6,18.05,17.875,11.775,17.15833,17.75833,18.01667,18.46667,17.64167,17.65,17.54167,17.7,17.73333,17.325,17.58333,17.575,18.00833,16.10833,18.60833,18.625,18.98333,19.26667,18.41667,19.025,18.34167,18.09167,14.61667,18.88333,18.23333,18.38333,19.29167,19.075,17.69167,18.85833,18.49167,16.45833,17.55,18.13333,19.71667,9.05,8.775,17.63333,18.41667,18.10833,18.55833,17.99167,18.625,16.45,18.63333,15.46667,18.45,18.75833,18.49167,17.98333,18.66667,18.31667,Day
